MinReturn,AverageAbsY,AverageReturn,AverageY,StdReturn,StdEsReturn,AveragePolicySurr,AverageDiscountedReturn,MaxReturn,MaxEsReturn,AverageQ,AverageQLoss,PolicyRegParamNorm,MinEsReturn,AverageAction,Iteration,AverageAbsQ,AverageEsReturn,AverageAbsQYDiff,QFunRegParamNorm,Epoch
744.200504842,13.0761694891,3503.71987698,13.0761393543,921.674862023,0.0,-13.2381,307.364597158,3919.7049936,2495.16062053,13.0757,0.24004,47.6322,2495.16062053,0.955174,119,13.0757,2495.16062053,0.204718967708,45.9907,119
3575.33838311,13.1750965347,3690.89225176,13.1750647045,51.0867923157,0.0,-13.337,311.028936473,3749.06898671,2266.76802327,13.1738,0.201625,47.9037,2266.76802327,0.961099,120,13.1738,2266.76802327,0.196403998229,46.172,120
3728.82011343,13.4635127548,3827.54035016,13.4634808621,80.0427727783,0.0,-13.6316,315.638870653,3956.04080974,2494.13857755,13.462,0.176957,48.1463,2494.13857755,0.944972,121,13.462,2494.13857755,0.195195782755,46.3833,121
3426.86335648,13.5822956045,3711.4567523,13.5822646178,106.937652428,0.0,-13.7552,288.004654113,3826.80654773,2633.136631,13.581,0.266271,48.3184,2633.136631,0.937093,122,13.581,2633.136631,0.204555254306,46.5796,122
3742.75160456,13.801068121,3838.42111685,13.801030786,70.1515136733,0.0,-13.9685,308.682727196,3954.52470862,2481.62267333,13.7998,0.248409,48.5685,2481.62267333,0.95692,123,13.7998,2481.62267333,0.204585590209,46.7691,123
3704.86356188,14.0120479728,3788.57908832,14.012028429,54.7227611053,0.0,-14.1846,305.796920315,3891.65448414,2491.02601424,14.0108,0.215575,48.7542,2491.02601424,0.949412,124,14.0108,2491.02601424,0.201970133868,46.9298,124
3628.65859601,14.1929589769,3697.51825617,14.1929218337,41.4693218323,0.0,-14.3618,307.509513934,3771.85038073,2545.71179129,14.1912,0.248235,48.9402,2545.71179129,0.956587,125,14.1912,2545.71179129,0.208829874247,47.1427,125
2443.20686025,14.255752551,3604.16552988,14.2557111998,406.952595616,0.0,-14.423,313.009573349,3856.93609608,2459.1669783,14.2537,0.326665,49.1266,2459.1669783,0.957534,126,14.2537,2459.1669783,0.218068720986,47.318,126
51.8144754038,14.4997074801,2811.01636858,14.4996946486,1411.0200383,0.0,-14.6707,285.093117968,3831.437751,2487.94599587,14.4983,0.339965,49.381,2487.94599587,0.965102,127,14.4983,2487.94599587,0.221609756108,47.5607,127
3284.86984146,14.6705624441,3372.23275638,14.6705292562,48.6860601868,0.0,-14.8451,284.723129889,3447.69656464,2709.69564221,14.6691,0.316246,49.5886,2709.69564221,0.946924,128,14.6691,2709.69564221,0.212738459267,47.6818,128
3767.49705175,14.8763556634,3923.28060262,14.8763238518,65.8678804863,0.0,-15.06,315.880124187,3998.80008995,2626.94256341,14.875,0.298635,49.7715,2626.94256341,0.959387,129,14.875,2626.94256341,0.215264061102,47.8667,129
3690.36375678,15.0545443612,3834.68682426,15.0545256176,92.9979357072,0.0,-15.231,317.639572292,4013.93938827,2363.63213135,15.0536,0.261112,49.9907,2363.63213135,0.967029,130,15.0536,2363.63213135,0.205406018828,48.039,130
204.303407819,15.3026936511,2549.28257682,15.3026564456,1135.05301251,0.0,-15.4675,254.463022011,3249.56832314,2511.92438724,15.301,0.272145,50.1872,2511.92438724,0.963035,131,15.301,2511.92438724,0.212484688391,48.1668,131
662.671213019,15.3458170545,2781.27758198,15.3457569507,915.419682631,0.0,-15.5256,282.894843406,3390.48241798,2608.70883482,15.3439,0.379384,50.3783,2608.70883482,0.962527,132,15.3439,2608.70883482,0.225799039731,48.461,132
3531.30101084,15.7028072411,3638.36054206,15.7027690569,61.3210784646,0.0,-15.8795,300.294499801,3730.57648893,2655.42396865,15.7014,0.288976,50.5857,2655.42396865,0.946944,133,15.7014,2655.42396865,0.213161309448,48.6493,133
-197.392144139,15.8047360565,2611.33693921,15.8047112851,1162.22162655,0.0,-15.9701,286.759764751,3863.18105606,2427.96171544,15.8034,0.337068,50.7905,2427.96171544,0.9645,134,15.8034,2427.96171544,0.219423960223,48.8519,134
-247.058755397,15.9681129492,3090.68440121,15.9680937371,1416.22930647,0.0,-16.1371,283.907194489,3886.2274248,2332.45196916,15.967,0.281553,50.9674,2332.45196916,0.951351,135,15.967,2332.45196916,0.212474332314,49.0252,135
431.619122748,16.1486467114,2553.52890378,16.1486073845,1296.91492484,0.0,-16.3252,285.121701057,3675.14056003,2455.70550064,16.1472,0.400072,51.2245,2455.70550064,0.955856,136,16.1472,2455.70550064,0.2271567038,49.1973,136
855.216845274,16.2051873304,3252.59856752,16.205157352,1162.54809022,0.0,-16.3792,307.286281194,4003.62514917,2569.19773158,16.2037,0.320827,51.419,2569.19773158,0.962015,137,16.2037,2569.19773158,0.214789036683,49.4062,137
3633.24062776,16.3598516365,3815.72603229,16.3598163385,87.5809658798,0.0,-16.5308,313.375187779,3954.05980315,2657.21016854,16.3583,0.347622,51.5841,2657.21016854,0.961043,138,16.3583,2657.21016854,0.2151366206,49.5505,138
-133.98201459,16.6135761071,831.043637428,16.6135417014,864.361699089,0.0,-16.7936,222.201707065,2872.78294982,2452.49681305,16.6118,0.406757,51.7746,2452.49681305,0.971126,139,16.6118,2452.49681305,0.224086726121,49.7456,139
3685.54864922,16.7919878934,3805.0107262,16.7919376821,74.034471561,0.0,-16.9583,312.652289477,3948.05024638,2385.8727178,16.7903,0.424648,51.9758,2385.8727178,0.965689,140,16.7903,2385.8727178,0.23327050835,49.883,140
411.909593257,16.8341813242,2840.33205708,16.8341654706,828.327749391,0.0,-17.0038,251.33061903,3288.92211091,2622.75997728,16.8324,0.41903,52.2549,2622.75997728,0.951083,141,16.8324,2622.75997728,0.229381199639,50.1006,141
3283.70372023,17.0044538334,3372.85415183,17.0044163742,49.7414825826,0.0,-17.1742,284.502301868,3465.22127469,2448.74669025,17.0033,0.338246,52.3946,2448.74669025,0.929336,142,17.0033,2448.74669025,0.216905609386,50.247,142
3776.10040744,17.2507734036,3910.35640426,17.250738083,80.4635007125,0.0,-17.4273,328.371218131,4003.46656695,2266.67390273,17.249,0.344803,52.6028,2266.67390273,0.961065,143,17.249,2266.67390273,0.217446165734,50.3662,143
2081.30738872,17.3054566598,3750.33911931,17.3054312648,570.736055026,0.0,-17.4793,329.491053194,4119.82719227,2675.74211022,17.3042,0.311415,52.7782,2675.74211022,0.954049,144,17.3042,2675.74211022,0.211676370839,50.5337,144
1202.25662542,17.4964472434,2959.16507048,17.4964251043,804.356056406,0.0,-17.6697,276.098637915,3575.4996803,2465.83649433,17.4946,0.469771,52.962,2465.83649433,0.947878,145,17.4946,2465.83649433,0.238582012486,50.7698,145
3877.38627946,17.5653773486,3970.71624712,17.5653426092,67.0996084669,0.0,-17.7359,323.776204784,4057.80992773,2599.59051093,17.564,0.269132,53.1238,2599.59051093,0.949014,146,17.564,2599.59051093,0.210521966439,50.9014,146
3733.83857389,17.8454010644,3928.27058551,17.8453766767,107.861644038,0.0,-18.0062,328.878372637,4136.35342024,2392.67062306,17.8437,0.382027,53.3149,2392.67062306,0.960061,147,17.8437,2392.67062306,0.223708692532,51.0495,147
1286.61804717,17.9978891966,3410.47748135,17.9978579543,716.521361789,0.0,-18.1598,305.254909837,3766.23948323,2671.00865434,17.9969,0.352952,53.5961,2671.00865434,0.961706,148,17.9969,2671.00865434,0.222695464873,51.1955,148
-82.8940971533,18.0532312829,1672.8970164,18.0531861573,1359.70794942,0.0,-18.2088,264.327146874,3724.17126472,2403.89827727,18.0516,0.477933,53.772,2403.89827727,0.982152,149,18.0516,2403.89827727,0.236640849279,51.4132,149
3551.93090849,18.2401614258,3718.25169508,18.240134882,74.1942910681,0.0,-18.3973,314.462429313,3813.53794619,2567.22066211,18.239,0.423959,53.9238,2567.22066211,0.963891,150,18.239,2567.22066211,0.230277428352,51.5687,150
1069.68338724,18.3784306764,2814.06746548,18.3784174898,1114.58727466,0.0,-18.5497,295.954059717,3978.10772226,2471.28433755,18.377,0.493981,54.1471,2471.28433755,0.961999,151,18.377,2471.28433755,0.235310446667,51.7631,151
514.947891982,18.5579311189,2800.05000739,18.557912462,801.060007729,0.0,-18.7325,260.947572726,3696.26615107,2541.339619,18.556,0.436306,54.2306,2541.339619,0.970783,152,18.556,2541.339619,0.230022580108,51.986,152
3774.27217581,18.642258601,3907.38991437,18.6422407893,59.2611616086,0.0,-18.8097,324.63258961,4002.75215854,2525.42275049,18.6409,0.630433,54.3922,2525.42275049,0.962645,153,18.6409,2525.42275049,0.243461076392,52.1199,153
2552.4958975,18.7356014348,3143.28510348,18.7355874224,230.185987323,0.0,-18.9135,265.703956551,3426.86281144,2554.61083348,18.7344,0.266879,54.6498,2554.61083348,0.971821,154,18.7344,2554.61083348,0.208264798561,52.291,154
672.95992859,18.8765534264,2352.41916816,18.8765370872,794.283831898,0.0,-19.0476,231.122082532,3410.77786198,2436.5407014,18.8749,0.41859,54.8209,2436.5407014,0.965,155,18.8749,2436.5407014,0.226565348669,52.4113,155
-266.482465528,19.0958453496,1602.72924281,19.0958144446,1179.9747619,0.0,-19.2785,228.519167162,3308.24635528,2652.60874174,19.0951,0.585099,54.978,2652.60874174,0.959131,156,19.0951,2652.60874174,0.246793456366,52.5896,156
46.0841747715,19.2251547412,2166.95378879,19.2251139565,1440.92524653,0.0,-19.3999,247.981094211,3472.95789374,2154.20770793,19.2222,0.634526,55.0978,2154.20770793,0.961081,157,19.2222,2154.20770793,0.253813910218,52.8052,157
360.99378593,19.39282693,3001.89161654,19.3928119571,884.852519403,0.0,-19.5668,260.800490139,3404.82269842,2265.27208342,19.3914,0.420951,55.3317,2265.27208342,0.950662,158,19.3914,2265.27208342,0.225594585617,52.9658,158
2537.86327381,19.5282769733,3450.22322497,19.5282515753,310.617431704,0.0,-19.7131,284.870972182,3661.10332382,2614.66202968,19.527,0.429191,55.5324,2614.66202968,0.958453,159,19.527,2614.66202968,0.226124134914,53.0886,159
-145.113071697,19.5674288605,2667.11154296,19.5673996251,1205.8896428,0.0,-19.7364,279.200321041,3545.20484344,1153.82515608,19.5658,0.509694,55.7633,1153.82515608,0.962471,160,19.5658,1153.82515608,0.233065674336,53.207,160
-375.535457318,19.6931995712,3013.93650345,19.6931784748,1200.47957996,0.0,-19.8633,268.734737032,4043.26869106,2401.59238465,19.6918,0.488412,55.9997,2401.59238465,0.971616,161,19.6918,2401.59238465,0.232105843527,53.3945,161
282.051973499,19.7705784565,2227.56350096,19.7705504222,1197.47012098,0.0,-19.9443,286.363680514,3685.40235137,2213.70564836,19.7691,0.423778,56.2164,2213.70564836,0.97449,162,19.7691,2213.70564836,0.226557008883,53.5703,162
157.842628529,19.9162441051,1214.23785838,19.9161924968,1010.04994718,0.0,-20.0888,224.25890153,3462.84858177,2372.78131209,19.9145,0.718645,56.3617,2372.78131209,0.977507,163,19.9145,2372.78131209,0.26676408291,53.8113,163
2370.04052899,20.1045765806,2712.38364614,20.1045479463,212.435709692,0.0,-20.2791,223.441658188,3155.81536851,2174.67231998,20.1024,0.50538,56.598,2174.67231998,0.973046,164,20.1024,2174.67231998,0.236040985736,53.8951,164
716.045162137,20.2013777922,2155.44914558,20.2013399836,618.880750322,0.0,-20.3868,213.024615856,2804.51732596,1732.10138745,20.2006,0.677169,56.6557,1732.10138745,0.967241,165,20.2006,1732.10138745,0.258134351067,54.0798,165
2692.49061426,20.3797100305,3292.70114964,20.379700692,294.263124931,0.0,-20.5681,292.978019975,3683.65335635,2031.07079219,20.3775,0.67207,56.8989,2031.07079219,0.965072,166,20.3775,2031.07079219,0.255427940292,54.2293,166
2735.72622997,20.5434465847,3793.39859318,20.5434038147,369.225017417,0.0,-20.713,311.871573104,4101.04430616,1812.42062501,20.5414,0.619026,57.0919,1812.42062501,0.961325,167,20.5414,1812.42062501,0.253583770523,54.4851,167
3815.56864729,20.7639139107,3916.88327713,20.7638889934,50.2841289488,0.0,-20.9392,307.950866335,3994.91915303,2090.1715085,20.7622,0.720545,57.2632,2090.1715085,0.964015,168,20.7622,2090.1715085,0.256939066801,54.6581,168
-480.293916265,20.8268184723,2557.79032411,20.8267953075,1603.60999243,0.0,-21.0035,296.184571237,4142.72480018,2413.26167266,20.8261,0.396688,57.3929,2413.26167266,0.970033,169,20.8261,2413.26167266,0.226991898319,54.8192,169
2830.80170522,20.848992798,3359.36099949,20.8489686172,321.047239219,0.0,-21.0293,266.582418748,3742.76434366,2548.76867665,20.8471,0.735397,57.584,2548.76867665,0.963881,170,20.8471,2548.76867665,0.256311825235,54.9773,170
325.703846242,20.9958120054,2550.38089745,20.9957764139,1283.81285841,0.0,-21.1661,275.947509263,3656.24072881,2265.78853786,20.9934,0.638306,57.7758,2265.78853786,0.961449,171,20.9934,2265.78853786,0.24859770369,55.2032,171
357.373783721,21.1238439327,2956.396678,21.1238054245,1215.22619923,0.0,-21.2985,268.246006223,4144.4933975,2490.37512792,21.124,0.451121,57.9591,2490.37512792,0.97021,172,21.124,2490.37512792,0.236886864513,55.3254,172
-641.990364502,21.2786555621,1948.8219477,21.2786279694,1791.56942574,0.0,-21.4571,254.569096724,4171.74022073,2483.97573901,21.2769,0.615518,58.2145,2483.97573901,0.973676,173,21.2769,2483.97573901,0.248201683677,55.4701,173
1126.46294857,21.4254177939,3429.66077537,21.4253921092,883.316291422,0.0,-21.6044,308.314491891,4021.13707339,2332.31931285,21.4244,0.529263,58.3398,2332.31931285,0.963781,174,21.4244,2332.31931285,0.245152721192,55.5976,174
-71.7303320879,21.5319389685,2808.85789265,21.53192355,1253.055711,0.0,-21.7115,271.690710645,3765.06392535,2647.95021013,21.5304,0.665734,58.529,2647.95021013,0.961927,175,21.5304,2647.95021013,0.262764679183,55.8049,175
-92.7377699864,21.5577503866,2835.25231929,21.5577250345,1241.3481961,0.0,-21.7379,280.827888694,3861.32019739,2542.76941799,21.5567,0.53611,58.7235,2542.76941799,0.973358,176,21.5567,2542.76941799,0.236417459337,55.9165,176
3477.98911179,21.7332927183,3650.67910183,21.7332476434,105.97961499,0.0,-21.9142,303.260954385,3788.58852222,2024.46198993,21.7317,0.634288,58.7456,2024.46198993,0.956913,177,21.7317,2024.46198993,0.255009672105,56.0499,177
2714.65963615,21.9057972195,3443.80613395,21.9057731194,284.405593407,0.0,-22.0915,314.325840818,3650.74899771,2319.62330524,21.9046,0.671631,58.9029,2319.62330524,0.964914,178,21.9046,2319.62330524,0.261660512718,56.2313,178
-127.690894633,21.9720230604,3466.00192206,21.9720034325,1206.54190759,0.0,-22.1465,296.937849696,4119.46643891,2511.27316082,21.9696,0.554073,59.1253,2511.27316082,0.97865,179,21.9696,2511.27316082,0.252756825817,56.3741,179
186.651317109,22.0565584866,1821.44661645,22.0565352356,1236.27116947,0.0,-22.2461,233.484448125,3488.92052324,2578.93254885,22.0557,0.505611,59.3013,2578.93254885,0.975249,180,22.0557,2578.93254885,0.245029552745,56.5342,180
3511.33380156,22.2713073459,3717.80120053,22.2712846703,117.576367787,0.0,-22.4437,301.428316406,3855.54052259,2374.81113597,22.2703,0.582521,59.4507,2374.81113597,0.942877,181,22.2703,2374.81113597,0.252913913601,56.6917,181
3588.45966706,22.2608577731,3639.3759098,22.2608328657,42.1888552644,0.0,-22.4301,306.990636296,3718.84136108,2387.13463371,22.2593,0.573234,59.5912,2387.13463371,0.946271,182,22.2593,2387.13463371,0.247536149564,56.8395,182
530.84144805,22.5051163401,3114.91107018,22.5050692466,1397.58241058,0.0,-22.678,323.284117664,4246.87258745,2638.19238037,22.5039,0.575755,59.8107,2638.19238037,0.97143,183,22.5039,2638.19238037,0.246417493352,56.9701,183
3461.73858112,22.6045982385,3590.90433882,22.6045717301,72.9494302987,0.0,-22.7822,278.317608693,3707.68795129,2769.21043899,22.6032,0.813119,59.9565,2769.21043899,0.963161,184,22.6032,2769.21043899,0.271450854356,57.1312,184
2098.48159876,22.6882624561,3606.24357154,22.6882414395,506.83599008,0.0,-22.8592,299.912999066,3879.12037937,2566.8352047,22.6864,0.714221,60.1528,2566.8352047,0.97146,185,22.6864,2566.8352047,0.258522067548,57.2734,185
3449.76282143,22.8378884644,3770.0548159,22.8378548578,172.426584655,0.0,-23.0158,307.844299581,3977.4558125,2323.44784611,22.8365,0.704331,60.2739,2323.44784611,0.970671,186,22.8365,2323.44784611,0.264134762185,57.3896,186
1079.07195051,22.8976709805,2882.22319918,22.8976371134,1010.74993694,0.0,-23.0769,291.925686463,3762.14225822,2433.27585148,22.8975,0.641811,60.4033,2433.27585148,0.971115,187,22.8975,2433.27585148,0.251903108985,57.5455,187
123.363144397,22.9898432856,2694.90287401,22.98981606,1420.08356134,0.0,-23.1676,314.549743551,3980.77061575,2526.40430744,22.9874,0.55516,60.5831,2526.40430744,0.96349,188,22.9874,2526.40430744,0.244536659053,57.6931,188
3909.70284711,23.226258404,4025.2508608,23.2262277122,61.6171854208,0.0,-23.3997,327.599608813,4111.99546072,2289.6372304,23.2249,0.60625,60.7592,2289.6372304,0.968987,189,23.2249,2289.6372304,0.250200221674,57.8267,189
3739.4262094,23.2120818428,3884.16082704,23.2120547518,62.700460766,0.0,-23.3852,329.990843685,3971.11056998,2492.44189445,23.2106,0.903093,60.9312,2492.44189445,0.974794,190,23.2106,2492.44189445,0.275690062267,57.9992,190
1764.11206545,23.416435098,3392.86811604,23.4164180876,555.669789867,0.0,-23.5923,295.111921199,3798.27969366,2523.32132813,23.415,0.748575,61.1848,2523.32132813,0.973659,191,23.415,2523.32132813,0.259826367489,58.1309,191
3245.06975729,23.3358777896,3410.24114917,23.3358483833,97.9872374447,0.0,-23.5057,288.832233375,3552.06514947,2600.18665388,23.3348,0.947137,61.2916,2600.18665388,0.958392,192,23.3348,2600.18665388,0.280403170785,58.2863,192
3568.17436153,23.5468855802,3841.76942982,23.5468631464,174.579626121,0.0,-23.7118,319.417595977,4115.48729708,2403.75188925,23.5452,0.552787,61.528,2403.75188925,0.972807,193,23.5452,2403.75188925,0.245883628534,58.3979,193
3456.69225011,23.6153666097,4063.6190021,23.6153267772,260.242163242,0.0,-23.7925,323.334506391,4541.99450708,2385.20256251,23.6134,0.825223,61.6943,2385.20256251,0.97576,194,23.6134,2385.20256251,0.269343700564,58.5241,194
3481.00614679,23.635831252,3543.22247608,23.6358084714,48.902283132,0.0,-23.8127,295.772869614,3632.1643548,2118.2486838,23.635,0.739969,61.7748,2118.2486838,0.954816,195,23.635,2118.2486838,0.261348333938,58.6514,195
3120.16532131,23.7587154964,3374.88881427,23.7586819639,200.478308647,0.0,-23.9409,288.392235208,3846.35689234,2403.3101364,23.7579,0.717268,62.0153,2403.3101364,0.978797,196,23.7579,2403.3101364,0.259616823259,58.7842,196
3697.82142283,23.8897158962,3804.15054279,23.8896955315,69.4102930907,0.0,-24.0838,323.24807993,3903.68160438,2139.86501932,23.8884,1.00478,62.1559,2139.86501932,0.977192,197,23.8884,2139.86501932,0.28467755543,58.917,197
2168.867982,23.9298373381,3615.01559651,23.9298261023,604.483019292,0.0,-24.1049,326.121056362,3997.61700652,2555.867672,23.9285,0.720431,62.2869,2555.867672,0.974659,198,23.9285,2555.867672,0.25471901969,59.018,198
3101.46692,24.0437217269,3247.19133894,24.0436962101,71.8400464239,0.0,-24.217,282.183070592,3346.33449064,2282.44983563,24.0416,0.898913,62.4051,2282.44983563,0.962406,199,24.0416,2282.44983563,0.27860663707,59.1635,199
3686.52595905,24.1457998259,3783.6305397,24.1457717082,60.5423520794,0.0,-24.3084,320.888266832,3875.66643467,2605.99051992,24.1439,0.665631,62.5888,2605.99051992,0.963934,200,24.1439,2605.99051992,0.253796556548,59.2757,200
338.210417584,24.1954490495,2758.01329336,24.1954101321,1087.2792263,0.0,-24.3625,268.593937498,3476.12234293,2595.48286316,24.1942,0.622044,62.8153,2595.48286316,0.976844,201,24.1942,2595.48286316,0.245954005313,59.4116,201
1528.2031573,24.2491403661,2888.36477111,24.2491217512,609.134979681,0.0,-24.4157,257.989520297,3532.07503718,2352.10883134,24.2473,0.622288,63.0244,2352.10883134,0.972265,202,24.2473,2352.10883134,0.243268601354,59.5075,202
435.887252127,24.463040534,2978.33760736,24.4629902584,1161.69374986,0.0,-24.6328,303.23269179,3881.41881335,2667.47141987,24.4625,0.739298,63.1637,2667.47141987,0.979728,203,24.4625,2667.47141987,0.259205234042,59.5984,203
812.02341384,24.4984997388,2733.42284758,24.4984690114,1100.12438753,0.0,-24.6629,301.828796935,3884.24538491,2495.80241897,24.4968,0.782792,63.4037,2495.80241897,0.981091,204,24.4968,2495.80241897,0.254376681586,59.7196,204
1810.25470779,24.5843967385,3208.28562836,24.5843815998,558.320946696,0.0,-24.7445,293.027772191,3536.06735341,2797.33823066,24.5835,0.718643,63.5294,2797.33823066,0.984113,205,24.5835,2797.33823066,0.252098144299,59.8801,205
3378.4950447,24.6912811826,3487.64203135,24.6912464158,58.3825642193,0.0,-24.863,285.623027437,3563.91762014,2156.09028049,24.6901,0.851657,63.6744,2156.09028049,0.981453,206,24.6901,2156.09028049,0.267511936264,60.0433,206
1404.37428322,24.7823691727,3200.49808138,24.7823503018,630.489159457,0.0,-24.9511,287.83066254,3738.50288905,2618.51717702,24.781,0.759112,63.7865,2618.51717702,0.964552,207,24.781,2618.51717702,0.253166943113,60.1763,207
