Iteration,MinEsReturn,StdEsReturn,AverageAction,MaxEsReturn,AverageAbsQ,AverageQ,AverageEsReturn,AveragePolicySurr,QFunRegParamNorm,AverageReturn,AverageY,MinReturn,AverageQLoss,AverageAbsY,PolicyRegParamNorm,StdReturn,MaxReturn,AverageAbsQYDiff,Epoch,AverageDiscountedReturn
1305,11.1771850175,32.5182217031,0.999387,96.7650736428,1.56059,1.55958,51.8499047013,-1.56987,95.7668,196.241287874,1.55971363469,167.81913009,0.00682812,1.5603447561,109.698,122.562626569,1327.86531109,0.0334085491265,1305,96.9504794113
1306,3.3774813264,227.077563931,0.999565,956.900210592,1.56212,1.56096,117.464333931,-1.56954,95.788,162.899813729,1.56079522665,125.031322437,0.00740957,1.56156489995,109.721,18.8959345872,207.79544797,0.0344255751916,1306,88.4441484108
1307,3.15390153431,97.6906628797,0.999185,438.716090547,1.56078,1.55967,56.7449182241,-1.56819,95.7999,552.637757606,1.55979984758,43.5109474416,0.00720055,1.56039824317,109.715,476.512899497,1202.32387961,0.0342183906971,1307,90.8351976599
1308,8.41534704896,265.355050512,0.999355,766.53383401,1.55532,1.55403,218.879651209,-1.56461,95.8373,946.398202654,1.55398894114,529.163857659,0.00771534,1.55481235464,109.729,254.349340613,1288.21991919,0.0348547600467,1308,171.786088886
1309,7.96924507691,180.893444778,0.999317,439.781182779,1.56052,1.55914,217.716039781,-1.56883,95.8726,608.145699467,1.55908241947,152.588080922,0.00815611,1.55993666185,109.7,352.016286544,1633.76635862,0.0353458913146,1309,162.202535727
1310,6.47690350686,259.022417319,0.999132,627.175874872,1.56014,1.55873,228.363057593,-1.56809,95.9064,1254.54403058,1.55883759774,571.253979018,0.00696716,1.55983431144,109.761,293.577627148,1687.01266664,0.0340862809558,1310,160.58128727
1311,184.071835975,168.345630767,0.998806,642.098838645,1.5622,1.56103,378.864298082,-1.57109,95.9616,1100.45685597,1.56101317869,461.167253054,0.00867224,1.56172634313,109.795,309.285874841,1407.80370716,0.0355416251372,1311,143.657564092
1312,328.773050881,395.090960505,0.99935,1118.95497189,1.55691,1.55575,723.864011386,-1.56504,96.009,1065.8478977,1.55579152716,989.70314396,0.00826789,1.55653760756,109.821,58.1828901952,1150.17162063,0.0352987650345,1312,146.016139577
1313,124.788709912,172.566178127,0.999275,545.127586563,1.55947,1.55836,373.236926724,-1.5669,96.001,1189.18718321,1.55832331213,1110.07018016,0.00704948,1.55892975289,109.84,57.5318350645,1268.07209468,0.0344185783671,1313,148.693940221
1314,35.0296959204,218.146176532,0.999104,598.392602943,1.56189,1.56068,235.372019739,-1.5704,96.0255,897.838912019,1.56067355977,430.008139874,0.00828657,1.5613205363,109.907,247.288353455,1284.52317414,0.0352119551857,1314,157.368104695
1315,91.5557403105,0.0,0.998907,91.5557403105,1.5614,1.56002,91.5557403105,-1.57002,96.0238,1237.67979763,1.55997616066,1107.86497206,0.0072615,1.56087066973,109.884,46.7874501182,1283.34123291,0.0346727888562,1315,154.325121827
1316,21.8188345094,456.028065387,0.999135,1223.67394138,1.56692,1.56571,654.685496643,-1.5747,96.0306,855.205020405,1.5655921434,127.930894001,0.00666405,1.56634904329,109.953,346.589439293,1237.41598151,0.0338024058723,1316,145.303042089
1317,6.48826008188,153.39826759,0.999353,333.635701409,1.55728,1.55611,116.707253814,-1.56577,96.0401,692.670616827,1.55614409722,414.898531235,0.00632943,1.55693816949,109.893,293.665099539,1280.02931955,0.033241067438,1317,155.637922476
1318,50.3390523539,353.676735302,0.999058,1222.60528422,1.55996,1.55878,502.722177985,-1.56824,96.0596,403.10648793,1.55864161182,338.081715672,0.00775878,1.55944321735,109.889,39.5003508649,576.161897994,0.0352701439177,1318,118.104424744
1319,5.97056572224,195.857107999,0.999162,567.367766561,1.55868,1.55738,331.547229276,-1.56708,96.0838,616.140285793,1.55741936447,424.939748934,0.00731707,1.55831051734,109.893,125.855090974,958.251564231,0.0336499204504,1319,135.84175206
1320,10.663326318,192.628528738,0.999186,495.466696522,1.5643,1.56298,296.735432422,-1.57163,96.1056,1164.07376383,1.56286759137,412.500805285,0.0081896,1.56369615312,109.862,584.558264674,2275.66127901,0.0345054277895,1320,146.997291683
1321,1.29926972324,255.012985218,0.999028,658.652874655,1.56179,1.56066,268.327724858,-1.56907,96.1066,1106.9566109,1.56072531205,486.646294166,0.00599249,1.56142948553,109.838,454.518989153,2283.87752738,0.0318968142245,1321,152.409478828
1322,0.191919813928,292.225091886,0.986963,684.074846018,1.56251,1.56116,371.691321588,-1.57007,96.1226,826.760625843,1.56118821881,70.9636184871,0.00741345,1.56199088614,109.866,473.684708934,1169.65719537,0.0345560891051,1322,112.642793274
1323,0.41523055338,255.980840049,0.999174,654.647362456,1.56074,1.55932,233.710718534,-1.56846,96.1335,1542.78945997,1.55921292286,676.426812888,0.00803258,1.56015634682,109.923,307.45339402,1790.24017741,0.0349596013945,1323,158.612822421
1324,51.8750879938,312.377918853,0.999268,718.787960293,1.56016,1.55888,277.046789191,-1.56777,96.1412,1375.49459848,1.55884915823,1251.5876206,0.0074163,1.55968377167,109.995,83.3760457532,1514.48974395,0.0340717913537,1324,144.546030775
1325,35.385986668,399.706515149,0.99976,1095.43499199,1.5569,1.5555,467.389333774,-1.56519,96.1813,501.079767565,1.55558122161,63.3935328747,0.00821607,1.55650638833,110.047,548.009043813,1254.97489964,0.0359436985856,1325,86.097388842
1326,272.267662299,336.891395688,0.999967,1045.05290433,1.55998,1.5586,575.104989925,-1.56754,96.1981,1171.05499007,1.55854490139,1108.88398027,0.00655933,1.55943422628,110.107,33.6238263256,1244.55080524,0.0335918245204,1326,159.851296483
1327,478.911336847,230.888531056,0.999872,940.688398959,1.56156,1.56017,709.799867903,-1.56828,96.2032,556.783526838,1.56019499446,187.203449424,0.007735,1.5611527418,110.147,471.821498882,1173.65779739,0.0356378196134,1327,118.276685517
1328,3.61743591834,48.2362410929,0.99991,174.198425561,1.55749,1.55612,43.8372671548,-1.56384,96.2124,1155.17711727,1.55603847442,1122.82489044,0.00743392,1.55685765246,110.184,15.1481123412,1177.8458863,0.0354107925255,1328,155.542801431
1329,114.571930126,199.53773743,0.99943,575.332958594,1.5588,1.5575,297.878808251,-1.56786,96.2422,1121.74241004,1.55747691899,1051.5910247,0.00782204,1.55830169172,110.215,45.6043441289,1192.55035107,0.03601167249,1329,144.182918919
1330,284.880109241,278.34781016,0.99969,841.575729561,1.55402,1.55259,563.227919401,-1.56218,96.2402,1140.44395343,1.55260987862,1044.70546716,0.00720689,1.55347181934,110.256,65.2734109105,1206.82784924,0.0349991591398,1330,146.081557572
1331,109.236853932,61.6577197987,0.999067,281.722580391,1.56187,1.56008,193.226611141,-1.5691,96.2414,1280.1201432,1.56002631332,1231.07381057,0.00748308,1.56108489934,110.278,40.0500924077,1360.78003112,0.0351206319877,1331,170.707251139
1332,16.2855909689,252.656413096,0.997897,631.715313542,1.55966,1.55829,321.090719018,-1.56693,96.2583,1333.54260083,1.55828556594,1231.11313145,0.00745387,1.55930807889,110.335,47.1455928128,1399.75478032,0.0347357433917,1332,162.855464373
1333,336.904288504,0.0,0.998609,336.904288504,1.55463,1.55311,336.904288504,-1.56215,96.2462,1254.26637332,1.55315362008,1085.19094245,0.00730731,1.55421524616,110.346,80.4248289876,1375.23108927,0.0350333974419,1333,148.442110736
1334,15.489762807,398.229240753,0.998278,892.810852066,1.55916,1.55793,577.244741201,-1.56627,96.2682,1411.55823316,1.55797401919,1306.50270442,0.0065391,1.55880263148,110.284,55.6323263954,1507.63579332,0.0342351517263,1334,159.220089907
1335,508.034828629,111.278915713,0.998758,730.592660056,1.55929,1.55805,619.313744343,-1.56696,96.2767,1380.1690037,1.55804153655,1309.04673801,0.00731614,1.55880504715,110.312,61.9242698545,1500.05090847,0.0343708196471,1335,177.273796709
1336,657.908901446,194.359275469,0.999138,1046.62745238,1.55861,1.55736,852.268176915,-1.56658,96.2964,1301.14361535,1.55734950041,1080.92881155,0.00754307,1.5581809043,110.295,133.889552929,1557.24206054,0.0345984353919,1336,146.903540249
1337,650.438846662,157.22234511,0.99881,964.883536881,1.55469,1.55338,807.661191771,-1.56222,96.3145,974.580266779,1.55332321149,670.773138081,0.00786191,1.5542778307,110.331,322.098432079,1645.18820969,0.035288016869,1337,182.019890187
1338,11.4300899876,141.540425693,0.999903,489.041954823,1.55287,1.55131,101.530110106,-1.55957,96.3227,1130.01614128,1.55131922893,1115.76415648,0.00695031,1.55220516,110.409,7.71775004921,1142.28653972,0.0344176352757,1338,143.142890464
1339,10.9032951257,402.543934253,0.99986,815.991163632,1.55187,1.55049,413.447229379,-1.55861,96.318,1178.96460336,1.55044002323,1119.98364631,0.00623922,1.55140182511,110.48,49.4456683174,1253.06941981,0.0338894828275,1339,140.131214194
1340,69.7058514518,83.7150404938,0.999069,260.81862404,1.54976,1.54834,186.719863008,-1.5561,96.3471,1219.15532469,1.5482397056,1178.56962231,0.0064997,1.54915858729,110.45,33.8974797103,1294.0354828,0.0331748455014,1340,154.464384684
1341,859.646072252,0.0,0.999499,859.646072252,1.54875,1.54742,859.646072252,-1.55639,96.3555,1027.66839157,1.54751655974,192.728414914,0.00676493,1.54840454315,110.5,370.618250581,1199.24703783,0.0340792668718,1341,154.836379254
1342,4.27469989271,256.540923048,0.999504,1199.91976014,1.54939,1.548,95.2886596885,-1.55441,96.3391,473.301195829,1.54790955457,53.0957008694,0.00937055,1.54868456892,110.567,471.32472668,1080.97741499,0.0379777878115,1342,72.1245834211
1343,5.94561331577,70.844738291,0.999392,214.370102511,1.5517,1.55023,69.574717098,-1.55733,96.3439,1267.03024515,1.55027229799,706.782231715,0.00737511,1.55125197693,110.638,196.322054529,1511.18557791,0.0356761881762,1343,155.393944976
1344,4.10411752882,183.55193111,0.999662,683.367137318,1.54701,1.54536,96.190753929,-1.55294,96.3636,1257.09302297,1.54535511549,208.419917282,0.00782866,1.54668273737,110.72,329.793397901,1538.65824949,0.036603758328,1344,162.964315014
1345,16.6612940419,13.2008455413,0.999498,48.9606047824,1.54858,1.54706,32.3704512355,-1.55536,96.3742,1256.32703652,1.54709932511,703.749262788,0.00735325,1.54823874776,110.774,291.690801157,1631.38643668,0.0368136110764,1345,173.483461137
1346,40.2035710413,554.430337722,0.998983,1256.81216867,1.54636,1.54495,567.132507651,-1.55547,96.3853,798.188189111,1.54497112371,364.265905378,0.00734158,1.54596658675,110.792,289.378373872,1178.97245278,0.0368746093402,1346,163.079238852
1347,14.0224546129,269.12153045,0.999335,687.246276909,1.54996,1.54806,305.665041734,-1.55791,96.375,667.482174881,1.54810565218,327.827306101,0.00768839,1.549574957,110.794,267.515308597,1208.31071825,0.0369209636281,1347,162.610411815
1348,30.7817804356,401.461858876,0.999172,1077.0048813,1.54868,1.54692,319.90033462,-1.55699,96.3538,442.521651873,1.54690025365,250.212591939,0.00727806,1.54809530853,110.85,129.098663766,1012.28997876,0.0355245827264,1348,158.625186869
1349,20.8601011653,218.09206784,0.998836,457.044236846,1.5507,1.54917,238.952169006,-1.55993,96.3853,896.452307029,1.54926904547,351.140320665,0.00671731,1.55040499098,110.879,184.495877995,1037.61778335,0.0345761631845,1349,161.331674092
1350,33.684962414,320.551559772,0.999118,807.08036307,1.55047,1.54889,381.246821243,-1.55887,96.3915,768.543658469,1.5487960199,390.298687248,0.00722363,1.5499386612,110.911,286.529412915,1262.42902878,0.0355108776961,1350,162.25138266
1351,7.89146291474,284.178371829,0.999013,879.971040002,1.55456,1.55326,386.697545345,-1.56347,96.3942,540.558776833,1.55337466538,268.438401918,0.00627641,1.55436838324,110.878,351.075421859,1435.36309489,0.0339368800606,1351,138.17530609
1352,-14.397873271,395.281804153,0.999128,885.955776617,1.55515,1.55373,307.841813187,-1.56241,96.4298,674.782871057,1.55359046667,497.066440615,0.00716063,1.55459288953,110.821,252.465619514,1204.24767044,0.0351670802139,1352,174.268150923
1353,73.550816061,296.67235214,0.998553,880.847603638,1.55072,1.54928,413.12145347,-1.55961,96.4315,594.912158103,1.54924350489,510.344071889,0.00760669,1.55032799104,110.835,57.1856532349,771.59952668,0.0353273625348,1353,171.107406345
1354,48.6904045336,365.693473272,0.998783,1052.22063343,1.55615,1.55454,490.721993928,-1.56369,96.4363,895.570970281,1.55459365184,347.053620297,0.00693477,1.55571293395,110.877,361.170478408,1489.40633094,0.0345036076597,1354,157.490798187
1355,13.2501967757,266.112086477,0.998797,776.791993588,1.55102,1.54912,259.034386399,-1.55791,96.4349,1106.53744159,1.5490471736,949.587759216,0.00839162,1.5503783517,110.894,71.8541347889,1212.4676261,0.0363855772296,1355,179.168298345
1356,34.8566459126,392.300819074,0.998739,933.729756226,1.55177,1.55011,386.217240954,-1.55817,96.4842,1192.06007655,1.55002992568,1113.09770715,0.00772362,1.55127166909,110.88,59.254425532,1290.42022361,0.0350161650455,1356,179.454238013
1357,489.957861567,0.0,0.999034,489.957861567,1.54975,1.54817,489.957861567,-1.55642,96.4922,1028.48431721,1.54827036013,413.40828084,0.00807761,1.54943336029,110.907,275.300655164,1306.55087173,0.0356901555677,1357,177.702291638
1358,12.6635026012,458.134078552,0.960086,1375.46121459,1.54864,1.54678,289.05089463,-1.55429,96.5116,1128.13320661,1.54680791926,1023.68232288,0.00665459,1.54831788561,110.929,74.0034643117,1279.03848222,0.0338947760507,1358,146.901389322
1359,548.563795736,438.874799243,0.998797,1426.31339422,1.54831,1.54658,987.438594979,-1.55453,96.5163,735.527590497,1.54646802711,301.047123453,0.00847848,1.54793507866,110.974,394.854305518,1251.19579106,0.035591375529,1359,154.466177654
1360,11.9917781798,343.344270995,0.997623,904.616790807,1.54868,1.54642,246.09347787,-1.55431,96.5277,1081.68457413,1.54653604724,993.535810331,0.00720227,1.54813353796,110.998,60.4862217679,1204.30264425,0.0347825283835,1360,144.906156263
1361,54.8633480547,9.81266307445,0.998558,74.4886742036,1.54852,1.54646,64.6760111292,-1.55482,96.5447,985.177954396,1.5465028545,567.538594732,0.00791122,1.54816893243,110.995,189.170163602,1260.76510046,0.0346535768286,1361,162.759127773
1362,439.86098544,251.835555448,0.998635,1026.69529536,1.54325,1.54144,678.390091736,-1.55,96.5663,1236.40194488,1.54134043775,1066.44338545,0.00640906,1.54287544602,111.014,77.9881074976,1326.05868879,0.0334427663131,1362,153.893512082
1363,406.722067526,0.0,0.997056,406.722067526,1.54804,1.54556,406.722067526,-1.55518,96.5794,1031.95749902,1.54565681625,480.801821142,0.00690218,1.54776926851,111.037,211.561138605,1266.25665185,0.033649437721,1363,143.052364696
1364,446.711004711,563.47850439,0.998977,1573.66801349,1.54491,1.54255,1010.1895091,-1.55099,96.5957,1104.53011842,1.54251145273,478.186025954,0.00711214,1.54441663928,111.026,207.204912155,1274.12690432,0.0344275440458,1364,143.499183686
1365,577.344543906,0.0,0.996443,577.344543906,1.54635,1.54412,577.344543906,-1.55329,96.6219,1141.07446109,1.54413976808,1123.86940367,0.00766243,1.54592881496,111.089,10.3141997132,1159.36202964,0.0342744821185,1365,144.712649551
1366,57.2020115723,443.625852746,0.999191,1026.23955988,1.54218,1.54017,399.773138881,-1.55028,96.657,1156.03708463,1.54012192848,909.331830595,0.00678545,1.54166694712,111.055,100.756919902,1322.71615819,0.0337093380808,1366,141.796625102
1367,873.705987701,22.8181816792,0.995171,919.342351059,1.54866,1.54664,896.52416938,-1.5556,96.6789,1090.51536249,1.54678434915,1032.80509259,0.00734246,1.54840451175,111.093,26.3268943629,1119.92516617,0.0345783116177,1367,131.809951107
1368,5.36752125753,169.698856004,0.997834,523.70337367,1.55117,1.54879,195.327070344,-1.55769,96.6913,1092.10146568,1.54863802902,998.54693914,0.00741587,1.55040750889,111.135,55.8433620129,1141.84367483,0.0342452728958,1368,131.666069857
1369,19.2111607723,169.905921904,0.995233,359.023004581,1.55213,1.55042,189.117082677,-1.55977,96.7134,1120.00937525,1.55045608861,996.206471514,0.00673206,1.551761869,111.157,42.9127124893,1144.67138672,0.0335461115498,1369,141.02233476
1370,367.131436663,178.081093986,0.995679,723.293624636,1.54953,1.54742,545.21253065,-1.55616,96.7137,1176.64639305,1.54743454194,1119.39011027,0.0068088,1.54905761216,111.164,95.8140035093,1448.97511171,0.0339338800405,1370,153.494443772
1371,-0.409813640776,221.773754548,0.999355,631.416868464,1.54764,1.54572,135.417686434,-1.55386,96.7584,1089.00635294,1.54576250246,696.823877639,0.00728606,1.54726675725,111.192,217.757489384,1512.2589413,0.0339186885027,1371,150.962545869
1372,50.3073829419,550.826878863,0.999216,1348.92294981,1.54287,1.54048,593.919411041,-1.54922,96.8012,1212.7933168,1.54039854647,1009.31624567,0.00782111,1.54211637742,111.221,179.114720906,1437.04849763,0.0352220468572,1372,127.919936308
1373,43.0570045819,237.879446966,0.998858,669.525211918,1.54689,1.54458,218.132607106,-1.55281,96.8489,1345.86269115,1.54461199268,1132.68237152,0.00748589,1.54659590064,111.284,110.261120647,1534.3107032,0.0344033307657,1373,157.767446587
1374,16.2613846075,124.565352636,0.994535,372.787831015,1.54692,1.54498,110.16693687,-1.55334,96.8342,1191.01864029,1.54504250298,1145.88859158,0.00757445,1.5466639425,111.378,26.4882236465,1235.7180632,0.0344096029819,1374,162.171426485
1375,80.5617888552,307.741684703,0.999678,852.51814418,1.54795,1.54573,397.45994408,-1.55362,96.8548,1206.42110078,1.54568179464,1155.58079768,0.0071055,1.54751194156,111.435,23.1305890304,1242.49011789,0.0338822364637,1375,152.678497327
1376,320.407175986,115.477810278,0.999638,551.362796542,1.54379,1.54143,435.884986264,-1.54872,96.8808,1116.49587681,1.54141280708,1022.02062949,0.00763008,1.54334990784,111.456,38.0144751861,1161.67048043,0.0345608095719,1376,133.914406336
1377,1054.01874844,29.4111588922,0.999191,1112.84106622,1.54152,1.53916,1083.42990733,-1.54765,96.9153,760.448547087,1.53919687433,488.301977329,0.00770997,1.54122434143,111.502,277.820995025,1407.58456614,0.0349351925265,1377,160.872176725
1378,558.738675819,61.0123241354,0.999086,689.394027039,1.54165,1.53944,603.121580053,-1.5482,96.9256,764.64071339,1.53947481719,549.116821756,0.00655476,1.54130173865,111.51,206.801170218,1293.22887098,0.033283103648,1378,163.768336393
