MaxEsReturn,Epoch,AverageReturn,AverageQ,AverageEsReturn,AverageDiscountedReturn,QFunRegParamNorm,PolicyRegParamNorm,AverageAbsQ,MinReturn,MaxReturn,Iteration,StdReturn,AverageAbsQYDiff,AverageAction,AverageQLoss,AverageAbsY,AveragePolicySurr,AverageY,StdEsReturn,MinEsReturn
95.6512734043,469,93.372777326,65.9029,93.732712606,46.9715629475,180.458,44.4835,65.9029,93.3000069736,93.4187626648,469,0.040484134094,0.319780706599,0.998215,1.83234,65.9029964698,-66.1727,65.9029814793,1.45572879238,90.2653344237
98.3473481,470,93.3917633985,65.8074,93.5238314225,47.0422222277,180.542,44.501,65.8074,93.300308135,93.4904608038,470,0.0393196547385,0.299980504659,0.997046,1.73482,65.808069643,-66.0806,65.8080475677,2.51880622784,88.6677390999
94.9048659763,471,93.3827786083,65.7883,93.3047209404,46.9926542635,180.638,44.4973,65.7883,93.3000266188,93.4980029772,471,0.0476106813796,0.313315114039,0.997106,1.7649,65.7886254618,-66.0538,65.7886125323,1.29081670718,90.8574682886
97.4218884236,472,93.3897130693,65.9109,93.635718732,47.027554425,180.714,44.5256,65.9109,93.3007211583,93.4982502067,472,0.0437454587098,0.308795550633,0.996957,1.90723,65.9113974559,-66.19,65.911376206,1.9522476612,89.7290806703
96.7256920449,473,93.3997457368,65.8512,93.5292176975,47.0964678657,180.762,44.5445,65.8512,93.2020203043,93.5721713656,473,0.0837108784257,0.294481156273,0.997255,1.55876,65.8515224531,-66.131,65.8515127937,1.79036607797,90.045154665
98.5678886156,474,93.3878149825,65.9494,93.3399413097,47.0003925837,180.852,44.5566,65.9494,93.2176636121,93.5319681731,474,0.061008268828,0.290662802195,0.996447,1.45444,65.9501310063,-66.2174,65.9501220001,2.42030570883,89.9481822815
94.9905029807,475,93.4156678583,65.9477,92.5700869531,47.0933083248,180.921,44.5132,65.9477,93.2009803291,93.5071488321,475,0.0905906279038,0.316535404754,0.994355,1.69811,65.9479002698,-66.2223,65.9478760724,2.34552644052,88.0462346409
96.1710371567,476,93.4087647602,65.9312,93.6224401695,47.0561442683,180.96,44.5692,65.9312,93.268382514,93.5214002345,476,0.0616711319005,0.335689890036,0.994481,2.12967,65.9317366119,-66.2152,65.9317139857,1.48050969236,89.7111168625
98.8209221532,477,93.3908439758,66.0399,93.858063141,46.9600733456,181.038,44.5872,66.0399,93.3007180868,93.4636097747,477,0.0337735704421,0.271255366469,0.9947,1.3404,66.0405122496,-66.3152,66.0404972079,2.10143545352,90.7347602328
95.9081740458,478,93.3958676168,65.886,92.614343809,47.0000769169,181.145,44.6075,65.886,93.3095535079,93.4985424689,478,0.0380553813414,0.341443738153,0.995035,2.06046,65.886465287,-66.1652,65.8864400937,2.99750143513,86.5860743162
94.622452694,479,93.41438739,65.8968,92.7701744107,47.1043594418,181.17,44.615,65.8968,93.2635909919,93.5851791988,479,0.0728883469834,0.283465276372,0.994944,1.4178,65.8966961607,-66.1586,65.8966826412,1.56334001754,90.5155846756
94.2720449028,480,93.3806472439,65.9289,92.3262944193,46.9941407119,181.258,44.6108,65.9289,93.3000092743,93.4309942201,480,0.0389919921161,0.304736320455,0.997527,1.61822,65.9304374256,-66.2011,65.9304198465,1.71076252838,90.1294075225
96.8586581554,481,93.3998058224,65.9667,93.3370886166,47.0389790439,181.299,44.6351,65.9667,93.3061548448,93.4997432917,481,0.0348285968226,0.334965765273,0.995534,2.19949,65.968752535,-66.2278,65.9687364564,1.89185338558,90.1961883171
94.9179459631,482,93.3861125336,65.9684,93.0062857037,47.0213383771,181.354,44.6526,65.9684,93.3014122332,93.4957971317,482,0.0486161332425,0.291080922894,0.9974,1.54716,65.967008083,-66.2391,65.9669926735,2.39232150311,86.192111672
97.5226233594,483,93.3991264912,66.0602,93.8715214255,47.0514122716,181.485,44.6583,66.0602,93.3065618605,93.494217983,483,0.0347078507331,0.302270132171,0.996035,1.68046,66.0615496057,-66.331,66.0615411741,1.61121952061,91.0489070913
96.5612738918,484,93.4013106415,65.9551,93.6618782982,47.0611525899,181.563,44.6747,65.9551,93.2016085181,93.586203946,484,0.0776337050541,0.307445379502,0.995904,1.66115,65.9547829266,-66.2176,65.9547588676,1.54853797199,90.7940059084
94.8781269709,485,93.3722007858,65.9521,92.9860271792,46.9435498531,181.641,44.7155,65.9521,93.1014407249,93.5997808829,485,0.130683565842,0.326982041327,0.997307,1.97946,65.9525952895,-66.2159,65.9525804829,1.65298069438,89.927023532
94.8763291866,486,93.4136816285,65.9305,92.5358542395,47.1459010359,181.726,44.6971,65.9305,93.3009978479,93.513917763,486,0.0630485403684,0.360365951962,0.996338,2.62206,65.9308923394,-66.2106,65.9308525122,1.66998075439,90.066584426
98.0666142513,487,93.3986218852,65.9359,93.2529902505,47.0677463699,181.808,44.7116,65.9359,93.3008298244,93.5735043356,487,0.0576326098291,0.319085732161,0.996609,2.06258,65.936384173,-66.2099,65.9363635626,2.32637570338,90.3719026773
95.7533721285,488,93.39427706,65.9268,93.6425697909,47.0052074998,181.906,44.7172,65.9268,93.3018348294,93.4999869538,488,0.040992340166,0.312414727635,0.995473,1.86781,65.9280468119,-66.1924,65.9280280986,1.6449593992,89.4566479376
99.1584065806,489,93.419211502,65.9582,94.1552338793,47.1642458302,181.993,44.6946,65.9582,93.2014656641,93.600003754,489,0.0903985941979,0.295682176119,0.995898,1.74099,65.9579848617,-66.2276,65.9579600131,1.72694244866,91.4810076623
97.1415050327,490,93.4195297713,65.9019,93.6616784981,47.1810131708,182.102,44.747,65.9019,93.2011719517,93.5220387811,490,0.0871964392021,0.287790748563,0.996346,1.50679,65.9030662179,-66.1683,65.9030516114,1.80596538994,90.0534778279
98.5055135675,491,93.3960431178,65.977,93.5774758,47.0292497513,182.213,44.7311,65.977,93.3003358225,93.4997967153,491,0.0462899312169,0.313981668979,0.995903,1.72638,65.9758624274,-66.2386,65.9758439759,2.07934885852,90.1898388869
99.1345192361,492,93.3965561595,65.8593,93.762122072,47.0865546623,182.322,44.7475,65.8593,93.3001460468,93.5,492,0.0592069710965,0.286036514876,0.997539,1.53494,65.8604043422,-66.1262,65.8603931225,2.42092981535,90.4832843122
94.8131116092,493,93.4147826844,66.0098,93.1435302931,47.1861570329,182.417,44.7566,66.0098,93.3012153364,93.5990660943,493,0.0674279897518,0.324059200453,0.997362,1.93064,66.0113029192,-66.2865,66.0112861339,1.52432680731,90.0570874023
96.3012845043,494,93.4037455783,65.8607,92.8658096945,47.1604855148,182.494,44.7456,65.8607,93.3000003219,93.5025288301,494,0.0665850827714,0.34916526308,0.998537,2.4983,65.861996337,-66.1408,65.8619704079,2.39591282142,89.1819284065
95.1332050207,495,93.404695535,65.9571,93.9179236534,47.0965848973,182.58,44.7729,65.9571,93.3061728827,93.5000000477,495,0.0520434459556,0.274388867397,0.996408,1.38293,65.9564406846,-66.2218,65.9564293598,0.878809796631,91.2756063088
98.3207538597,496,93.3936544581,66.0739,93.6661660874,47.0370773659,182.666,44.7817,66.0739,93.3001507217,93.4998881452,496,0.042351061972,0.314379174835,0.996562,1.81002,66.0747530207,-66.3387,66.0747377245,2.08193337833,89.752089822
99.6056752076,497,93.3822311167,65.8764,93.7365574871,46.9954376342,182.784,44.7986,65.8764,93.301778801,93.4933334212,497,0.0403479438626,0.318315965455,0.997289,1.73787,65.8767403949,-66.1368,65.8767177908,2.25249796542,90.3836296753
99.2688749126,498,93.3984776187,66.1129,93.3451977356,47.0216301029,182.909,44.7773,66.1129,93.3052756464,93.4999832311,498,0.0372765432788,0.333468463806,0.995238,2.15588,66.1132637473,-66.376,66.1132452503,2.50485695079,90.129279473
98.9,499,93.3904685146,66.0196,94.1377921412,47.0120181608,183.028,44.8004,66.0196,93.3024058916,93.4998549852,499,0.0285974452495,0.327288251867,0.996345,2.13249,66.0206854323,-66.2903,66.0206598998,2.01315489868,89.3590758366
96.1397592044,500,93.3997350917,66.0057,93.5359781653,47.0359463655,183.102,44.8019,66.0057,93.2289418805,93.5146162644,500,0.0563525336076,0.320387511776,0.995445,1.8491,66.0062243858,-66.276,66.0062066959,1.72062747212,90.8515498196
98.8248989689,501,93.3958669741,65.9192,93.0808896706,47.0199906909,183.152,44.8272,65.9192,93.2063012952,93.4997553955,501,0.0521620967439,0.317618885727,0.995631,2.01226,65.9204623433,-66.1979,65.9204445608,2.53014514105,89.4264861294
98.52232653,502,93.3832691728,65.9962,93.501212389,46.9864406721,183.243,44.8225,65.9962,93.3018864034,93.428101346,502,0.0343710842673,0.30905465102,0.996834,1.7436,65.9961552142,-66.2647,65.9961399556,2.41785404311,88.6464790786
95.4300067461,503,93.4123712065,66.0666,93.1931641039,47.1154505733,183.343,44.8402,66.0666,93.3038267044,93.5522825072,503,0.0668412427442,0.297600111457,0.995644,1.57938,66.0667661937,-66.3315,66.0667520285,1.60952633311,90.7200640352
97.8641515633,504,93.4116805775,66.2077,93.1011181226,47.1117540765,183.439,44.8514,66.2077,93.3006095085,93.5101499862,504,0.0688573575408,0.290982396777,0.99565,1.3938,66.2083005564,-66.4592,66.2082922882,2.12465524205,90.4528563998
95.9605215974,505,93.4035501183,65.966,92.384986558,47.0614550883,183.505,44.8925,65.966,93.3006115376,93.5094459099,505,0.0600445189153,0.318274240838,0.995566,2.06782,65.9656001512,-66.2294,65.9655693289,1.9054391543,89.2066834893
98.4346545632,506,93.3914207264,65.9804,94.1575557794,46.9996730455,183.587,44.9028,65.9804,93.3000339959,93.4975221296,506,0.0416180085211,0.31295953019,0.995804,1.84283,65.9818397952,-66.2578,65.9818279068,1.97073231032,88.8436719048
99.0223014085,507,93.3900694792,66.0421,94.1376680232,47.0014882379,183.641,44.9057,66.0421,93.3000108358,93.49929114,507,0.0499538970677,0.308514310926,0.996107,1.77968,66.0426180518,-66.3078,66.0425918044,1.98674656607,90.5265745248
97.2740381853,508,93.3734146697,66.1126,93.8763314019,46.9915142584,183.674,44.8954,66.1126,93.3000000358,93.4968035851,508,0.048635609682,0.32008271222,0.998717,1.93258,66.1135664622,-66.3813,66.1135474652,2.03288738131,89.6320365491
95.9076693061,509,93.4115467593,66.1067,93.9390185315,47.1635999328,183.72,44.8806,66.1067,93.3000469657,93.5000000238,509,0.0605867277448,0.322269536683,0.997256,1.83242,66.1063097028,-66.3749,66.1063052591,1.5148203952,89.2711434717
96.5813438283,510,93.4086696821,66.1071,93.225013444,47.1940876446,183.795,44.8793,66.1071,93.3,93.595858502,510,0.0757790599478,0.295899233286,0.998686,1.63506,66.1080609571,-66.3734,66.1080421076,2.09994297606,89.3386483348
99.2566668006,511,93.4136899042,66.16,93.6097385401,47.1718006236,183.867,44.8921,66.16,93.3054795495,93.5000140662,511,0.0533804620477,0.307793019096,0.997131,1.81411,66.1604571807,-66.4293,66.1604399051,2.32060715994,90.3283103773
96.0486455613,512,93.4136206385,66.0144,93.244055141,47.1750155956,183.899,44.9102,66.0144,93.3038070475,93.5003753947,512,0.0534442023335,0.280819822041,0.99724,1.33743,66.0137152973,-66.2787,66.013705968,1.85559036938,89.8156903592
95.7786370922,513,93.4180617572,66.1494,93.2963553069,47.1983169061,183.953,44.918,66.1494,93.3045809034,93.5000000596,513,0.0571073519245,0.314325838684,0.997164,1.82128,66.1515341256,-66.4177,66.1515151012,1.32520656427,91.4307954159
97.1452713147,514,93.4135281873,66.1461,93.258026255,47.1685154171,184.023,44.9286,66.1461,93.3016602223,93.5,514,0.0618909402247,0.315292039458,0.997056,1.75981,66.1465305448,-66.4144,66.146516161,2.23753177861,88.8307979139
97.7206572012,515,93.4105208265,66.1084,92.7914895651,47.1531456624,184.085,44.9513,66.1084,93.3018229397,93.5123392983,515,0.0587717778289,0.302646004607,0.997114,1.66756,66.1080786119,-66.3631,66.1080592792,2.56434511702,88.5329023693
95.2541340421,516,93.4039254034,66.1676,94.1916684829,47.055382252,184.153,44.9895,66.1676,93.3056728629,93.5178414355,516,0.0467077113401,0.334865384895,0.995311,2.15108,66.1685071832,-66.4355,66.168490997,0.814342884186,91.9124757684
96.6140974463,517,93.3963897633,66.1597,94.0938486682,47.0524070726,184.232,45.0069,66.1597,93.3007646838,93.5049764081,517,0.0565275852959,0.332007572371,0.996547,2.42456,66.1601074015,-66.4242,66.160082918,1.43720932518,91.120901628
96.6181892041,518,93.413587281,66.0936,92.638864802,47.1634087051,184.288,44.9954,66.0936,93.2063353448,93.5999954394,518,0.0978344944192,0.339744444456,0.996848,2.42958,66.0957548563,-66.3759,66.0957322787,2.03457913826,90.3528751327
97.9229590813,519,93.4119597318,66.2444,92.4329860149,47.0811403884,184.338,44.9719,66.2444,93.3012283341,93.5112567726,519,0.0519187047875,0.310111723961,0.994695,1.90098,66.2437993533,-66.5164,66.2437764332,3.42164835439,86.2775925205
95.5779579939,520,93.3981100711,66.1135,92.8466532581,47.0570487163,184.402,45.0034,66.1135,93.3011272057,93.5145685221,520,0.0495510208589,0.326447654884,0.996387,2.13526,66.1146120321,-66.3743,66.1145974989,1.80892362382,90.2325146313
94.9707082915,521,93.3918451559,66.105,93.848693691,46.9901541987,184.49,44.992,66.105,93.3028860989,93.4999830303,521,0.0441645177023,0.313667131269,0.995442,1.95304,66.105600855,-66.3624,66.1055714879,1.39381087093,89.2982910616
96.0259282848,522,93.41864141,66.1763,93.7885351353,47.1768013943,184.597,45.0004,66.1763,93.2220338722,93.5925509461,522,0.0743949092822,0.289546876649,0.996381,1.60286,66.1769415609,-66.4394,66.1769283837,1.54485168192,90.2619205928
95.2298962672,523,93.4141231262,66.166,93.48739147,47.160420181,184.637,44.9907,66.166,93.2009455196,93.5945331403,523,0.0928093242917,0.319578304994,0.996668,2.08089,66.1664879165,-66.4426,66.1664684672,1.51231993478,90.4698455416
98.7896594097,524,93.4164994696,66.201,93.5705449891,47.1436016444,184.704,45.0203,66.201,93.2020011688,93.576057011,524,0.0959480671137,0.301920417218,0.995714,1.85184,66.2017169894,-66.4678,66.2016875577,2.12101288442,90.4918614512
95.8667252465,525,93.4121841606,66.1069,93.6973251167,47.1675568578,184.744,45.0433,66.1069,93.305807457,93.5000756597,525,0.0550979529802,0.304888984039,0.997259,1.69587,66.1071008093,-66.3621,66.1070803651,1.50205306825,89.785133436
97.3209322484,526,93.415153375,66.1668,93.16664552,47.1502814043,184.845,45.0231,66.1668,93.3010191449,93.5152361109,526,0.0627576896506,0.284434259482,0.996214,1.42028,66.1673458479,-66.4325,66.167340766,2.07992498736,90.4891249436
95.7863734288,527,93.4224415285,66.1496,92.5083517538,47.1889099258,184.892,45.0361,66.1496,93.3021264371,93.5646029154,527,0.0611241591022,0.286519455904,0.996103,1.35666,66.1494990516,-66.4036,66.1494916058,3.06770221181,84.3106113555
96.9877566958,528,93.4227408216,66.2233,94.0285051705,47.2039448339,184.975,45.0574,66.2233,93.2010691204,93.5997611754,528,0.0954097024492,0.315986090866,0.996455,1.92403,66.2242756528,-66.4847,66.2242584843,1.98020351918,88.8833299495
95.644987267,529,93.4117747161,66.1555,92.7829514975,47.1542093972,185.044,45.0376,66.1555,93.30115697,93.5124400877,529,0.0584703754139,0.292806296538,0.996924,1.64636,66.1554405624,-66.4132,66.1554191054,2.78452947976,86.6593259681
98.8735980197,530,93.3955195446,66.305,94.3425331175,47.0387331405,185.126,45.053,66.305,93.3129659022,93.4981488666,530,0.0330727667517,0.291849316366,0.99628,1.65247,66.3055181648,-66.574,66.3055011074,1.79201044215,90.2491816405
99.5279218974,531,93.4150981676,66.1542,94.5293112422,47.1795360468,185.193,45.0402,66.1542,93.3013121987,93.5145635948,531,0.0656351953879,0.302572518708,0.997116,1.79109,66.1543293421,-66.4174,66.154310319,1.79634399332,91.7139307687
95.3760812089,532,93.4334117149,66.2359,92.8636136869,47.2180496605,185.257,45.0358,66.2359,93.201638312,93.5995629009,532,0.0911233479181,0.313079408367,0.995037,1.93703,66.2360785895,-66.5117,66.2360674988,1.83127505031,90.3128852828
97.3024036092,533,93.4258836302,66.158,94.2131934753,47.2015484766,185.31,45.0414,66.158,93.2395702484,93.5159936883,533,0.0666857225119,0.268709796846,0.99588,1.20746,66.1584110898,-66.4152,66.1584045839,1.3450900699,90.9003839475
97.1265139635,534,93.3801659887,66.2029,93.8772304523,46.9741820586,185.391,45.0854,66.2029,93.301056756,93.4176237666,534,0.0355366838546,0.305934769102,0.997003,1.61453,66.2031588127,-66.4705,66.2031496368,1.56942825198,90.8498413712
97.2081645574,535,93.4144180558,66.2451,93.7337204337,47.1463546907,185.469,45.0436,66.2451,93.300899599,93.5057353596,535,0.0627605458674,0.312673539749,0.996227,1.8083,66.2459523125,-66.5063,66.2459334861,1.77634513672,89.9014257201
96.3580929274,536,93.3832846346,66.2024,92.7896674545,47.0027545605,185.555,45.1012,66.2024,93.3001744116,93.4265998674,536,0.0360961741095,0.344138886914,0.997329,2.36877,66.2025707095,-66.4676,66.2025508319,2.16182492705,89.4562854214
96.3379712392,537,93.4252864948,66.1285,93.6475941193,47.1953151181,185.603,45.1101,66.1285,93.2130976487,93.5937950215,537,0.0820420209449,0.28454199038,0.995772,1.47449,66.1285377416,-66.3861,66.1285131826,1.48138299338,91.1533921539
97.9691489976,538,93.414706258,66.288,93.9008783373,47.1857090116,185.634,45.1472,66.288,93.3039360337,93.5000934859,538,0.057249785974,0.289421348165,0.997374,1.60433,66.2888109036,-66.5498,66.2887985345,2.23170103166,88.6422257988
94.8572704733,539,93.3809172709,66.1883,93.9518767512,47.0268364848,185.709,45.1655,66.1883,93.3000003576,93.4998849786,539,0.0516352656521,0.301633842682,0.998483,1.76786,66.1880510599,-66.4532,66.1880355425,0.735492192881,92.3881625099
94.6828411124,540,93.3962865712,66.2265,92.9932959974,47.0587022029,185.808,45.138,66.2265,93.3027269216,93.4999954278,540,0.0414894547643,0.294003271834,0.996762,1.62786,66.2270916546,-66.4895,66.2270797802,1.82755883963,89.4427081636
96.7405863327,541,93.415512138,66.2576,93.369281525,47.1447659133,185.91,45.1272,66.2576,93.2109308456,93.520568461,541,0.071787291159,0.316519197909,0.995962,1.85096,66.25898503,-66.5282,66.2589642572,1.81991848151,90.1596463281
94.7760755968,542,93.4039196908,66.3462,93.0839475391,47.0682550434,185.937,45.1478,66.3462,93.3027955428,93.4982623026,542,0.0410155465682,0.295513456584,0.995709,1.53254,66.3456877032,-66.6045,66.3456683464,1.90382897482,89.4568007177
95.8741084916,543,93.4399648938,66.2159,93.9354074659,47.0672036573,185.985,45.1619,66.2159,93.2889333368,93.5127536011,543,0.0506182221614,0.347911670766,0.989378,2.37057,66.215376961,-66.479,66.2153448921,1.29400514578,90.3785675563
99.7,544,93.4053445688,66.305,93.5621161064,47.1097949169,186.07,45.1869,66.305,93.3005843357,93.5086559444,544,0.0640729217441,0.325363367714,0.996706,1.85575,66.3067827468,-66.5713,66.306771503,2.75979932204,88.0035936019
97.4329933318,545,93.4172762816,66.2633,93.4163989975,47.1843562244,186.208,45.1753,66.2633,93.3033270489,93.5717027172,545,0.0649820529984,0.291211704206,0.996886,1.83145,66.263536972,-66.5405,66.2635136597,2.03121028054,90.6824387806
94.8167462604,546,93.4169345967,66.353,93.4907716896,47.1356376385,186.32,45.1478,66.353,93.3060108707,93.5000000954,546,0.048663317202,0.316367122692,0.99545,2.02775,66.3535272203,-66.6164,66.3535062793,1.62653859791,89.864888984
94.5568439018,547,93.4154533501,66.2027,93.3633588471,47.1324182948,186.437,45.1654,66.2027,93.2174746961,93.5757992202,547,0.0790775634901,0.303349287843,0.995575,1.85017,66.2027837674,-66.4589,66.2027683365,1.2676137103,90.7085295639
