MaxEsReturn,AverageDiscountedReturn,AverageAbsQ,AverageAbsQYDiff,AverageReturn,Iteration,AverageY,QFunRegParamNorm,AverageAction,PolicyRegParamNorm,MinEsReturn,AverageAbsY,AverageQ,AveragePolicySurr,Epoch,MinReturn,MaxReturn,AverageEsReturn,StdEsReturn,AverageQLoss,StdReturn
898.567071644,107.830267028,146.765,1.30226290879,1221.98364484,477,146.768403998,112.019,0.912417,77.4608,898.567071644,146.768662609,146.765,-147.667,477,1160.98757008,1285.51131934,898.567071644,0.0,23.3306,43.351929476
916.339088472,109.204680141,146.918,1.32884577646,1286.2949256,478,146.922403319,112.163,0.921085,77.5386,916.339088472,146.922703613,146.918,-147.832,478,1217.19085083,1338.15817815,916.339088472,0.0,22.4497,37.3918064704
981.892115691,110.189507395,146.919,1.36577251117,1259.59940683,479,146.922795538,112.305,0.918689,77.5805,981.892115691,146.923290809,146.919,-147.805,479,1189.34703082,1332.4958696,981.892115691,0.0,26.6267,45.4553114974
926.023132146,109.862107163,146.926,1.27397329053,1322.46420557,480,146.935295058,112.429,0.920985,77.6087,926.023132146,146.935612302,146.926,-147.808,480,1251.83325888,1431.60431294,926.023132146,0.0,20.4269,43.9576328845
890.285437108,107.169196873,147.018,1.35855147317,1247.99219876,481,147.017502649,112.579,0.931446,77.6982,890.285437108,147.017787363,147.018,-147.925,481,1176.43558617,1319.82148276,890.285437108,0.0,26.8976,40.2347614599
845.366058367,95.4240242067,147.049,1.2965026528,1065.45373296,482,147.049787562,112.708,0.919185,77.7861,845.366058367,147.050002955,147.048,-147.934,482,941.756547781,1168.87280222,845.366058367,0.0,23.0581,67.0079010458
896.442911112,108.295436065,147.16,1.21105272575,1298.52044492,483,147.167907921,112.796,0.920736,77.8846,896.442911112,147.168145431,147.16,-148.02,483,1238.60502358,1344.58820812,896.442911112,0.0,17.4721,30.2751467504
917.221912874,116.673212163,147.146,1.30204186831,1329.70663739,484,147.149125501,112.923,0.915481,77.9097,917.221912874,147.149460811,147.146,-147.985,484,1242.4366383,1423.75494903,917.221912874,0.0,22.5663,49.5251840242
894.560472894,110.808353852,147.237,1.27759941598,1336.12757071,485,147.242199678,112.989,0.913797,77.9439,894.560472894,147.242448709,147.237,-148.07,485,1299.62526757,1393.81705312,894.560472894,0.0,22.5095,31.1833608444
964.690474964,111.888740225,147.194,1.33676396617,1317.96287118,486,147.197322089,113.12,0.918047,78.0321,964.690474964,147.197659633,147.194,-148.081,486,1276.42694109,1414.58486903,964.690474964,0.0,25.522,37.7077636493
894.139562741,114.764384492,147.266,1.30131279684,1255.44264927,487,147.271173676,113.286,0.920632,78.1353,894.139562741,147.271577544,147.266,-148.162,487,1199.61284636,1343.43638132,894.139562741,0.0,25.5549,44.0558804672
1006.69912081,103.872546509,147.218,1.28362205314,1215.4519849,488,147.218947448,113.397,0.93133,78.1958,1006.69912081,147.219412045,147.218,-148.062,488,1097.07039153,1327.49156333,1006.69912081,0.0,22.8055,66.9914641911
877.710404954,116.300845458,147.285,1.25354566899,1258.61870453,489,147.290253792,113.483,0.906475,78.177,877.710404954,147.290500469,147.285,-148.135,489,1211.83799295,1322.12815089,877.710404954,0.0,21.3053,39.015897694
894.605873319,107.412116176,147.291,1.32255879338,1288.44586461,490,147.294245738,113.613,0.914898,78.231,894.605873319,147.294514436,147.291,-148.096,490,1212.37876966,1362.84815783,894.605873319,0.0,24.7499,43.2621351566
790.582834718,101.948498355,147.225,1.32835692946,1196.258612,491,147.2291518,113.772,0.922236,78.3413,790.582834718,147.229392324,147.225,-148.072,491,1113.95025405,1268.2762179,790.582834718,0.0,25.091,43.4808324442
902.297998124,107.464335917,147.331,1.26306252291,1284.55860345,492,147.334126296,113.883,0.921055,78.4599,902.297998124,147.334461284,147.33,-148.166,492,1219.29052712,1436.62996392,902.297998124,0.0,23.0787,59.1822129694
900.463882974,108.977327998,147.321,1.23554917195,1223.91409033,493,147.323657309,113.999,0.909747,78.582,900.463882974,147.323839003,147.32,-148.167,493,1158.84116182,1342.71644249,900.463882974,0.0,19.116,57.5820644332
849.823363938,109.519377282,147.306,1.29387001155,1248.38860532,494,147.311148808,114.148,0.89688,78.602,849.823363938,147.311462691,147.306,-148.134,494,1190.99559811,1294.51142447,849.823363938,0.0,22.6389,36.6807787793
833.644750013,116.036898591,147.242,1.33774849752,1331.43977513,495,147.243630316,114.299,0.930456,78.6859,833.644750013,147.244079366,147.242,-148.13,495,1271.90824689,1426.06609335,833.644750013,0.0,26.1379,43.0092330731
872.860675623,112.330886069,147.285,1.38234095203,1315.81813187,496,147.289353556,114.444,0.918146,78.7814,872.860675623,147.289615068,147.285,-148.13,496,1242.05956166,1379.45264147,872.860675623,0.0,28.9651,49.5166977621
871.504707135,120.756005723,147.331,1.28066396846,1384.03951659,497,147.333040541,114.536,0.920755,78.8365,871.504707135,147.33327139,147.33,-148.181,497,1303.61618615,1470.14310065,871.504707135,0.0,22.3559,49.4898128656
1022.80185696,118.245694644,147.306,1.33713635906,1279.22821383,498,147.310607366,114.654,0.923385,78.8915,1022.80185696,147.310794297,147.306,-148.177,498,1188.59758743,1354.20217173,1022.80185696,0.0,25.2198,51.4559156543
877.791404157,122.194027608,147.304,1.34141979249,1357.93244018,499,147.307388935,114.776,0.919241,78.9698,877.791404157,147.307578439,147.304,-148.188,499,1284.13047952,1414.68316001,877.791404157,0.0,27.4389,37.0039020051
894.62632842,110.4176874,147.383,1.28702896201,1278.67399986,500,147.386604654,114.941,0.92178,79.0666,894.62632842,147.386806419,147.383,-148.283,500,1246.39809293,1314.78799304,894.62632842,0.0,22.5544,21.9675145006
907.115860236,112.706326443,147.376,1.30119471429,1240.9577866,501,147.379160783,115.093,0.925961,79.1287,907.115860236,147.37955767,147.376,-148.264,501,1160.49984493,1328.49423259,907.115860236,0.0,24.1394,45.4197132435
776.152921179,108.279281226,147.372,1.31258533215,1287.6321111,502,147.377948071,115.211,0.913596,79.1762,776.152921179,147.378376322,147.372,-148.25,502,1208.77935039,1383.09800798,776.152921179,0.0,25.0431,46.7715453855
906.34828293,105.427047661,147.389,1.30356208759,1243.63096676,503,147.392394067,115.28,0.919257,79.2281,906.34828293,147.39259502,147.389,-148.249,503,1183.57220702,1341.01889665,906.34828293,0.0,23.0499,46.1510383009
976.98371806,110.01917503,147.462,1.28161880931,1226.05493093,504,147.466720857,115.386,0.923049,79.3407,976.98371806,147.4670605,147.462,-148.35,504,1140.89063677,1312.20538761,976.98371806,0.0,22.4521,50.8128615119
906.364145493,116.644845232,147.579,1.29091278862,1336.61160898,505,147.58176113,115.5,0.929285,79.3356,906.364145493,147.581992502,147.579,-148.459,505,1253.00484797,1391.99894245,906.364145493,0.0,20.8371,44.2746823587
967.194716066,117.837707975,147.601,1.32086628748,1298.59663303,506,147.604236728,115.654,0.929419,79.4225,967.194716066,147.604519846,147.601,-148.473,506,1217.61824232,1365.33910702,967.194716066,0.0,23.1116,39.4489571651
885.884461132,104.211872,147.586,1.25184101246,1229.9310665,507,147.592348704,115.752,0.923453,79.479,885.884461132,147.592674518,147.586,-148.479,507,1176.00452844,1305.70292467,885.884461132,0.0,20.5306,44.129253003
860.389430432,113.724558989,147.709,1.26942739344,1230.69929966,508,147.710983043,115.856,0.921916,79.5572,860.389430432,147.711189085,147.709,-148.579,508,1132.42247128,1288.86368594,860.389430432,0.0,20.8101,45.8835571751
875.709716862,112.863169195,147.664,1.30210532841,1250.30852083,509,147.671721656,115.981,0.916043,79.6822,875.709716862,147.672135488,147.664,-148.518,509,1096.98918903,1314.05835547,875.709716862,0.0,22.1012,56.4097079173
864.066297706,118.391058017,147.694,1.28666245444,1389.94899787,510,147.696609211,116.087,0.9183,79.7044,864.066297706,147.696826727,147.694,-148.558,510,1348.46393718,1472.63240887,864.066297706,0.0,21.8261,36.8138396286
932.869255257,113.239563589,147.683,1.33562296357,1339.10420085,511,147.687882982,116.234,0.91227,79.731,932.869255257,147.688162917,147.683,-148.533,511,1296.0872644,1394.84217939,932.869255257,0.0,25.2382,35.8652073446
950.795272634,119.681301551,147.756,1.30305254359,1385.19427354,512,147.758055782,116.366,0.920215,79.7768,950.795272634,147.758375758,147.756,-148.629,512,1315.82035829,1420.62164456,950.795272634,0.0,24.4729,33.6300956475
887.295485231,105.055470198,147.767,1.31099369776,1219.77622818,513,147.770658079,116.508,0.911084,79.8354,887.295485231,147.770977375,147.767,-148.627,513,1133.18428408,1302.98498446,887.295485231,0.0,23.93,62.5012045334
927.856975788,114.343259754,147.704,1.31806640617,1296.0315636,514,147.707425098,116.65,0.918621,79.8807,927.856975788,147.707666528,147.704,-148.549,514,1205.12821317,1331.91989449,927.856975788,0.0,25.2195,35.3916792147
965.752174456,110.105969534,147.752,1.29055873735,1312.42903103,515,147.755266074,116.773,0.899705,79.9454,965.752174456,147.755620981,147.752,-148.605,515,1228.49292204,1365.8029746,965.752174456,0.0,22.9359,39.9490848433
881.822317556,118.476580261,147.673,1.37137423603,1352.80386175,516,147.677817052,116.909,0.921139,79.9921,881.822317556,147.678305746,147.673,-148.553,516,1326.68556108,1389.85307876,881.822317556,0.0,27.428,17.9839273926
896.405130218,109.988593259,147.744,1.33688151829,1268.00354098,517,147.748656687,117.054,0.917766,80.0769,896.405130218,147.74899359,147.744,-148.635,517,1180.90209184,1339.5809649,896.405130218,0.0,24.8094,48.0417906186
966.674953296,108.63876374,147.814,1.27749928203,1254.17038343,518,147.816626812,117.133,0.909411,80.183,966.674953296,147.816837221,147.814,-148.69,518,1203.51057725,1338.62832386,966.674953296,0.0,22.4931,39.9134118853
829.723829761,115.745802002,147.858,1.32111905166,1350.21972059,519,147.860931351,117.266,0.928588,80.2546,829.723829761,147.861364507,147.858,-148.769,519,1270.87087267,1407.83025249,829.723829761,0.0,23.6982,38.4390567376
871.260678447,115.592022298,147.9,1.30721217323,1274.00638745,520,147.902983783,117.4,0.865316,80.2892,871.260678447,147.903423637,147.899,-148.742,520,1187.99557348,1335.74637967,871.260678447,0.0,23.5208,47.6847475983
919.813630556,122.668498753,147.861,1.31658451351,1369.30151018,521,147.866814716,117.532,0.911139,80.3561,919.813630556,147.867121871,147.861,-148.683,521,1248.50813519,1477.52532111,919.813630556,0.0,24.88,59.8535058455
888.415688031,110.4015859,147.889,1.23643565027,1214.67990021,522,147.891159838,117.606,0.917807,80.3915,888.415688031,147.891443504,147.889,-148.726,522,1084.80095291,1285.66008431,888.415688031,0.0,20.045,53.9728125664
860.133493177,115.524300304,147.863,1.33871363317,1338.66976013,523,147.869432016,117.772,0.908939,80.4458,860.133493177,147.869861862,147.863,-148.697,523,1249.5240461,1446.385509,860.133493177,0.0,24.5685,55.8310511999
874.76032452,124.018655712,147.89,1.31956175622,1344.43110237,524,147.892463009,117.909,0.929639,80.5249,874.76032452,147.892791267,147.89,-148.733,524,1259.77143478,1449.38750201,874.76032452,0.0,24.2877,48.6475285943
896.64373079,101.24175538,147.885,1.26949948095,1184.17215973,525,147.891778537,118.036,0.923987,80.5455,896.64373079,147.892027338,147.885,-148.764,525,1104.20493894,1269.34656332,896.64373079,0.0,21.8864,48.7467710088
913.686598346,107.145491941,147.938,1.33917554725,1203.54660068,526,147.938360193,118.196,0.900675,80.5983,913.686598346,147.938697297,147.938,-148.815,526,1109.51933762,1299.97255392,913.686598346,0.0,25.9211,57.8064983558
902.019357191,122.280581147,147.982,1.25273761081,1382.15631353,527,147.983921713,118.323,0.920105,80.6117,902.019357191,147.984115288,147.982,-148.854,527,1273.11200147,1469.88005492,902.019357191,0.0,20.2613,64.7048702702
963.559904144,119.251636919,147.997,1.34012537616,1374.04351503,528,148.004751743,118.415,0.910851,80.702,963.559904144,148.005062707,147.997,-148.86,528,1286.93821312,1410.08866599,963.559904144,0.0,25.8076,38.0374401933
970.882226319,115.528585704,147.91,1.31699560489,1303.11381715,529,147.910310243,118.547,0.917276,80.7494,970.882226319,147.910533389,147.91,-148.767,529,1256.55085924,1374.8760683,970.882226319,0.0,25.3145,36.6295233046
904.999932224,111.379858137,147.949,1.3286765346,1235.07027043,530,147.952914144,118.717,0.919659,80.8021,904.999932224,147.953217048,147.949,-148.765,530,1186.46883798,1289.47090541,904.999932224,0.0,26.0084,32.3924254792
877.928267712,115.377096353,147.928,1.31109045119,1246.03739683,531,147.936811994,118.811,0.912802,80.8821,877.928267712,147.93723915,147.928,-148.758,531,1136.324105,1350.66470624,877.928267712,0.0,25.4005,64.0079305472
1000.51073072,113.869399358,147.945,1.28643568337,1295.04765989,532,147.948031431,118.982,0.917608,80.8545,1000.51073072,147.948234459,147.945,-148.773,532,1225.52640167,1385.69377231,1000.51073072,0.0,24.585,44.21213886
938.387277084,120.695709626,147.891,1.27681654305,1333.01937242,533,147.890332399,119.09,0.920054,80.9805,938.387277084,147.890691198,147.891,-148.732,533,1262.24731066,1386.49916232,938.387277084,0.0,24.4006,38.2437906594
928.07837474,115.989220542,147.844,1.2760798011,1239.05614414,534,147.847899887,119.211,0.912085,81.0265,928.07837474,147.848134633,147.844,-148.682,534,1147.21728624,1313.90266017,928.07837474,0.0,23.9481,49.5466575531
855.688177038,122.700899362,147.972,1.27029467807,1367.71282027,535,147.979478287,119.356,0.920457,81.0895,855.688177038,147.979687022,147.972,-148.804,535,1279.24803957,1415.4864716,855.688177038,0.0,22.4577,40.9377442387
944.055418607,110.880176168,147.897,1.27443697411,1262.81964274,536,147.898389874,119.5,0.929807,81.146,944.055418607,147.898751696,147.896,-148.748,536,1210.30897165,1336.62754309,944.055418607,0.0,23.7469,37.3162029511
967.566276837,118.410900562,147.922,1.28012763266,1297.79734783,537,147.926925835,119.608,0.928613,81.1438,967.566276837,147.92721001,147.922,-148.766,537,1199.19918551,1378.50174497,967.566276837,0.0,22.6559,55.6642541308
1008.74858417,110.232681681,147.895,1.24313425822,1253.40199689,538,147.896802858,119.738,0.92281,81.2255,1008.74858417,147.89717498,147.895,-148.751,538,1088.10806589,1355.88257654,1008.74858417,0.0,21.1114,73.1302762646
911.764608488,107.427541244,147.962,1.28509510403,1300.4553847,539,147.967635199,119.888,0.920515,81.2547,911.764608488,147.967981958,147.962,-148.805,539,1248.56348171,1351.83847986,911.764608488,0.0,21.9024,30.4683923204
858.333901294,109.241765719,148.003,1.25769149336,1136.13997426,540,148.006106735,120.02,0.938347,81.2802,858.333901294,148.006436635,148.003,-148.906,540,1061.08605558,1239.58088601,858.333901294,0.0,21.0071,53.1777772194
1009.52661844,116.074705518,148.001,1.25315038761,1275.10537471,541,148.0058427,120.07,0.923106,81.3378,1009.52661844,148.006139348,148.001,-148.866,541,1206.8575878,1376.97928586,1009.52661844,0.0,21.6428,47.9291886608
968.770548685,113.510663515,148.041,1.29675274313,1343.00243017,542,148.044324531,120.232,0.912234,81.398,968.770548685,148.04478359,148.041,-148.917,542,1296.68804307,1417.07141924,968.770548685,0.0,24.8787,33.1488842246
913.549863139,112.542218415,148.099,1.29445435731,1314.19445277,543,148.102746447,120.345,0.91836,81.4667,913.549863139,148.103046649,148.099,-148.958,543,1250.37819291,1374.65626163,913.549863139,0.0,22.5466,37.253480206
933.164842382,110.967210834,148.071,1.272954505,1313.87512292,544,148.075185386,120.512,0.919537,81.5274,933.164842382,148.075457695,148.071,-148.93,544,1276.52376041,1402.89092695,933.164842382,0.0,24.1682,33.7657832818
941.60867602,119.932722281,148.148,1.25543058487,1258.22785665,545,148.152469506,120.638,0.924897,81.617,941.60867602,148.152715348,148.148,-149.01,545,1198.95626528,1353.8302696,941.60867602,0.0,20.8464,42.3403162762
829.836404689,90.6889039185,148.147,1.32583800849,1073.00257043,546,148.151775098,120.776,0.906592,81.6734,829.836404689,148.152082337,148.147,-148.982,546,954.42411692,1142.58456291,829.836404689,0.0,25.8852,53.7377315296
864.043997184,98.547158595,148.152,1.22758541843,1230.46863855,547,148.155695496,120.857,0.908003,81.6776,864.043997184,148.155884282,148.152,-148.996,547,1170.47409334,1273.87996673,864.043997184,0.0,21.2295,28.929776866
895.413184774,115.099396374,148.167,1.31081645542,1295.27351089,548,148.172254708,121.003,0.924098,81.7427,895.413184774,148.172604803,148.166,-149.002,548,1191.1113103,1363.33711444,895.413184774,0.0,26.595,61.5400034655
886.833536725,111.832732287,148.222,1.25818280026,1325.07726701,549,148.22339208,121.146,0.886471,81.7765,886.833536725,148.223769996,148.222,-149.061,549,1220.41350808,1388.25447548,886.833536725,0.0,24.4388,55.0776294236
945.696749851,124.076372579,148.187,1.24478715404,1330.72068296,550,148.190289585,121.265,0.911995,81.8416,945.696749851,148.190504241,148.187,-149.027,550,1293.34256778,1380.02389994,945.696749851,0.0,21.1161,27.4737255574
839.407108244,110.406462088,148.165,1.21689690087,1255.18146137,551,148.170229889,121.339,0.923926,81.9372,839.407108244,148.17055421,148.165,-148.982,551,1210.39942315,1292.76845874,839.407108244,0.0,20.132,27.5073103433
932.126799405,116.272310285,148.174,1.28656758374,1244.17372475,552,148.174064716,121.467,0.911746,81.9994,932.126799405,148.174381281,148.174,-149.041,552,1146.27131995,1340.87325716,932.126799405,0.0,26.6433,61.9067008111
893.628624562,118.088481205,148.161,1.2435454537,1285.20781522,553,148.166539027,121.605,0.918993,82.091,893.628624562,148.166863659,148.161,-149.033,553,1206.69239404,1433.1235088,893.628624562,0.0,22.6676,72.4079942421
910.859234882,118.905239113,148.146,1.27734639857,1313.9098417,554,148.150814175,121.77,0.922457,82.1574,910.859234882,148.151168102,148.146,-149.005,554,1251.24655301,1379.20898238,910.859234882,0.0,24.2239,39.9674052329
