AveragePolicySurr,StdReturn,PolicyRegParamNorm,AverageReturn,MaxReturn,AverageEsReturn,AverageQ,StdEsReturn,AverageDiscountedReturn,AverageAbsY,AverageAction,MinReturn,AverageQLoss,Epoch,AverageAbsQ,MaxEsReturn,AverageY,QFunRegParamNorm,MinEsReturn,Iteration,AverageAbsQYDiff
-280.26,892.845164041,115.218,948.754390195,3377.91502647,356.803499963,277.809,270.492454146,167.737313339,277.907791636,0.998891,15.0609183817,216.665,1034,277.951,872.848346715,277.820543025,146.137,30.9789430076,1034,7.10253252481
-279.822,1072.56480309,115.264,3869.85463176,4560.35793049,603.468817466,277.329,497.332736565,263.939554675,277.455116425,0.999159,659.067718729,254.951,1035,277.492,1229.08676198,277.33755488,146.2,12.3409329665,1035,7.45392846134
-280.051,1213.85208123,115.365,3790.13281215,4414.18983902,626.468775657,277.52,700.967649016,227.061976565,277.643355175,0.999231,21.5138685608,253.012,1036,277.696,1806.70586234,277.541020227,146.246,9.11877871308,1036,7.42753599827
-280.779,1206.28819098,115.448,3175.83273656,4023.73598933,411.053478936,278.214,283.499174326,220.770373649,278.307024394,0.998883,492.256299713,247.152,1037,278.385,872.104486692,278.204307211,146.291,132.190042847,1037,7.44370551809
-281.174,1095.87520786,115.461,3231.54587874,4381.67589128,772.098417937,278.515,415.923771748,235.572284935,278.613465558,0.998923,1196.9838392,253.097,1038,278.656,1350.2903289,278.5215634,146.355,65.8780791832,1038,7.39212212624
-281.587,1612.83260599,115.505,2521.70525184,4376.47669168,187.685880406,278.922,254.16600713,170.730456548,279.011159981,0.999029,49.2447580766,236.421,1039,279.061,799.446053178,278.937126235,146.409,7.43290554331,1039,7.40528305971
-281.774,1113.92448089,115.524,1803.50877277,3644.72170208,296.614372514,279.243,491.140473725,208.389074731,279.337221344,0.998584,94.1933343809,257.701,1040,279.38,1472.35614539,279.258307009,146.497,2.17107299942,1040,7.43062520495
-281.203,1630.4850566,115.549,2550.36941043,4455.92793493,424.652181143,278.682,480.076963745,194.449221386,278.771911707,0.998365,39.1503024356,270.616,1041,278.827,1473.43692989,278.693562951,146.584,19.4141896392,1041,7.51590400529
-281.636,1532.04839876,115.603,1457.54354745,3878.41319054,428.223219953,279.203,576.092183603,147.851495114,279.286304797,0.99811,35.4303475147,225.327,1042,279.346,1690.69239285,279.203763757,146.62,38.9451311146,1042,7.26534235844
-282.314,827.244527706,115.649,3337.24890874,4015.33493602,165.932837632,279.914,20.6360503528,242.341807754,279.985386721,0.998589,1788.32533119,270.241,1043,280.026,194.984163214,279.924902177,146.653,149.001925857,1043,7.51254541185
-282.069,649.332100925,115.681,3309.74919248,3819.50744371,1054.05748126,279.445,1083.67630367,224.160983776,279.511535192,0.999031,1395.01679467,261.475,1044,279.56,2837.21105358,279.45104238,146.74,96.5461351559,1044,7.47561589682
-282.214,1225.91668077,115.712,524.060685215,4098.44985582,502.160995288,279.712,343.802284075,55.7549585693,279.78106595,0.998863,7.1260136206,261.582,1045,279.841,812.37223917,279.717058783,146.796,-1.22974003112,1045,7.5561461167
-282.308,1456.36929028,115.818,2718.04540227,4433.30911712,443.739474218,279.768,286.670599668,206.265159066,279.858780404,0.999146,112.536149214,255.126,1046,279.906,852.545760637,279.78759413,146.845,53.1585743306,1046,7.43949274214
-281.909,629.818414818,115.844,3672.75661955,4282.51369181,442.627618638,279.319,575.34770961,213.746680204,279.391442611,0.999181,2210.59173333,269.077,1047,279.443,1675.03345997,279.325068758,146.929,-1.08082748856,1047,7.64094023492
-282.733,1388.10717779,115.906,2476.92021016,4001.33840205,975.749677159,280.218,967.407578232,227.147741064,280.290565309,0.998891,87.6491545437,242.678,1048,280.355,1943.15725539,280.222364797,146.956,8.34209892646,1048,7.38503817219
-282.432,965.611968424,115.947,2563.32346092,3784.19656715,527.224516266,279.913,416.46117281,234.088511801,279.970176995,0.998808,353.607900884,264.112,1049,280.047,1273.3424953,279.907309388,147.021,169.987506447,1049,7.48333033363
-282.884,1198.97432916,115.976,2591.04519988,3841.033847,773.445904362,280.405,843.905145472,214.786965264,280.515356348,0.998722,401.686611046,256.988,1050,280.543,2192.72370778,280.428411191,147.065,11.4479729126,1050,7.42115828739
-282.711,1289.42881536,116.024,2413.29134014,4051.97025122,127.081459882,280.193,141.233056787,210.239206635,280.26025143,0.998788,189.995389705,243.38,1051,280.342,385.379016668,280.195909497,147.088,3.01544319467,1051,7.37838350373
-282.929,1536.51122877,116.061,1841.06344716,3874.5016642,1641.17856697,280.516,737.801854962,138.489409009,280.599569543,0.999077,4.25397376062,269.415,1052,280.638,2680.60807923,280.526734413,147.126,1042.61533241,1052,7.50026046133
-282.464,1222.05829138,116.096,1064.85650964,3973.22677964,150.136817027,280.009,265.803921607,154.389147394,280.099530951,0.998642,30.8737671139,227.46,1053,280.169,945.496028524,280.020177915,147.201,-1.72305792773,1053,7.27012100041
-283.075,1137.70450995,116.149,1892.38909065,3815.58078907,441.813878668,280.53,599.959894717,190.343697688,280.611896917,0.998889,300.366923177,259.304,1054,280.668,1640.29846413,280.529816082,147.247,-3.15961618253,1054,7.49814450675
-283.614,852.700483006,116.185,3185.48933107,4195.94906486,411.263417074,281.055,524.267901129,207.377699789,281.14867972,0.999007,896.501652427,246.056,1055,281.19,1448.20703107,281.076297648,147.331,2.24235227153,1055,7.41992353477
-283.098,946.8578987,116.249,2143.22529058,3033.63909003,653.336654071,280.556,375.113356133,199.02434647,280.636797822,0.9989,500.681557991,244.553,1056,280.724,1085.60473895,280.55003564,147.411,32.7570963899,1056,7.39997680958
-283.518,1028.79430046,116.302,1757.88176205,3298.7801356,605.940166216,280.845,364.209766975,192.96443937,280.930627251,0.998722,113.79274938,260.545,1057,280.98,1009.78334866,280.848821129,147.513,79.0351416054,1057,7.54401161717
-283.583,737.948685683,116.314,1547.38593187,3314.53899744,125.574863781,280.909,62.5975646001,216.397323824,281.005477039,0.998946,441.57090968,259.097,1058,281.038,172.409179944,280.922359686,147.555,1.5294203779,1058,7.50421448415
-284.443,871.778568905,116.364,2927.15983778,4048.51567073,1032.20789155,281.912,703.051675446,195.038705952,281.994815893,0.998955,967.070983985,265.414,1059,282.043,2111.93752339,281.91767796,147.603,142.503852861,1059,7.3800261069
-283.829,931.844744108,116.385,3075.43890123,4008.28770877,1851.6730961,281.258,1654.26471262,229.1823288,281.357596694,0.999139,738.52589238,270.156,1060,281.391,3505.93780871,281.275586868,147.655,197.40838348,1060,7.61713942924
-284.071,1369.82765136,116.442,3325.01012251,4475.64653333,652.598111169,281.5,851.246924561,227.110253318,281.594994112,0.998991,285.842315792,250.062,1061,281.674,2265.60123178,281.506359283,147.723,6.57102901062,1061,7.44823052674
-284.396,1416.90859059,116.469,2736.53187927,4116.19602406,823.036647218,281.844,775.991492968,221.211137544,281.927951199,0.999179,128.245757806,269.294,1062,281.978,1599.02814019,281.852903315,147.784,47.0451542505,1062,7.52723657168
-284.497,1241.45483551,116.509,1670.92975099,3381.67052899,646.424371516,281.853,507.300575817,166.554741847,281.949773159,0.998908,128.061002006,264.321,1063,281.994,1393.53345989,281.863334703,147.823,65.8807149411,1063,7.55416952284
-285.123,951.102448919,116.526,3152.51905707,4101.03847647,394.42996336,282.572,398.591083459,212.366020974,282.666628338,0.998713,888.035066028,248.657,1064,282.721,1088.12202319,282.575916102,147.865,-4.44540918558,1064,7.40234120906
-285.229,1780.79131513,116.556,1805.42982377,4016.20159742,550.73581247,282.605,395.281445098,122.022718815,282.689650052,0.998959,19.0327585868,259.84,1065,282.739,1012.71784826,282.617596434,147.93,30.8402850214,1065,7.48015176754
-285.353,1319.48139316,116.62,2981.00152198,4232.51112573,454.156831071,282.836,231.241597259,208.094909251,282.921672241,0.999265,356.011377616,264.142,1066,282.974,878.385637673,282.840847615,147.98,199.031991304,1066,7.46899218337
-285.316,1499.39734712,116.653,1446.87096805,4359.58304976,424.073210976,282.743,488.147639863,142.045382673,282.843780668,0.998895,19.497700504,242.615,1067,282.907,1304.75091273,282.743747088,148.08,6.15132052638,1067,7.42518764182
-285.462,1509.56130059,116.71,2317.89615155,4106.46767486,451.773464119,282.991,376.261897877,172.264576329,283.100069613,0.999054,32.9153628986,255.568,1068,283.134,1164.96154933,283.01649304,148.124,30.2484373277,1068,7.55118283876
-285.619,990.099341923,116.779,1908.96188814,3916.05411025,586.92873845,283.212,684.285021726,215.354609696,283.309415693,0.998974,245.536066044,263.327,1069,283.374,1767.49116886,283.20905669,148.196,96.9831884199,1069,7.61217078384
-285.457,1035.01943866,116.816,3130.56678677,4419.62958348,461.799680382,282.843,414.346881962,232.222543861,282.957755641,0.998992,285.83346376,258.152,1070,282.986,1300.21529653,282.850160461,148.237,-0.594438702468,1070,7.54910165116
-285.372,1099.68519002,116.858,3357.44546497,4422.65668531,533.333045807,282.803,372.073697186,268.333262033,282.917771472,0.998867,1056.84303105,275.848,1071,282.961,973.853082317,282.815657799,148.306,34.4215310608,1071,7.56745593742
-285.74,1639.61954603,116.909,2564.91074501,4383.53302161,1025.12404849,283.188,1023.80170525,224.695325436,283.281835606,0.999127,137.948455396,232.219,1072,283.343,2048.92575374,283.184766012,148.36,1.32234323125,1072,7.29431004422
-286.524,1153.07493214,116.935,2987.55755522,4151.15498615,1851.78338935,283.955,788.682684734,232.69338431,284.09079265,0.999194,593.143743779,257.416,1073,284.148,2640.46607409,283.977887518,148.442,1063.10070462,1073,7.50632577442
-286.971,1455.4802864,116.999,2846.88107244,4405.05114402,881.976897589,284.516,701.276630917,245.152899501,284.625234939,0.999201,608.512697228,249.028,1074,284.681,1835.13552336,284.51434875,148.523,168.121700577,1074,7.37079789173
-286.893,1686.02859111,117.039,3122.85911483,4579.56847182,376.870547991,284.374,836.265790602,220.887999705,284.495812264,0.998864,355.875664387,263.371,1075,284.552,2577.27785227,284.38144467,148.585,-1.0998248417,1075,7.50145901829
-286.798,1589.52214813,117.129,1793.39552151,4197.48879702,218.48565386,284.237,259.234859806,191.748432777,284.350498663,0.999085,171.499093352,282.687,1076,284.423,644.834695267,284.232632266,148.673,6.46767029235,1076,7.57301255362
-287.263,901.46232069,117.213,3935.774362,4591.53480128,846.556232488,284.746,948.924574384,255.516062135,284.869084267,0.999031,1767.20380087,253.21,1077,284.903,2689.44770894,284.755027746,148.759,120.802464453,1077,7.42279119309
-286.622,1263.82187226,117.267,1591.94958144,4102.72336913,935.360775336,284.006,394.864435243,198.788640106,284.139285853,0.99923,304.122235896,266.073,1078,284.195,1443.09760214,284.019470835,148.816,348.955452089,1078,7.57234707056
-287.18,1515.32803773,117.3,2731.88023406,4189.0083061,450.054856641,284.633,467.727772835,193.819278356,284.746437892,0.999203,17.8953042172,249.654,1079,284.805,1348.97321276,284.63778301,148.854,19.620770827,1079,7.43121356647
-287.541,247.466482006,117.345,3846.14761708,4369.79383272,339.010414478,284.898,406.105222295,250.825826235,284.9921284,0.999398,3499.39186615,285.63,1080,285.035,1125.51716627,284.905100871,148.897,3.50235709766,1080,7.66930390571
-287.759,875.556263346,117.437,3844.3243423,4609.01339237,297.270544537,285.079,478.376221076,234.104357187,285.187325557,0.999246,1303.699492,266.162,1081,285.223,1564.73158486,285.093657215,148.984,2.45238336812,1081,7.58837615641
-287.777,1418.10022995,117.476,3127.43315653,4416.17379111,903.331148291,285.254,1474.15317324,182.985962799,285.365191195,0.999091,16.9936725869,276.591,1082,285.406,3455.58126239,285.269513056,149.05,17.8811382162,1082,7.6574223871
-288.322,902.697746074,117.471,3914.87579715,4504.93194587,86.7498456917,285.77,115.03314429,206.850156697,285.866615397,0.998884,1144.44217701,268.043,1083,285.913,285.539038764,285.77965732,149.107,7.82174473349,1083,7.58318817375
-288.94,910.622087106,117.487,1067.57290181,3200.76056902,1048.53349262,286.346,978.0208758,145.728016146,286.458054613,0.998764,47.9046455264,272.56,1084,286.506,2742.12213256,286.352611249,149.185,466.1352291,1084,7.60392829063
-288.099,1212.82936749,117.537,2346.16156311,4016.87822609,421.831411168,285.525,283.908964559,179.637822153,285.662164521,0.998825,11.5169283025,275.037,1085,285.728,861.898177689,285.539397375,149.23,5.73194194987,1085,7.69530242449
-287.782,1274.58983801,117.604,1445.58580118,3546.26203293,604.035241174,285.085,434.076094345,172.174989758,285.220548267,0.99896,217.565029893,271.221,1086,285.259,1038.11133552,285.104103054,149.277,169.959146829,1086,7.6090642481
-288.987,1103.00635213,117.662,1765.4044039,3715.41414881,702.655902921,286.333,273.450051241,204.619150836,286.439303708,0.999178,150.627241718,255.66,1087,286.51,1046.51954854,286.329855097,149.379,377.489812723,1087,7.51721843585
-289.393,1427.31454311,117.698,2869.84142131,4217.29043454,500.362615979,286.679,439.685515197,217.309965876,286.794054282,0.999199,286.827024724,244.442,1088,286.874,1099.24900601,286.692695891,149.412,2.09426859338,1088,7.5366820751
-289.735,1025.84914733,117.711,1416.72178079,3747.22752389,257.185162836,286.995,127.521865413,184.041191212,287.123324247,0.998975,166.581737518,279.547,1089,287.171,426.946162148,286.99658519,149.462,119.591841474,1089,7.71123909631
-289.575,1514.09476705,117.771,2510.92233084,4264.28539399,995.924760318,286.955,997.048808503,199.545528267,287.07952559,0.999246,244.76919056,254.905,1090,287.114,2249.63353494,286.982542706,149.543,19.4262417025,1090,7.50019553457
-289.641,1532.0894489,117.822,2978.57775085,4748.4221391,279.514390049,286.953,213.246960788,199.363682911,287.04850039,0.999278,287.593050142,269.896,1091,287.095,683.097772204,286.948166189,149.579,68.612345714,1091,7.68334286992
-290.475,1682.84637204,117.896,2515.84590291,4524.80190141,218.638031776,287.766,227.650410791,170.74409241,287.844584945,0.999353,11.0436195087,267.334,1092,287.886,623.910877752,287.774931243,149.622,-0.769704485359,1092,7.55194330293
-291.112,1455.27438208,117.967,2020.76770556,4197.61516548,1442.14160193,288.422,649.772938249,192.645983651,288.514077228,0.999162,193.005832744,278.97,1093,288.564,2179.53876773,288.434408057,149.672,598.583701102,1093,7.71712172348
-291.388,1475.64278917,117.997,2355.87662472,4257.14132516,821.288135593,288.756,318.573436676,196.002118175,288.847294849,0.999245,406.294516461,296.961,1094,288.896,1353.41716499,288.76683882,149.744,546.879163656,1094,7.81520981984
-291.15,1446.52503206,118.011,2747.14193929,4230.88069954,451.712151623,288.456,603.341260635,222.616754951,288.526477047,0.998826,579.161141998,281.001,1095,288.594,1492.27180453,288.469243474,149.795,14.8414687557,1095,7.64297129095
-291.063,898.082580046,118.075,894.216713575,3706.26126093,810.64933496,288.36,472.290371767,155.653410357,288.426558982,0.998973,80.6879785395,270.438,1096,288.493,1355.04968661,288.361466797,149.856,259.067671564,1096,7.5546849921
-291.432,1268.44740424,118.099,3151.59051105,4691.52611952,87.7860747847,288.671,25.0472217597,231.051470068,288.761465073,0.999009,35.9495283464,273.91,1097,288.785,112.833296544,288.694615746,149.899,62.738853025,1097,7.72607520324
-292.471,961.047147626,118.19,3101.37119114,3846.59936944,1203.01967883,289.729,1068.05116354,191.353907282,289.809746475,0.998831,450.566279043,248.123,1098,289.882,2609.05495567,289.73421474,149.922,22.0914503265,1098,7.4516275181
-292.283,714.695187454,118.202,3825.01834242,4366.94806288,562.111520059,289.599,591.917607615,243.716182559,289.695174179,0.998713,1692.42960468,274.854,1099,289.74,1405.19130145,289.614096793,150.008,3.80509857627,1099,7.64186782094
-292.781,1203.69636417,118.219,1134.68819673,3974.34171278,412.668968483,290.227,170.364543222,154.102608988,290.30247797,0.998854,100.27644658,293.053,1100,290.36,675.873402642,290.236490962,150.061,201.09977781,1100,7.74318065169
-292.128,1497.74857059,118.259,2388.90851352,3936.8388066,609.308124053,289.583,770.632438687,182.169270906,289.655100224,0.998842,230.546702286,285.305,1101,289.731,2139.506551,289.593292257,150.119,7.49762434973,1101,7.83411135869
-292.527,1220.48394627,118.209,2119.23341487,3851.29208365,181.047400812,289.948,274.83439091,199.681027361,290.034410435,0.999134,29.9259405729,271.013,1102,290.082,788.594242542,289.964103732,150.175,-3.1375962421,1102,7.64311468686
-292.875,766.5337365,118.299,1136.28660174,3148.65737648,514.116436833,290.201,434.584947652,183.361525234,290.27807024,0.998803,258.352950093,273.114,1103,290.34,1301.4911805,290.209860981,150.205,45.0689109786,1103,7.68778824654
