AverageQLoss,Epoch,AverageReturn,AverageQ,AverageEsReturn,AveragePolicySurr,AverageAction,QFunRegParamNorm,AverageAbsQYDiff,AverageAbsQ,PolicyRegParamNorm,AverageDiscountedReturn,Iteration,MaxReturn,MinEsReturn,MaxEsReturn,MinReturn,StdEsReturn,AverageY,AverageAbsY,StdReturn
1.80626,2859,2752.13906111,27.5793,545.80182175,-27.8503,0.99854,200.651,0.470279244376,27.5997,189.228,255.976179965,2859,3198.39297499,14.2644190544,1297.92039573,1369.97066737,449.967339255,27.5806133765,27.5910231542,542.709878561
1.81238,2860,2032.32728587,27.5936,573.132168133,-27.8531,0.998547,200.659,0.473461647819,27.6116,189.264,255.937885639,2860,3612.01127711,287.220537717,757.026615864,406.528064919,202.215520768,27.5957872507,27.6052006118,1134.80131898
2.27205,2861,459.939553027,27.5028,346.429365082,-27.7431,0.998371,200.706,0.507060925414,27.5242,189.291,146.260021251,2861,1353.55283343,9.66587268224,746.439855764,12.2589741074,267.481094742,27.5039310678,27.5129550282,401.66867088
1.9989,2862,1344.69111139,27.5388,238.566460816,-27.8043,0.998523,200.733,0.488515234108,27.5603,189.34,228.502328047,2862,2729.13419978,13.499648993,740.018509361,655.12235833,240.820700628,27.5398428749,27.5520125227,599.131413982
1.90784,2863,422.217410784,27.4903,443.566681106,-27.7549,0.998168,200.772,0.465480482378,27.5168,189.334,184.604215293,2863,634.523506617,23.3091526398,708.322947334,325.255985441,258.885238768,27.4914324616,27.5065225082,83.0641443661
1.81649,2864,687.005410585,27.4942,595.848172339,-27.7411,0.998721,200.772,0.459489238952,27.515,189.346,213.086194205,2864,963.459599572,162.045543888,881.492966148,355.638833656,259.67424295,27.4946962423,27.5031249901,156.519018959
2.06855,2865,540.915347621,27.5527,307.593561271,-27.8177,0.998746,200.818,0.478179530025,27.5755,189.355,200.232686559,2865,853.216976606,25.9048260426,636.926539113,300.582469069,219.470675706,27.5548398614,27.5627812914,153.342849449
2.24127,2866,516.447535627,27.5297,249.686155463,-27.7761,0.998557,200.843,0.500851416003,27.5513,189.43,183.229420948,2866,781.122227211,20.2994900554,556.359199984,77.7099894618,183.476401237,27.5307114734,27.5411175454,189.472215421
1.65913,2867,653.978141822,27.5715,286.956850866,-27.8089,0.998494,200.832,0.455333366885,27.5951,189.492,195.64718124,2867,1431.69845634,32.0446204477,630.472325167,100.805116493,202.866882583,27.5721769919,27.5829201782,312.670197708
2.18193,2868,950.827386296,27.4587,180.906970651,-27.6901,0.998709,200.839,0.492272352482,27.4811,189.542,241.23784171,2868,1304.37287549,11.9323256634,490.463835184,704.707270082,156.024751448,27.4602660523,27.4714953272,96.3193246243
2.1266,2869,1431.34112855,27.324,390.041457103,-27.5991,0.998564,200.872,0.48945813789,27.3477,189.548,246.641622717,2869,2847.31061094,119.061889562,726.273677711,806.533345812,221.962423452,27.3241764471,27.3372823903,654.390808376
1.94109,2870,1660.40988117,27.4274,395.800376078,-27.6986,0.998732,200.89,0.476709547467,27.453,189.61,263.947390704,2870,3059.46893415,34.4326199482,761.571205551,842.942481797,253.433591503,27.4269454932,27.4424663264,641.027670963
1.78372,2871,1645.80986008,27.4322,466.083580696,-27.6902,0.998794,200.917,0.459395799575,27.456,189.633,254.542334131,2871,3158.00356201,171.15811841,1053.71384979,773.573889944,328.209281642,27.4317824333,27.4448473639,735.536298543
1.9394,2872,2346.00106198,27.4945,350.483563789,-27.7519,0.998538,200.939,0.467442691195,27.5177,189.607,253.365037027,2872,2990.54900259,13.706534127,713.763320189,1210.41421339,290.14105513,27.4979190621,27.5102824264,630.53492981
1.87322,2873,1153.01195646,27.4958,206.343164582,-27.7413,0.998487,200.958,0.467365226699,27.5243,189.664,157.427676308,2873,3110.79429609,7.12467316548,689.570729721,19.0187896198,205.78410663,27.4939523714,27.5108822353,1043.06286853
1.59762,2874,540.539238423,27.2777,232.568377095,-27.5592,0.998379,200.971,0.450610607506,27.3034,189.667,181.12809496,2874,1251.13135495,9.32547410317,734.494976538,170.094612414,231.285173193,27.279276375,27.2938395643,334.398737315
1.90672,2875,1541.13695123,27.2761,294.930455997,-27.5449,0.998686,200.992,0.46449301642,27.3003,189.694,256.425254313,2875,3103.52273518,14.5403273568,667.008079633,1079.84265611,225.785862828,27.2750372887,27.2856224785,622.422347377
1.78236,2876,896.73646977,27.3423,526.729791699,-27.6019,0.998731,201.014,0.454050463398,27.3666,189.77,225.128396186,2876,1586.83008835,17.6350594674,1196.4016247,503.300884169,442.674784494,27.3426601143,27.3544664579,210.820445078
1.92626,2877,914.934282316,27.3768,623.786901207,-27.6576,0.998735,201.07,0.458858621897,27.4008,189.791,239.381912466,2877,1217.62311532,5.80887106726,1132.8852273,738.632488235,414.973560953,27.3773819389,27.3888617434,108.752108968
1.64943,2878,799.483904819,27.4619,546.356040555,-27.7129,0.998606,201.11,0.441714412913,27.48,189.824,240.714666578,2878,1007.29368782,297.245203056,885.76468417,526.518830953,221.799400518,27.4642285662,27.4720622481,119.213211428
1.7861,2879,923.612639256,27.4775,478.859859053,-27.7441,0.998713,201.146,0.45042729724,27.5001,189.869,247.162071871,2879,1187.50659977,7.12625357815,934.735656488,758.604930747,373.447177512,27.4769901358,27.4870160874,111.376673608
1.93707,2880,931.955854101,27.4064,599.525489814,-27.6617,0.999001,201.182,0.4502579553,27.4285,189.891,232.893735321,2880,1349.05841947,405.543832956,864.786169796,739.223087546,186.619167003,27.4100173513,27.4172900435,124.462203401
1.82983,2881,1043.33616152,27.3849,328.170412426,-27.6409,0.998511,201.208,0.436371752328,27.4022,189.929,226.474310552,2881,1601.97918224,10.7504041286,656.545878932,686.479437783,234.297249288,27.3852913532,27.3928866409,164.93919946
1.69093,2882,803.568937275,27.3015,431.47913293,-27.576,0.998805,201.251,0.44037190234,27.3228,189.948,246.236556603,2882,978.63288039,12.1385273131,900.207490258,756.479481138,316.679376483,27.3028350304,27.3124114168,54.6474059892
1.67629,2883,825.971299196,27.4403,308.452404904,-27.6961,0.998476,201.273,0.444464809658,27.4594,189.987,230.666010693,2883,1286.60728332,108.635118135,931.59030984,505.639217412,284.3823557,27.4421593644,27.4508888344,193.544385806
1.82257,2884,817.065813172,27.3091,569.139201266,-27.5959,0.998703,201.319,0.458663273113,27.3298,189.971,243.920030528,2884,1056.81824653,39.9074462221,973.556519184,743.442342218,334.186065126,27.3105029017,27.3186068439,93.9228373601
1.65664,2885,819.079659506,27.3034,404.720961494,-27.5848,0.998787,201.321,0.439300841012,27.3223,190.018,234.3486885,2885,979.819241724,43.1401377263,794.755210661,685.683080069,277.60885901,27.3049080573,27.3124031743,94.7701267627
1.94204,2886,898.286767813,27.3388,436.875397756,-27.5933,0.998857,201.339,0.460953936037,27.3604,190.058,249.435554736,2886,1016.10804559,119.531982009,758.837762374,731.665376707,219.499891653,27.3410715333,27.3541732435,98.8094864948
2.15796,2887,834.788890451,27.3707,259.549224893,-27.6482,0.998663,201.356,0.463464627107,27.3943,190.089,248.170851148,2887,1020.55649527,11.4764319653,723.726806554,755.395786779,266.075283947,27.3701891867,27.3828820243,90.5348094242
1.81174,2888,696.538281834,27.3687,399.077199692,-27.6437,0.998501,201.35,0.455974770559,27.388,190.146,221.268459054,2888,922.597597359,7.05296202537,710.310881635,514.697310171,239.739241049,27.3706778307,27.3806659097,86.8136518952
1.68169,2889,551.915996488,27.3334,152.791911607,-27.6018,0.998361,201.41,0.451123637879,27.3556,190.258,206.089049194,2889,628.890964577,9.40011920577,662.635017174,451.939882769,242.199350097,27.3340713602,27.3424028152,35.4898677017
1.87899,2890,623.615742285,27.4499,515.05073537,-27.7263,0.999089,201.445,0.461024913333,27.4745,190.344,216.857113232,2890,760.337235392,272.360739217,739.349189551,548.239377628,152.885525793,27.4510594399,27.4631069774,36.2979076451
1.74059,2891,507.208049497,27.3468,282.274952268,-27.6317,0.998474,201.492,0.44734588538,27.3662,190.389,202.602766808,2891,541.559981372,134.341604667,553.603752563,469.670943406,122.909961052,27.3487843389,27.3571163426,16.1127609014
1.89749,2892,507.582663455,27.3666,343.380708707,-27.6392,0.99885,201.524,0.454441121657,27.3807,190.358,202.276567874,2892,666.510065968,12.6203965383,510.337170192,389.756858465,165.892955205,27.3671972866,27.3736409666,61.2335880589
1.80384,2893,467.53128737,27.3362,350.65290862,-27.6045,0.998457,201.53,0.464083945082,27.3602,190.382,196.488323926,2893,570.313991175,14.5790873778,680.26218907,383.369878167,248.807508914,27.337922533,27.3473443645,46.6691735257
1.78083,2894,611.691237869,27.3707,378.670224081,-27.618,0.998627,201.551,0.45238221133,27.3877,190.418,186.880637596,2894,730.505860769,10.6073072,599.002429573,532.616978051,192.624047292,27.3711528867,27.3752461974,64.1911992816
2.1012,2895,673.507153603,27.2351,471.537623997,-27.5154,0.998416,201.573,0.472921340802,27.2549,190.497,192.300997078,2895,895.647340815,22.0490601086,1150.27856048,561.692731252,436.687194483,27.2367681652,27.2443451615,87.009450403
2.01119,2896,1097.31678345,27.3864,541.613350654,-27.6618,0.998413,201.584,0.462816946503,27.403,190.557,200.542583751,2896,1699.86179168,282.63224584,777.590924877,782.789886676,176.711798596,27.3870731226,27.3936787614,282.772269308
2.03892,2897,826.063310542,27.2627,420.116567898,-27.5237,0.998574,201.611,0.470349386885,27.2831,190.61,215.326757628,2897,1008.11288399,131.341181596,631.530516019,643.851489051,172.667750822,27.2624108687,27.2695971047,68.5178726381
1.94936,2898,204.079735612,27.2727,288.989958134,-27.527,0.998608,201.626,0.462526424816,27.2881,190.617,57.0242588253,2898,1047.5690801,14.3576682688,823.86488223,10.4463369544,293.504675859,27.2725227245,27.278246914,346.522793523
2.05,2899,652.74921584,27.3044,65.9202686746,-27.5692,0.998537,201.66,0.464885825981,27.3195,190.654,189.377102164,2899,838.259875105,8.11093254621,765.074788882,602.090127016,162.841632124,27.3057762334,27.312790784,66.8738645068
1.94498,2900,360.975134738,27.269,255.697744333,-27.5336,0.998705,201.702,0.465972096936,27.2833,190.639,164.855172481,2900,585.11189221,5.02387756476,934.977393099,90.8841881313,330.253425364,27.2686480145,27.2756927424,102.24649626
1.73941,2901,577.104875101,27.1686,188.946012196,-27.4424,0.99879,201.729,0.444657676774,27.1873,190.656,186.333639487,2901,961.432653635,10.9445173753,541.080952875,117.88358171,189.109638541,27.1673640788,27.173860685,105.509222303
1.57288,2902,33.2529583618,27.2718,224.039372496,-27.5273,0.998814,201.786,0.43195557561,27.29,190.751,17.3316064829,2902,784.175542301,10.0931866308,1022.86847768,10.6466747523,339.846757737,27.2730408622,27.2819320894,112.765757423
1.92626,2903,626.397727008,27.1979,146.251967672,-27.4435,0.99848,201.846,0.461863788976,27.218,190.798,211.44307685,2903,912.250776383,5.66172019447,1172.0859834,509.37588758,337.21987076,27.1986745606,27.2074941376,74.5215624784
1.87979,2904,754.410793542,27.2618,406.13978627,-27.5217,0.998663,201.846,0.459546879915,27.2833,190.852,217.324900155,2904,1266.23585041,89.6476042842,909.382069162,551.957430429,294.934249131,27.2630745527,27.2737161683,170.851475714
1.83044,2905,672.654005087,27.1835,403.316389402,-27.4384,0.998542,201.875,0.452441862504,27.2054,190.887,207.563935685,2905,842.184404727,19.7947650772,732.568498367,553.061747328,219.684081577,27.1860146292,27.1942815848,83.85350531
2.27736,2906,1241.96222926,27.2151,477.427508517,-27.4797,0.998687,201.903,0.480415884476,27.2303,190.93,227.32108328,2906,2543.52441323,11.7683523726,1043.39785601,756.715172957,399.121174687,27.2174930979,27.2249505026,405.958398743
1.67344,2907,1074.61125143,27.2057,399.753397479,-27.4551,0.999015,201.896,0.435088725506,27.2239,190.9,227.372218727,2907,1901.65736298,193.631968265,1090.42047561,670.600696766,346.82703199,27.2047265891,27.2113103313,320.583027715
1.7486,2908,1597.90367932,27.2396,303.892012385,-27.4764,0.998875,201.912,0.437396186582,27.2593,190.926,225.011784384,2908,2605.68082114,6.15361117157,741.35639237,807.970638525,263.426445464,27.240569567,27.2488859107,685.721718582
1.78254,2909,1751.68811187,27.2092,344.665776429,-27.4498,0.998821,201.889,0.449155898104,27.2234,190.924,244.308085632,2909,3101.41283923,11.7391750235,987.585144585,965.532710799,346.342074045,27.2106822192,27.2146666065,730.981408348
1.92679,2910,2106.1877642,27.2761,441.333025271,-27.5432,0.998929,201.922,0.452878629786,27.2889,190.923,225.008118666,2910,3085.4944288,7.16843866767,1026.46090494,1118.98486226,401.44568593,27.2772138535,27.2815564937,645.10164602
1.87663,2911,1418.37169018,27.2355,175.747140058,-27.494,0.998945,201.973,0.458356336171,27.2509,190.937,228.52979701,2911,2923.03967051,7.54398997534,593.158844791,719.475496358,192.914592474,27.2363326744,27.2405130915,699.740322454
2.07673,2912,410.012317511,27.1412,439.179166046,-27.3998,0.998732,201.968,0.459948088651,27.1572,190.894,144.466160784,2912,1675.44081917,11.2891353221,1374.64105223,83.5163967431,457.828728132,27.1412458548,27.1469011277,389.771461853
2.00847,2913,2244.42729039,27.1824,138.929334086,-27.428,0.998796,202.008,0.472396553367,27.2022,190.943,238.941128629,2913,2832.16759458,5.80799243797,589.761060665,923.683926868,146.869472608,27.1836315276,27.1899771345,770.227727951
1.88971,2914,956.316830164,27.1426,309.960811196,-27.3847,0.999169,201.995,0.462366157113,27.161,190.963,226.616073677,2914,2615.41836315,11.3644783283,753.4341583,201.971704218,190.506682643,27.1410987112,27.1482071941,592.360998428
1.78207,2915,1290.66552991,27.2099,342.965198765,-27.426,0.999061,202.027,0.464044406721,27.2256,190.973,234.171400009,2915,3223.25256432,17.8498810957,1125.19892474,184.425848236,340.497361713,27.2102274446,27.2158690446,886.702496475
2.12052,2916,179.012033937,27.1804,208.629477516,-27.3989,0.997449,202.048,0.479846088608,27.1978,190.989,113.481061203,2916,187.286115503,67.9397888128,621.116296032,167.132147552,158.844611132,27.1812729793,27.1884512608,4.31155247052
1.70695,2917,153.646971048,27.081,289.466349736,-27.282,0.996947,202.04,0.464727137459,27.0965,191.024,101.877484656,2917,164.650297223,10.1512118873,758.084836344,135.894672277,223.93417333,27.081102903,27.0859683544,6.9460248672
1.88695,2918,13.8948101754,26.9454,142.622441249,-27.084,0.998937,202.058,0.485068742364,26.9612,191.057,12.3805160468,2918,196.902884309,5.35803279275,266.607158959,10.5022171439,81.447218118,26.9465663078,26.9535428401,12.3253611169
2.27132,2919,236.842894752,26.9136,127.903362405,-27.0259,0.997395,202.077,0.529748667054,26.9288,191.092,111.967640749,2919,1337.53225681,8.88847386769,398.744640879,16.1541274454,121.599834343,26.9136952513,26.920839223,236.843581378
2.28347,2920,1232.60494066,26.7892,204.945483582,-26.9093,0.998886,202.106,0.561406743972,26.8035,191.174,147.123905449,2920,2954.1576429,8.9366700463,590.588959089,214.275607397,193.114554504,26.791438264,26.7991422784,1110.41027778
2.79976,2921,1106.32583582,26.8058,566.675575783,-27.091,0.999227,202.1,0.60146782069,26.8227,191.293,218.396771324,2921,1826.40237083,18.0050979109,1212.79264671,697.321438687,441.707902283,26.8075870562,26.8148389727,235.173314538
2.81154,2922,847.784379594,26.7885,453.325253072,-27.1038,0.998514,202.077,0.602315229076,26.8058,191.333,240.931590836,2922,3228.94327148,238.077568933,647.241654129,736.854914188,153.689434965,26.7912685457,26.8004237414,393.835351651
2.30749,2923,768.788082766,26.932,354.494319886,-27.1691,0.998687,202.091,0.512872844023,26.9505,191.324,241.095666513,2923,1335.21778568,12.8987257593,779.23223488,724.501477847,314.752264643,26.9340937962,26.9412854264,88.0419203678
1.81879,2924,1015.19099041,26.9268,435.390883103,-27.153,0.999037,202.124,0.468936245656,26.9451,191.383,241.066137761,2924,3315.67481695,55.7217960233,742.990478353,706.696043271,281.198989303,26.926897117,26.9349905377,568.018133838
1.89539,2925,622.888021475,26.9406,253.747703131,-27.1802,0.998698,202.165,0.479799650887,26.9581,191.459,210.372295389,2925,1014.54790514,98.2069126813,683.480602794,134.448762104,170.224073822,26.9405331379,26.9469513186,239.524576792
1.75519,2926,1694.89428397,26.9318,362.766002292,-27.1435,0.99894,202.172,0.479268334034,26.9486,191.488,249.317764427,2926,3011.55290848,113.001778928,553.08125943,1011.81399244,138.029533687,26.9330858192,26.941610257,774.198482285
1.87702,2927,820.398163266,26.8301,315.407082865,-27.0304,0.999148,202.181,0.484777535095,26.85,191.489,234.791097071,2927,1315.85548356,13.6092705317,736.058788812,723.809011677,298.041751801,26.8311759241,26.8397236318,130.812978942
1.93271,2928,810.072456894,26.8639,336.764375753,-27.0779,0.999081,202.238,0.484011286181,26.8842,191.532,244.035299028,2928,1101.92398011,6.54327530638,952.465549881,748.813942827,317.270339334,26.8655463555,26.8755258964,95.7514981291
1.73386,2929,2217.19304637,26.8236,392.060085229,-27.0521,0.999262,202.26,0.481218782723,26.8426,191.525,256.567211994,2929,3619.9318501,15.9701947648,673.351598871,785.313984024,222.233352005,26.8245120914,26.8322877515,1203.89857182
2.15506,2930,1226.48155243,26.737,342.620912107,-26.9968,0.998974,202.289,0.499372817795,26.7555,191.579,196.011708232,2930,2649.1086266,11.5442778222,817.597143686,872.667860931,311.167381822,26.7364699904,26.7444696492,418.856743999
2.11259,2931,2086.62121048,26.7839,550.601245931,-27.0455,0.998985,202.347,0.503201605146,26.8053,191.559,212.495783331,2931,3268.43433818,13.1257886793,1035.12033526,429.688913939,356.397255329,26.7860975476,26.7972950813,1011.02532731
1.95981,2932,854.022202918,26.9157,202.64761085,-27.17,0.998573,202.334,0.492414615861,26.9347,191.534,193.165807752,2932,3369.96040555,9.27932267925,702.854414671,82.9410881521,259.981534734,26.9132045089,26.919952766,732.33365428
