MinReturn,AverageQ,AverageAbsQ,Epoch,MaxEsReturn,MinEsReturn,AverageY,AverageAction,AverageReturn,StdEsReturn,AveragePolicySurr,Iteration,PolicyRegParamNorm,AverageAbsY,AverageDiscountedReturn,StdReturn,QFunRegParamNorm,AverageAbsQYDiff,AverageQLoss,MaxReturn,AverageEsReturn
5443.35940309,516.961,516.961,1409,3690.59930955,3690.59930955,516.968012599,0.954164,5640.85980529,0.0,-519.326,1409,152.252,516.968012599,448.179512098,130.54447068,238.67,3.47825677192,271.413,5865.0121135,3690.59930955
-59.4943158308,517.548,517.548,1410,3389.24981858,3389.24981858,517.553872344,0.964086,4850.62276854,0.0,-519.846,1410,152.208,517.553981773,387.812893445,1640.75395809,238.812,3.55134369169,276.219,5596.60335929,3389.24981858
5127.78216094,517.572,517.572,1411,3804.64926024,3804.64926024,517.578948542,0.957978,5420.36918824,0.0,-519.752,1411,152.426,517.578968163,412.569651634,221.434675898,238.879,3.52910857836,287.51,5869.78557543,3804.64926024
1255.06897355,517.375,517.375,1412,3378.58051017,3378.58051017,517.380248759,0.969037,4211.3948109,0.0,-519.552,1412,152.516,517.380295881,382.933555323,1340.48785132,238.953,3.48339761893,268.981,5161.83791467,3378.58051017
2135.9498078,517.214,517.214,1413,3883.84800596,3883.84800596,517.226179044,0.970578,5141.37072447,0.0,-519.437,1413,152.603,517.226196268,430.526842883,1022.67915943,239.065,3.50199856996,272.718,5911.50518892,3883.84800596
967.172167529,516.963,516.963,1414,-483.402384248,-483.402384248,516.982324518,0.967634,4299.87167042,0.0,-519.236,1414,152.629,516.982324518,364.353916071,1386.41110689,239.236,3.53268835132,292.993,5513.69972245,-483.402384248
5068.74713543,516.872,516.872,1415,3551.47821357,3551.47821357,516.867753334,0.964211,5227.73557671,0.0,-519.064,1415,152.626,516.867801412,411.399039446,126.171750657,239.358,3.59232282041,310.051,5531.55315689,3551.47821357
5009.55436492,516.78,516.78,1416,3607.9203442,3607.9203442,516.794086936,0.960414,5301.07013684,0.0,-518.91,1416,152.665,516.794130117,388.605091441,227.672019416,239.467,3.60209420804,318.996,5751.83537851,3607.9203442
3241.21519065,516.307,516.307,1417,3565.50001122,3565.50001122,516.314579408,0.962768,4811.75782438,0.0,-518.463,1417,152.707,516.314579408,390.752016074,574.278634073,239.513,3.40127291392,260.936,5243.37127528,3565.50001122
2137.59441555,516.711,516.711,1418,3650.33452393,3650.33452393,516.705843303,0.962391,4976.61318645,0.0,-518.881,1418,152.74,516.705860527,410.966449669,949.088059161,239.607,3.36451331249,264.428,5447.69358326,3650.33452393
737.928190755,516.597,516.597,1419,3633.94814589,3633.94814589,516.615840147,0.964264,4935.90700646,0.0,-518.771,1419,152.819,516.615907665,395.704894346,1405.85956975,239.661,3.39159219919,267.84,5749.27413035,3633.94814589
5529.49276037,516.405,516.405,1420,3600.086826,3600.086826,516.416068028,0.961771,5803.49306092,0.0,-518.631,1420,152.814,516.416134021,436.750024562,169.202510274,239.767,3.64816715663,306.723,6134.17620095,3600.086826
2720.39953317,516.714,516.714,1421,3347.91237655,3347.91237655,516.72098878,0.969369,4760.24874261,0.0,-518.874,1421,152.771,516.721051292,427.66694489,861.119775358,239.871,3.24943312116,239.855,5767.66359659,3347.91237655
1774.20174824,516.516,516.516,1422,3491.12269712,3491.12269712,516.518185067,0.964607,4752.89778981,0.0,-518.735,1422,152.967,516.518185067,399.102669193,1018.02397987,240.011,3.44832263762,285.537,5453.53033249,3491.12269712
704.809893887,516.839,516.839,1423,3374.84086604,3374.84086604,516.841999786,0.970775,4280.24642016,0.0,-519.058,1423,152.931,516.842011703,397.105810599,1927.69319804,240.113,3.5457481433,293.667,6039.61319992,3374.84086604
2204.13146398,516.391,516.391,1424,3621.6662868,3621.6662868,516.400648024,0.964944,5117.06231446,0.0,-518.491,1424,152.953,516.400726591,446.687935369,1414.07546325,240.129,3.09281824485,188.379,6138.56044225,3621.6662868
4736.52183349,516.501,516.501,1425,3777.48022573,3777.48022573,516.513194469,0.96033,5431.80727297,0.0,-518.705,1425,153.076,516.513230195,433.838669185,281.31457966,240.244,3.6139334922,290.292,5708.16225949,3777.48022573
3926.67714576,516.218,516.218,1426,3344.31543105,3344.31543105,516.22228967,0.959491,5597.50004576,0.0,-518.45,1426,153.124,516.22232891,432.225156795,609.463606408,240.375,3.46569033834,270.501,6327.5088577,3344.31543105
2734.37464778,516.562,516.562,1427,3643.77983863,3643.77983863,516.573720225,0.962334,5021.7054063,0.0,-518.912,1427,153.247,516.573739845,435.658760194,1056.91536442,240.504,3.49246454003,260.433,5978.73684258,3643.77983863
655.525230707,516.919,516.919,1428,3100.29312366,3100.29312366,516.916934656,0.95985,4687.32810757,0.0,-519.161,1428,153.303,516.916999049,406.223017105,1535.40069645,240.613,3.55415115638,291.309,5870.887791,3100.29312366
1787.27407282,516.302,516.302,1429,3631.83147582,3631.83147582,516.307630915,0.96551,4432.16878634,0.0,-518.519,1429,153.272,516.307633094,409.052137478,1106.49942579,240.704,3.46852249808,265.603,5417.38463881,3631.83147582
689.874019303,516.623,516.623,1430,3562.13098931,3562.13098931,516.632586241,0.963774,4262.68517042,0.0,-518.834,1430,153.35,516.632611783,366.337475501,1195.44181956,240.816,3.5383700711,297.082,4883.22118829,3562.13098931
235.492720949,516.736,516.736,1431,3506.39564986,3506.39564986,516.746912365,0.973741,4342.05585409,0.0,-518.947,1431,153.333,516.746912365,374.656225545,1394.11244099,240.924,3.5348627893,294.677,5098.97482756,3506.39564986
97.9517170006,516.54,516.54,1432,1620.28602234,1620.28602234,516.551826748,0.96991,4240.65220902,0.0,-518.744,1432,153.361,516.551846368,338.46635587,1482.66918541,241.071,3.44180142372,262.044,5350.08834893,1620.28602234
2895.4267288,516.737,516.737,1433,3249.30798542,3249.30798542,516.743644263,0.969134,4578.74271227,0.0,-518.941,1433,153.441,516.743743077,388.486770827,813.088839318,241.195,3.44050704268,265.861,5499.06735182,3249.30798542
1228.89273536,516.856,516.856,1434,3565.58229883,3565.58229883,516.865995474,0.965142,4037.76975838,0.0,-519.07,1434,153.435,516.866099489,364.999572126,1376.21740058,241.313,3.48150832219,281.732,5099.96932655,3565.58229883
913.651319652,516.097,516.097,1435,3643.19277068,3643.19277068,516.099007465,0.963954,4512.69464003,0.0,-518.277,1435,153.507,516.099019383,399.146405708,1234.8748909,241.455,3.8914233597,390.29,5456.61195227,3643.19277068
3377.69453388,516.323,516.323,1436,3267.11880793,3267.11880793,516.334004012,0.95172,5605.66260585,0.0,-518.577,1436,153.575,516.334064635,442.213395794,761.088613537,241.547,3.55203766623,294.125,6091.41949746,3267.11880793
5515.60657203,516.239,516.239,1437,3900.939486,3900.939486,516.248526537,0.955647,5927.04015471,0.0,-518.442,1437,153.613,516.248586396,451.771929633,272.069110362,241.64,3.53488685591,302.341,6371.12435153,3900.939486
803.494702406,516.269,516.269,1438,3473.13536062,3473.13536062,516.273704226,0.961073,4376.83817407,0.0,-518.393,1438,153.663,516.273733007,388.902949266,1615.70629114,241.661,3.44475609599,281.583,5714.56884445,3473.13536062
3609.34353532,516.257,516.257,1439,3533.88471043,3533.88471043,516.269333479,0.9515,5300.14853388,0.0,-518.373,1439,153.756,516.269421993,416.650788076,573.026792176,241.817,3.41594472073,266.566,5631.39550422,3533.88471043
1011.90137215,515.763,515.763,1440,3658.53618839,3658.53618839,515.764694453,0.95914,4814.69821237,0.0,-517.916,1440,153.816,515.764694868,416.960541417,1307.13897434,241.95,3.6757839709,323.521,5566.03024034,3658.53618839
1734.50648822,515.834,515.834,1441,3893.68137153,3893.68137153,515.846224195,0.967388,4562.76279899,0.0,-518.026,1441,153.929,515.846303191,406.576445003,1429.93072033,242.066,3.63752605277,311.918,5665.10929219,3893.68137153
4709.82765917,515.775,515.775,1442,3576.67758523,3576.67758523,515.783775895,0.962507,5599.15220066,0.0,-518.065,1442,153.939,515.783885627,443.600603895,317.839372516,242.268,3.55257059559,291.276,5933.67208714,3576.67758523
-138.709556576,515.875,515.875,1443,3240.5050455,3240.5050455,515.877711294,0.9659,4838.24550649,0.0,-518.09,1443,154.05,515.877738988,373.648756397,1670.94071348,242.353,3.61787059566,314.213,5823.13043813,3240.5050455
3059.97689503,515.432,515.432,1444,3163.82966249,3163.82966249,515.436676471,0.967755,5194.93906065,0.0,-517.625,1444,154.107,515.436676471,439.088847893,992.261260746,242.558,3.70719979209,337.836,5937.0388893,3163.82966249
2208.30885411,515.397,515.397,1445,1049.07593483,1049.07593483,515.416140576,0.973952,4398.69485602,0.0,-517.53,1445,154.172,515.416222357,391.167486785,1274.60060104,242.618,3.52984686076,285.083,5736.65363488,1049.07593483
690.508808418,515.246,515.246,1446,3736.74918954,3736.74918954,515.245690754,0.965515,4680.05139847,0.0,-517.336,1446,154.209,515.245718449,428.269611038,1472.14290587,242.623,3.33014115062,220.549,5643.88163078,3736.74918954
-18.7291780412,515.422,515.422,1447,3794.30563551,3794.30563551,515.438007032,0.980888,2701.85959769,0.0,-517.654,1447,154.305,515.438059792,341.561809549,2221.50161995,242.75,3.63087241493,303.228,5183.44446608,3794.30563551
895.836496061,515.238,515.238,1448,2753.64396164,2753.64396164,515.241189359,0.966175,4550.87068709,0.0,-517.429,1448,154.4,515.241236416,401.977577032,1718.03675014,242.871,3.49945354103,282.464,5706.97128723,2753.64396164
4761.05210218,515.209,515.21,1449,3401.69552811,3401.69552811,515.226949274,0.960947,5246.74229653,0.0,-517.396,1449,154.456,515.228618472,409.548368053,242.444316365,242.988,3.52130787714,279.101,5573.48914455,3401.69552811
2712.99004242,515.628,515.629,1450,3412.32358477,3412.32358477,515.631497089,0.964439,5063.20729555,0.0,-517.865,1450,154.489,515.633196334,415.3520471,797.484297536,243.062,3.56808350044,304.046,5588.34709566,3412.32358477
4781.56193617,514.926,514.926,1451,3485.30773231,3485.30773231,514.932646466,0.964442,5333.22774968,0.0,-517.151,1451,154.559,514.932701901,436.280748873,308.516393302,243.181,3.51229667954,294.297,5836.58647504,3485.30773231
682.821068049,515.36,515.36,1452,3522.48923996,3522.48923996,515.371766799,0.967153,4872.98068264,0.0,-517.479,1452,154.598,515.371786419,405.372376281,1412.89172087,243.275,3.33905093388,244.461,5654.92490119,3522.48923996
298.458565255,515.378,515.378,1453,3550.48625981,3550.48625981,515.38092352,0.971947,4055.72686061,0.0,-517.519,1453,154.58,515.380940744,369.681263385,1776.57761734,243.331,3.55412006809,289.676,5116.73762683,3550.48625981
-137.099120499,515.736,515.736,1454,3453.51092138,3453.51092138,515.747551586,0.981514,2326.54679218,0.0,-517.896,1454,154.694,515.747620979,305.492632434,1955.99673826,243.428,3.57484469107,284.33,4964.18561488,3453.51092138
-87.707592194,515.473,515.473,1455,3756.05338607,3756.05338607,515.479922287,0.966303,4824.9519933,0.0,-517.721,1455,154.757,515.479952465,408.734086766,1680.40841932,243.576,3.53767905105,285.56,5736.49133373,3756.05338607
2288.79256279,515.539,515.539,1456,3750.64855154,3750.64855154,515.542722003,0.974724,4781.86676975,0.0,-517.758,1456,154.813,515.542745366,416.116494886,1088.15722968,243.611,3.16730445862,203.102,5603.33714018,3750.64855154
3885.0380842,515.697,515.697,1457,3165.32798976,3165.32798976,515.699366985,0.970386,4581.56885109,0.0,-517.969,1457,154.928,515.699369163,340.066320265,338.459633488,243.801,3.7134026769,328.237,5187.12195536,3165.32798976
863.985775277,515.725,515.725,1458,3447.24830095,3447.24830095,515.73126857,0.963362,4326.9941187,0.0,-517.976,1458,154.955,515.731305824,413.577257994,1460.01991285,243.979,3.65711743147,322.565,5472.2322054,3447.24830095
-378.2873037,516.179,516.179,1459,3531.17669215,3531.17669215,516.19421862,0.974326,3467.49800083,0.0,-518.391,1459,155.077,516.194222362,360.702508636,2656.07539273,244.15,3.60803525724,289.483,6020.87189535,3531.17669215
2435.55210783,515.844,515.844,1460,3479.17603154,3479.17603154,515.850751721,0.962574,4955.04140843,0.0,-518.057,1460,155.153,515.852545633,408.420991585,857.744055934,244.264,3.58718936855,288.519,5407.16051548,3479.17603154
2350.20425633,515.9,515.9,1461,3653.20203271,3653.20203271,515.910853509,0.967565,4705.00253614,0.0,-518.197,1461,155.19,515.910976821,403.354608518,979.950879424,244.412,3.82579140278,357.812,5450.40074049,3653.20203271
3143.06738524,516.171,516.172,1462,2919.96912294,2919.96912294,516.168500233,0.960258,4943.63457524,0.0,-518.367,1462,155.194,516.168551179,420.430074112,649.781137534,244.52,3.34779952942,242.836,5597.88976739,2919.96912294
2401.77230905,516.129,516.129,1463,3291.79838301,3291.79838301,516.143979119,0.966683,4805.91077926,0.0,-518.368,1463,155.233,516.144107513,424.596889476,1001.79633383,244.619,3.51059504468,277.057,5733.38880435,3291.79838301
982.149596999,516.607,516.607,1464,3150.06438684,3150.06438684,516.616385993,0.965031,4838.35753322,0.0,-518.82,1464,155.29,516.61639544,387.237387665,1315.5543583,244.664,3.37468730932,240.987,5599.72054908,3150.06438684
5073.64654497,516.502,516.502,1465,3178.70344396,3178.70344396,516.506352894,0.958068,5345.72057136,0.0,-518.708,1465,155.386,516.506436796,418.279596419,166.529989727,244.753,3.46179783935,244.693,5599.56228954,3178.70344396
233.515872336,516.258,516.26,1466,3173.85367467,3173.85367467,516.266122257,0.964888,4747.64237383,0.0,-518.391,1466,155.401,516.267204402,426.53100337,2090.08853246,244.865,3.41451824332,257.033,6007.21360959,3173.85367467
2701.44255945,516.079,516.079,1467,3496.49216244,3496.49216244,516.077675293,0.961734,5304.42124793,0.0,-518.223,1467,155.526,516.077725742,429.018988386,920.290110668,244.976,3.57385707723,287.595,5981.24970975,3496.49216244
4893.88364176,516.245,516.245,1468,3383.23979603,3383.23979603,516.261102913,0.960585,5415.1654954,0.0,-518.473,1468,155.521,516.261153713,414.406141174,315.916898192,245.09,3.64182051211,304.531,5986.06707988,3383.23979603
5270.0334594,515.919,515.919,1469,3489.81870963,3489.81870963,515.92930907,0.962227,5615.15535466,0.0,-518.175,1469,155.584,515.929412318,430.356227609,225.890295456,245.222,3.65639370662,325.51,6099.74615249,3489.81870963
1616.771342,515.885,515.885,1470,3348.36445204,3348.36445204,515.892171255,0.964553,4890.70528003,0.0,-518.107,1470,155.602,515.892258067,435.678323957,1498.24856139,245.327,3.74705067164,349.505,5924.79951123,3348.36445204
556.757616711,516.127,516.127,1471,3329.66625067,3329.66625067,516.125635012,0.967913,4298.06807035,0.0,-518.394,1471,155.646,516.125656498,408.161500837,1728.21307241,245.432,3.58874455699,299.76,5662.44215246,3329.66625067
2244.16429948,515.917,515.917,1472,3636.18022697,3636.18022697,515.925343808,0.973194,5063.05378729,0.0,-518.102,1472,155.672,515.925343808,432.468851992,1185.02750208,245.536,3.69194235015,319.372,6112.69725312,3636.18022697
1271.36551362,515.938,515.938,1473,3537.94774368,3537.94774368,515.954254046,0.965534,5183.05941343,0.0,-518.179,1473,155.674,515.954281281,434.440267305,1416.29613101,245.687,3.50942392362,268.01,6054.2758207,3537.94774368
5639.28731685,515.979,515.979,1474,3476.13451135,3476.13451135,515.989946409,0.959676,5934.91643148,0.0,-518.19,1474,155.764,515.990051883,442.51711204,148.914369868,245.768,3.49529670065,274.214,6207.91049071,3476.13451135
2210.93494367,515.878,515.878,1475,3480.85862378,3480.85862378,515.885267917,0.970189,4964.29804675,0.0,-518.086,1475,155.783,515.885408677,436.808497804,1200.6397264,245.84,3.57373046468,266.724,5947.83943729,3480.85862378
2176.83300247,516.096,516.096,1476,3428.58048545,3428.58048545,516.100652543,0.972372,5062.62100634,0.0,-518.284,1476,155.89,516.10138844,424.908974348,1261.70236007,245.929,3.63116016712,311.825,6171.76599963,3428.58048545
370.94300866,516.043,516.043,1477,3562.92791283,3562.92791283,516.037017403,0.957046,5154.07003084,0.0,-518.238,1477,155.874,516.037083754,418.667908895,1596.25122451,246.106,3.5027816219,298.224,5804.25619672,3562.92791283
2497.18648373,515.864,515.865,1478,3702.92614223,3702.92614223,515.884201227,0.966576,5354.803007,0.0,-518.116,1478,155.89,515.886355517,433.438503721,959.793791484,246.184,3.27557646928,223.458,5874.99585893,3702.92614223
3745.26230948,515.879,515.881,1479,3527.7479229,3527.7479229,515.899063125,0.975013,5028.68879504,0.0,-518.114,1479,155.945,515.90012553,353.89400647,538.153913074,246.293,3.55402797033,289.184,5712.75836402,3527.7479229
2577.25526725,516.455,516.456,1480,3368.98473679,3368.98473679,516.452387295,0.967364,5228.73547669,0.0,-518.704,1480,156.07,516.453268813,410.904217641,898.097521732,246.397,3.63197532365,310.238,5716.87644339,3368.98473679
1003.35793737,515.969,515.969,1481,3275.80200004,3275.80200004,515.976810286,0.967872,3836.72025033,0.0,-518.216,1481,156.141,515.976836617,415.839054676,1666.24305712,246.441,3.33555638584,245.053,5559.2455472,3275.80200004
3525.07256443,515.813,515.813,1482,3517.23980679,3517.23980679,515.818177558,0.960978,5094.85222368,0.0,-518.056,1482,156.167,515.818191948,443.33799055,549.697331525,246.589,3.71606357023,342.547,5656.73906725,3517.23980679
4749.80210651,516.44,516.44,1483,3539.88489587,3539.88489587,516.447839937,0.966524,5333.42890177,0.0,-518.641,1483,156.168,516.447840766,401.582582189,237.128846265,246.705,3.46997067927,274.539,5582.12892104,3539.88489587
4302.19286744,515.948,515.948,1484,2673.21177674,2673.21177674,515.959306359,0.958948,5457.44529478,0.0,-518.183,1484,156.189,515.959353416,429.312631274,497.621090735,246.834,3.44504988064,261.283,5886.56332716,2673.21177674
4025.21792782,516.538,516.541,1485,3477.04235548,3477.04235548,516.546517731,0.965423,5660.3652997,0.0,-518.722,1485,156.178,516.548614607,437.151309295,571.449075409,246.92,3.61490328709,304.451,6098.557163,3477.04235548
1147.94069281,516.311,516.311,1486,3730.31444578,3730.31444578,516.320618043,0.958373,5116.19785798,0.0,-518.476,1486,156.189,516.320673607,411.805918787,1327.88249566,246.964,3.31767155964,209.647,5811.80147402,3730.31444578
