MaxEsReturn,MaxReturn,AverageAbsQYDiff,AverageAction,AverageEsReturn,AverageDiscountedReturn,AverageQLoss,AveragePolicySurr,StdEsReturn,Iteration,PolicyRegParamNorm,AverageY,AverageReturn,MinEsReturn,AverageAbsQ,StdReturn,MinReturn,AverageQ,Epoch,AverageAbsY,QFunRegParamNorm
654.703330226,652.801128809,0.0911411884667,0.889271,654.703330226,35.7655493139,0.0382274,-5.2956,0.0,118,41.3783,5.21274067479,390.491184213,654.703330226,5.21219,147.84504042,200.012008228,5.21219,118,5.21279848774,39.3839
465.88525713,750.787368346,0.0958301174223,0.910917,465.88525713,51.3236874416,0.0418729,-5.34563,0.0,119,41.4832,5.26105806555,567.327106217,465.88525713,5.26065,101.712365746,407.84121504,5.26065,119,5.26114917949,39.5628
584.802789599,611.343530276,0.0947000457541,0.912119,584.802789599,36.2820174796,0.0449254,-5.39742,0.0,120,41.6646,5.31110989403,517.036692234,584.802789599,5.31046,61.2671058067,412.262763416,5.31046,120,5.31117685824,39.7171
544.268440923,571.755679571,0.0907413061186,0.893676,544.268440923,43.5267428185,0.0327416,-5.45952,0.0,121,41.8018,5.37128863522,457.557337528,544.268440923,5.37067,74.7362861974,296.740908992,5.37067,121,5.37132773698,39.9292
692.486501834,1161.02509919,0.0944520075958,0.883951,692.486501834,79.0964609745,0.0429798,-5.51395,0.0,122,41.9393,5.42537356539,1032.80575209,692.486501834,5.42482,63.2466328642,896.624384391,5.42482,122,5.42542227277,40.0809
596.153233098,848.262081813,0.0931807472469,0.863482,596.153233098,60.674915073,0.0389778,-5.57389,0.0,123,42.0884,5.48952012474,775.243710212,596.153233098,5.4892,67.8942739448,598.763672255,5.4892,123,5.48958285524,40.2482
588.321061376,991.12821062,0.0897195835468,0.880077,588.321061376,65.7626176653,0.0300057,-5.62663,0.0,124,42.2597,5.54237380232,885.035034767,588.321061376,5.54143,86.7032163089,706.219863249,5.54143,124,5.54242039575,40.3699
688.909530392,780.552695081,0.0925739185908,0.909284,688.909530392,37.0798383055,0.0397303,-5.68511,0.0,125,42.4204,5.59987871468,494.691672479,688.909530392,5.59951,133.34157422,280.622635403,5.59951,125,5.59991982552,40.5324
671.662429613,1113.51658144,0.0938868371744,0.922755,671.662429613,56.0378046085,0.0432657,-5.73594,0.0,126,42.5552,5.65234485181,695.616394737,671.662429613,5.65179,178.16928295,399.886470278,5.65179,126,5.65238355478,40.7553
554.706614739,1306.7477471,0.0949301446627,0.9354,554.706614739,47.3375727204,0.0458715,-5.787,0.0,127,42.7397,5.70250293459,618.501397781,554.706614739,5.70178,378.877576711,69.9763259225,5.70178,127,5.70255523221,40.9047
596.895807517,798.545810325,0.0941221666604,0.920967,596.895807517,60.45665063,0.0480778,-5.83362,0.0,128,42.9436,5.75061776935,654.144656433,596.895807517,5.75004,63.0708206024,551.398144373,5.75004,128,5.75068803718,41.0881
616.693453348,942.772984541,0.0928568463855,0.909375,616.693453348,68.8475350225,0.0402304,-5.88279,0.0,129,43.1432,5.79896164674,779.259803452,616.693453348,5.79845,81.8046792948,641.444702542,5.79845,129,5.79900296375,41.2288
633.226982833,1006.93342338,0.0918990480617,0.872334,633.226982833,73.9173991416,0.0368756,-5.93674,0.0,130,43.3057,5.85226496901,898.07948577,633.226982833,5.85182,96.4215083929,679.367959086,5.85182,130,5.85229487106,41.3693
605.099725074,572.948762287,0.096428130374,0.922962,605.099725074,50.8103475441,0.0493758,-5.98692,0.0,131,43.4687,5.9041052798,501.906382312,605.099725074,5.9035,65.7176406691,354.409538109,5.9035,131,5.90417268374,41.5321
665.060075308,1120.73211517,0.0982246855546,0.896372,665.060075308,24.708627525,0.0529917,-6.03648,0.0,132,43.5865,5.95414404847,387.197234509,665.060075308,5.95338,320.225628657,51.607242909,5.95338,132,5.95422283824,41.7096
508.158268447,977.719073493,0.0944068136969,0.896772,508.158268447,58.8807779042,0.0446918,-6.08709,0.0,133,43.6938,6.00145514858,579.844157685,508.158268447,6.00111,191.995979256,298.34007116,6.00111,133,6.00151475514,41.8789
563.883056088,1371.73284649,0.1007110923,0.896986,563.883056088,63.8464815665,0.0549646,-6.12831,0.0,134,43.8292,6.04981880175,786.995760745,563.883056088,6.04918,313.005316647,467.191556016,6.04918,134,6.04988234447,42.0371
636.810047198,858.275739318,0.0919242605734,0.930546,636.810047198,67.2471193252,0.0402188,-6.17407,0.0,135,43.9879,6.09341191758,758.672870187,636.810047198,6.09296,62.2056828492,654.209959214,6.09296,135,6.09343404002,42.1646
708.460799755,890.637282302,0.0984305954878,0.915817,708.460799755,65.0123214402,0.0561317,-6.22068,0.0,136,44.1042,6.1423961049,522.6954217,708.460799755,6.14189,154.736054582,344.601806754,6.14189,136,6.14245375724,42.3361
619.371422514,1027.24989101,0.096829407628,0.907978,619.371422514,41.0381904568,0.0473623,-6.26337,0.0,137,44.1592,6.18337983936,526.777323774,619.371422514,6.18281,257.450953491,48.5034964898,6.18281,137,6.1834246253,42.5212
611.193238339,596.432451128,0.0959520195285,0.90542,611.193238339,45.3974258954,0.0501831,-6.29916,0.0,138,44.3308,6.22124627837,496.153456882,611.193238339,6.2205,63.1542433893,357.702348817,6.2205,138,6.22128650171,42.6605
492.828876828,1041.76900555,0.096537488061,0.898512,492.828876828,75.0326221247,0.0488074,-6.34822,0.0,139,44.4986,6.26784000878,917.009360103,492.828876828,6.26754,86.9020365055,725.952867546,6.26754,139,6.26792329122,42.8147
604.826881082,840.768017403,0.102324673532,0.907964,604.826881082,84.8361553761,0.0598701,-6.37936,0.0,140,44.6264,6.30165759906,669.016261213,604.826881082,6.30104,224.222251316,43.8081091327,6.30104,140,6.30171697701,42.9797
583.249899748,909.680113221,0.0958627816777,0.921822,583.249899748,70.5884038982,0.045449,-6.43386,0.0,141,44.8305,6.35117680956,712.948746947,583.249899748,6.35075,126.545142576,490.592612519,6.35075,141,6.35121071745,43.1555
635.169311036,821.116543232,0.0945621525617,0.897976,635.169311036,75.9304438035,0.0404035,-6.47972,0.0,142,45.007,6.39910841481,600.950683764,635.169311036,6.39855,253.79901061,-22.9157932052,6.39855,142,6.39916206434,43.2835
627.945138603,850.04798317,0.0965783038552,0.88819,627.945138603,70.0924008653,0.0455944,-6.53073,0.0,143,45.0987,6.44651338749,735.173715742,627.945138603,6.44599,76.1045594352,593.329160813,6.44599,143,6.44656601692,43.4283
761.227051608,862.982309148,0.10031366643,0.930493,761.227051608,67.2816315369,0.0541926,-6.57996,0.0,144,45.2224,6.49541951256,395.756271321,761.227051608,6.49484,441.303307111,-316.329706004,6.49484,144,6.49547702945,43.5597
736.24098925,985.553577265,0.101088737057,0.917393,736.24098925,78.8434525987,0.0552422,-6.63611,0.0,145,45.3777,6.55259557748,908.551271788,736.24098925,6.55196,60.1199747192,797.21943294,6.55196,145,6.55264471704,43.701
646.415643636,942.004918134,0.094831616804,0.921211,646.415643636,64.7120646448,0.042547,-6.6802,0.0,146,45.5466,6.59485775024,819.098361294,646.415643636,6.59441,74.1994401383,713.416840027,6.59441,146,6.59489335143,43.8529
667.610606118,1114.69323789,0.0981472348603,0.918309,667.610606118,88.1044509741,0.04796,-6.72993,0.0,147,45.6422,6.6471960531,1035.38672922,667.610606118,6.64671,51.0493775551,963.362075804,6.64671,147,6.64725964178,43.9725
525.887411346,692.49753033,0.0992993443767,0.926315,525.887411346,55.1128481145,0.0568877,-6.77025,0.0,148,45.7912,6.69014154018,563.487315357,525.887411346,6.68966,84.7159925811,374.236291258,6.68966,148,6.69020520265,44.1298
615.740385472,964.76998863,0.106892742771,0.930129,615.740385472,60.6047554092,0.0766891,-6.80628,0.0,149,45.9133,6.72738986582,490.331344262,615.740385472,6.72676,507.409015855,-618.776553652,6.72676,149,6.7274711093,44.2842
649.363930572,1038.28886829,0.100769590871,0.927419,649.363930572,74.0157920839,0.0597377,-6.84578,0.0,150,46.0541,6.76312021727,979.572732053,649.363930572,6.7626,31.3330272085,939.443079793,6.7626,150,6.76316427828,44.4245
678.646723911,971.184786916,0.10121666359,0.911533,678.646723911,72.079195626,0.0595836,-6.88967,0.0,151,46.2028,6.81148661058,848.245713052,678.646723911,6.81093,73.4199028623,704.834455181,6.81093,151,6.8115557775,44.555
616.354351026,968.954930124,0.101174941638,0.936344,616.354351026,63.5841190027,0.0587422,-6.93425,0.0,152,46.337,6.85573312308,754.627275529,616.354351026,6.85484,447.491524673,-581.866498848,6.85484,152,6.85580339323,44.7146
730.451119909,971.267073792,0.105302410019,0.921635,730.451119909,74.5056402743,0.0766767,-6.96652,0.0,153,46.4933,6.88701802256,899.356344554,730.451119909,6.8868,43.738046305,823.494518191,6.8868,153,6.88708911495,44.8941
625.957518221,1179.97182544,0.0958018980494,0.904742,625.957518221,94.9132562441,0.0426216,-7.01467,0.0,154,46.6628,6.93573885354,1086.11473538,625.957518221,6.93495,60.3370968748,1010.72091558,6.93495,154,6.93576032111,45.0209
687.100580986,1052.47257766,0.0993480456063,0.925399,687.100580986,78.5071338977,0.0503233,-7.05662,0.0,155,46.7438,6.97424528757,965.915449687,687.100580986,6.97381,49.3973566398,863.743650787,6.97381,155,6.97427577225,45.1586
670.911912005,980.474601923,0.10428249163,0.910168,670.911912005,86.5174323808,0.0744746,-7.09247,0.0,156,46.8605,7.01368048131,941.643139134,670.911912005,7.01311,24.7016640449,895.756580909,7.01311,156,7.01377356978,45.2951
611.042547532,785.221259239,0.107421486383,0.911197,611.042547532,74.6907649748,0.0798136,-7.1373,0.0,157,47.0059,7.05593447344,657.741970635,611.042547532,7.05529,72.6981006187,545.372487138,7.05529,157,7.05601360659,45.4922
637.986797705,860.500732349,0.102043659219,0.917424,637.986797705,71.7531298869,0.0587116,-7.17689,0.0,158,47.1062,7.09695597821,774.386189462,637.986797705,7.09638,44.8131377199,723.878726559,7.09638,158,7.09703778505,45.6417
678.119841252,1063.91509543,0.102459259127,0.924041,678.119841252,92.4876400725,0.0652344,-7.21192,0.0,159,47.2278,7.13079748118,1030.2448643,678.119841252,7.13046,30.4926073123,954.727422254,7.13046,159,7.13085766306,45.7567
706.168149324,1026.60847953,0.10271298089,0.913122,706.168149324,84.7767459814,0.0644276,-7.2564,0.0,160,47.3364,7.17423040607,872.596545793,706.168149324,7.17372,97.8790222743,675.036290989,7.17372,160,7.17429153232,45.8665
651.907874479,1098.37646625,0.104545743151,0.914924,651.907874479,86.0319875496,0.0649006,-7.28188,0.0,161,47.4326,7.20280573235,977.596227767,651.907874479,7.20206,87.3253084936,825.247627546,7.20206,161,7.20285549932,46.0113
578.122812434,1135.40690879,0.101973355246,0.897705,578.122812434,75.7920396877,0.0650895,-7.32245,0.0,162,47.5655,7.24105071309,1024.99142885,578.122812434,7.24058,65.5281637064,919.606505749,7.24058,162,7.24110249635,46.1483
672.161927775,1091.66607941,0.108668972183,0.915603,672.161927775,89.7458148444,0.085913,-7.3507,0.0,163,47.6726,7.27264814401,1008.00538266,672.161927775,7.27211,56.2274659498,921.045989651,7.27211,163,7.27273489354,46.3101
695.435624393,1009.1731565,0.0989186683973,0.922728,695.435624393,93.8494873298,0.0622615,-7.39884,0.0,164,47.8276,7.31796864124,892.296635117,695.435624393,7.31748,131.375581228,509.508098759,7.31748,164,7.31801888337,46.4316
687.680794489,919.535846686,0.105960057239,0.926356,687.680794489,78.7752552791,0.077365,-7.43312,0.0,165,47.9888,7.35161572767,787.495864712,687.680794489,7.35115,99.8792068395,606.596465371,7.35115,165,7.3516688519,46.6081
712.738125404,878.417446832,0.105792623664,0.924889,712.738125404,80.6408979325,0.0755291,-7.46788,0.0,166,48.1495,7.38450727256,759.45343014,712.738125404,7.38378,85.3166204213,573.288205908,7.38378,166,7.38456867978,46.7524
674.788437032,1015.45097071,0.106202018064,0.91252,674.788437032,90.4501242329,0.0745068,-7.50049,0.0,167,48.2828,7.41990539811,914.63487839,674.788437032,7.41924,43.1347076582,869.663625066,7.41924,167,7.4199763942,46.9153
696.450293577,800.16825676,0.105000482477,0.933488,696.450293577,71.7295104195,0.0827089,-7.5395,0.0,168,48.426,7.45840423241,740.836448864,696.450293577,7.45764,35.429936254,686.099728923,7.45764,168,7.45845908405,47.0496
654.500427206,1033.00922321,0.101366150831,0.919341,654.500427206,85.6301261624,0.0632629,-7.57508,0.0,169,48.549,7.49901521534,904.155133003,654.500427206,7.49897,91.7907868128,740.714641445,7.49897,169,7.49907725702,47.1731
655.388737495,970.007180035,0.10669936886,0.951228,655.388737495,86.399587593,0.0784569,-7.59982,0.0,170,48.6656,7.52264774335,882.177449688,655.388737495,7.52205,72.3833245993,713.430476752,7.52205,170,7.52272392328,47.2967
669.513372623,1108.94886537,0.1043824915,0.919496,669.513372623,93.6981998887,0.0701525,-7.64204,0.0,171,48.7836,7.5639005629,985.258931451,669.513372623,7.56342,110.818277751,689.460680191,7.56342,171,7.56394126061,47.4265
773.577163991,1013.78479997,0.0990392440098,0.907678,773.577163991,91.5738226212,0.0627261,-7.6677,0.0,172,48.9056,7.59414166115,940.883715655,773.577163991,7.59365,60.2744463418,838.846389069,7.59365,172,7.59417974059,47.5439
627.53222793,816.664115355,0.102145492403,0.934773,627.53222793,71.5574192075,0.0668353,-7.70449,0.0,173,49.0979,7.62832552714,555.376361705,627.53222793,7.62778,255.57911524,148.072785691,7.62778,173,7.62837210653,47.6755
632.252461847,785.956684886,0.10294728354,0.927997,632.252461847,71.5097271772,0.0640023,-7.72675,0.0,174,49.1796,7.65272821947,672.780062617,632.252461847,7.6524,172.583046566,180.05920353,7.6524,174,7.65275872586,47.8107
662.495658237,955.129154498,0.103380644186,0.934395,662.495658237,76.6163035701,0.072479,-7.75393,0.0,175,49.3083,7.6773135365,837.923930267,662.495658237,7.67673,62.6777063994,761.227785579,7.67673,175,7.67737567093,47.9157
658.453234088,727.788810955,0.101178608842,0.930489,658.453234088,81.2238438092,0.0669637,-7.78928,0.0,176,49.4192,7.71404612058,640.982007872,658.453234088,7.71366,75.8196224581,505.6692767,7.71366,176,7.71411129061,48.0419
633.039093792,1038.58836045,0.108955287376,0.914235,633.039093792,79.3700754129,0.0861393,-7.82312,0.0,177,49.531,7.74031998554,904.644303327,633.039093792,7.73978,74.0498698038,793.944177816,7.73978,177,7.74038439031,48.2046
778.369713829,1097.1793114,0.10636672089,0.928554,778.369713829,89.2214567913,0.0757857,-7.86234,0.0,178,49.6397,7.78256200465,974.076863459,778.369713829,7.782,64.7254710467,880.813012666,7.782,178,7.78265809507,48.3033
685.453718962,1029.77366675,0.106665728185,0.91004,685.453718962,89.2185289383,0.0728166,-7.89188,0.0,179,49.7002,7.81418430662,929.957869708,685.453718962,7.81375,88.4499368606,770.096153608,7.81375,179,7.8142306878,48.388
775.898926799,1202.94096893,0.104375318174,0.911273,775.898926799,103.751374921,0.0618989,-7.92117,0.0,180,49.8201,7.83903192468,1164.43213634,775.898926799,7.83851,25.8596314891,1106.1677211,7.83851,180,7.83906468447,48.4821
737.628782903,1174.19137681,0.105368624406,0.908547,737.628782903,87.7604446936,0.0714218,-7.96089,0.0,181,49.9417,7.87946735161,1090.31369906,737.628782903,7.87902,61.4321544475,978.767888579,7.87902,181,7.87950207462,48.5695
692.513391707,1084.73873251,0.105430662799,0.916624,692.513391707,78.1519368905,0.0681329,-7.99946,0.0,182,50.0351,7.91659787018,990.428307921,692.513391707,7.91617,64.559608434,878.559101442,7.91617,182,7.91665417989,48.7062
686.528224223,1191.13225141,0.105287117014,0.92538,686.528224223,94.41091253,0.0709569,-8.04045,0.0,183,50.1773,7.95847161902,1103.34126852,686.528224223,7.95797,36.6821929944,1053.53839935,7.95797,183,7.95853073671,48.7918
806.506799211,1256.17199195,0.110779968354,0.91163,806.506799211,98.0325678377,0.091476,-8.06548,0.0,184,50.3277,7.98244865881,1118.84762331,806.506799211,7.982,68.8330054901,1012.49822518,7.982,184,7.9824965196,48.9367
720.502874027,1088.42703991,0.107011168313,0.908052,720.502874027,97.6307974396,0.079257,-8.09938,0.0,185,50.4366,8.01826264494,992.536506746,720.502874027,8.01776,62.3843146223,887.882703046,8.01776,185,8.01833561234,49.0708
694.304615272,881.540427468,0.110418325156,0.898528,694.304615272,79.2296195479,0.0911276,-8.13415,0.0,186,50.5755,8.05135486701,831.973903646,694.304615272,8.05089,36.2565048204,743.692274329,8.05089,186,8.05140086263,49.2866
844.220841403,1196.38685646,0.10774509909,0.905248,844.220841403,103.298086409,0.0790235,-8.16247,0.0,187,50.6825,8.08292575546,1101.16015178,844.220841403,8.08265,53.8886600371,1006.70550523,8.08265,187,8.08297690494,49.4035
701.63908558,1144.78619896,0.107239129172,0.892255,701.63908558,89.0425921146,0.0768511,-8.18939,0.0,188,50.845,8.11117804963,1075.79780944,701.63908558,8.11042,43.8463604411,1004.4945325,8.11042,188,8.1112207979,49.5021
679.35753707,1254.17430481,0.108712182669,0.88493,679.35753707,99.1390705507,0.0749151,-8.21957,0.0,189,51.0136,8.14188375215,1129.06012935,679.35753707,8.14136,58.9437866786,1062.56239151,8.14136,189,8.14192015598,49.6239
754.144624215,1036.84851861,0.117699541598,0.929986,754.144624215,90.9839716577,0.109774,-8.25125,0.0,190,51.1753,8.16992452807,960.175429172,754.144624215,8.16935,63.9717124159,812.173433744,8.16935,190,8.16999707485,49.7324
746.860194888,1176.11378282,0.108035738816,0.891906,746.860194888,94.3190454081,0.0798597,-8.29069,0.0,191,51.2506,8.20866323059,1080.54596245,746.860194888,8.2083,65.8156730264,957.065238864,8.2083,191,8.20870943487,49.859
703.754930443,882.225195442,0.114267632263,0.927604,703.754930443,68.4443825969,0.102692,-8.31221,0.0,192,51.3211,8.23081034167,776.069848122,703.754930443,8.23002,52.2510892527,705.514101112,8.23002,192,8.23088355348,50.0141
770.033867343,1084.44612664,0.104949598257,0.909912,770.033867343,88.7969414179,0.0648518,-8.34133,0.0,193,51.4417,8.26519296936,975.984202923,770.033867343,8.26489,76.2858271213,794.299231035,8.26489,193,8.26523026626,50.1293
770.859739749,912.695755075,0.110019346023,0.919219,770.859739749,75.4011895778,0.0935848,-8.36131,0.0,194,51.571,8.28543925383,816.021477397,770.859739749,8.28495,49.4923158905,760.519819116,8.28495,194,8.28551477979,50.2315
733.407476712,1024.36035032,0.108673397721,0.911324,733.407476712,85.055907958,0.0880189,-8.39608,0.0,195,51.6774,8.32143011778,859.076083124,733.407476712,8.3209,164.855259625,412.12189648,8.3209,195,8.32148872191,50.3192
645.375537368,1044.33238376,0.111353540213,0.900653,645.375537368,89.7132641125,0.0894324,-8.42535,0.0,196,51.8022,8.34621771273,996.516284099,645.375537368,8.34608,32.9768073808,941.321929112,8.34608,196,8.34629338266,50.419
644.22355009,1099.52052883,0.116924788875,0.90261,644.22355009,92.5119690138,0.114017,-8.44796,0.0,197,51.9151,8.36718905964,1029.53368717,644.22355009,8.36683,54.3346201621,921.956217176,8.36683,197,8.36725157277,50.5219
720.13214862,1180.47934772,0.106495131424,0.904951,720.13214862,101.19546429,0.0700264,-8.47569,0.0,198,51.9945,8.39809558266,1083.2502722,720.13214862,8.39745,42.9915210976,1037.49806923,8.39745,198,8.39813529016,50.6356
716.445891939,992.863253133,0.114209768913,0.928831,716.445891939,87.4697314764,0.0965431,-8.50236,0.0,199,52.1446,8.42749237079,908.376895112,716.445891939,8.42673,64.3730442704,771.886024923,8.42673,199,8.42753021859,50.765
738.439774424,1172.17995484,0.110805483717,0.924042,738.439774424,95.6566240097,0.0779817,-8.53362,0.0,200,52.2637,8.45269124941,1104.62496373,738.439774424,8.45219,46.3031836412,1022.59117444,8.45219,200,8.45272442833,50.8862
787.827107475,1135.3317576,0.108577099247,0.904121,787.827107475,94.9263670059,0.0774326,-8.57183,0.0,201,52.3852,8.4915507704,1065.97768619,787.827107475,8.49108,58.1603676967,967.072374052,8.49108,201,8.49158995535,51.0323
742.423707457,1156.22217673,0.107026609885,0.879411,742.423707457,95.0639556478,0.0718213,-8.60133,0.0,202,52.4759,8.52288002687,1111.96015565,742.423707457,8.52238,34.7975668659,1029.95483423,8.52238,202,8.52293471005,51.1574
712.630777114,1249.96382135,0.111617896196,0.898701,712.630777114,98.0965701748,0.0916534,-8.6285,0.0,203,52.5461,8.5491215242,1170.34069379,712.630777114,8.54878,38.9246535886,1101.96270183,8.54878,203,8.54916964612,51.2828
716.937976501,1185.6030752,0.111902517269,0.906743,716.937976501,78.1996160662,0.0975776,-8.64814,0.0,204,52.6622,8.57012011827,1077.23476123,716.937976501,8.56962,54.3862426749,1013.21605109,8.5695,204,8.57019318859,51.4297
759.302930995,1281.08472409,0.108452474696,0.904139,759.302930995,107.711616252,0.0866401,-8.68341,0.0,205,52.7727,8.60211289158,1253.1072033,759.302930995,8.60183,26.2611447563,1198.67809944,8.60183,205,8.60214690183,51.556
676.525134198,1065.37880246,0.111993136555,0.907133,676.525134198,75.8441356552,0.102406,-8.70975,0.0,206,52.9233,8.62908574196,979.028481179,676.525134198,8.62842,50.4202941419,874.331227237,8.62842,206,8.62915170155,51.6557
