PolicyRegParamNorm,QFunRegParamNorm,MinReturn,AverageAbsQYDiff,AveragePolicySurr,MinEsReturn,AverageQLoss,Iteration,StdEsReturn,AverageAbsQ,AverageAbsY,MaxReturn,AverageDiscountedReturn,StdReturn,AverageQ,AverageReturn,AverageY,AverageAction,MaxEsReturn,AverageEsReturn,Epoch
138.836,443.811,162.953078792,33.1738487654,-1063.36,3.60771895598,7515.43,1775,33.7573180936,1007.08,1005.25915541,576.207162923,142.791278088,142.29009209,1003.68,315.37485666,1003.6546765,0.667462,181.107110894,25.4933404429,1775
138.835,443.968,142.80551732,33.160889783,-1060.52,3.45241485403,7281.92,1776,22.1833264515,1004.94,1003.23168389,683.54439379,130.502697078,140.965810418,1001.54,263.922764315,1001.54609894,0.766599,99.2319296357,20.0879549924,1776
138.907,444.092,96.5227275329,33.0763730066,-1061.96,3.71125211844,7289.72,1777,37.4366774763,1004.66,1002.9217527,794.217297396,139.129899138,187.828385812,1001.31,441.710498922,1001.32202911,0.811442,195.255309518,23.8030835009,1777
138.949,444.179,183.725482171,33.2837186361,-1058.52,3.23823877835,7564.33,1778,75.8930619968,1002.05,1000.31748299,735.760221681,156.400489108,185.323124312,998.683,381.079653487,998.759520313,0.816117,481.408872589,24.9760674196,1778
138.979,444.339,244.324128095,32.9402497445,-1059.72,3.56986316904,7341.36,1779,15.0059802156,1003.1,1001.36377783,833.676817552,175.465142047,150.59980245,999.616,511.55934816,999.583377926,0.815602,71.5678789395,14.1302991482,1779
139.021,444.481,199.355628532,33.1436138913,-1058.63,3.20240669844,7376.97,1780,92.4471959403,1001.54,999.578261675,729.756710221,170.982107042,126.146280633,997.904,494.947465768,997.948622332,0.792953,518.75138696,32.5872896463,1780
139.016,444.574,246.014082324,33.5724072441,-1059.77,3.50645788268,7336.29,1781,24.509904585,1001.16,999.16324008,698.109737991,180.085135276,127.729822064,997.609,435.186701032,997.569929742,0.793375,90.3123381265,21.6624638493,1781
139.036,444.699,201.334752263,33.3867785997,-1059.11,4.16171345027,7110.89,1782,26.2587555842,1001.86,999.849536381,619.026424592,158.047308641,98.6457768353,998.125,368.996984306,998.109532245,0.805435,140.650800096,18.322621663,1782
139.078,444.859,413.175221284,33.7358772849,-1061.4,3.38311904726,7405.86,1783,26.0785806647,1003.34,1001.52967641,987.079491269,78.1785605342,147.939124771,999.751,703.541121346,999.755200801,0.668977,172.314086994,16.4222147209,1783
139.122,445.011,202.040798896,33.4703429649,-1062.89,3.30846897573,7310.15,1784,42.7917794269,1004.14,1002.09898716,720.265791657,145.307422062,110.429159649,1000.32,409.564991021,1000.37626449,0.811172,326.000030111,17.4366317919,1784
139.129,445.105,79.1306994046,33.5356084188,-1063.14,3.73622234022,7626.68,1785,21.567122713,1006.03,1004.16335559,642.711484985,139.813713957,126.385144036,1002.47,397.769290536,1002.50506378,0.76418,106.096348581,17.5147447697,1785
139.143,445.233,213.281738659,33.0051237036,-1062.18,3.58715352858,7081.7,1786,20.4390751513,1006.6,1004.49025095,839.720866658,131.116772591,123.228984913,1002.56,448.780292791,1002.54616906,0.783297,85.5266983304,17.5749834524,1786
139.16,445.405,228.80371038,33.6848639845,-1063.52,2.99243017549,7519.4,1787,68.7113344911,1007.02,1005.14193918,702.601809184,160.560011846,87.4464680195,1003.39,425.311822451,1003.35956809,0.814818,520.860401065,22.9113240633,1787
139.193,445.535,200.672913874,33.9421034706,-1060.88,3.42472493525,7638.95,1788,47.280041589,1003.14,1001.16610595,729.463088865,169.483294238,119.812783946,999.445,458.613533981,999.449096635,0.794867,342.911742011,21.3020581577,1788
139.167,445.644,327.920882655,33.8162968423,-1064.84,3.41258453271,7417.73,1789,38.8810108373,1006.59,1004.5277916,576.789786252,175.871759015,56.466774995,1003.05,453.21342387,1003.05285421,0.765315,257.334790056,19.5866306483,1789
139.201,445.774,194.084768034,33.9209276971,-1066.33,3.47183337426,7696.26,1790,20.9426923335,1006.85,1004.87997047,498.355502416,166.921819061,56.1786656682,1003.27,369.840303103,1003.29498643,0.787784,126.077017282,16.1273672078,1790
139.237,445.935,294.295055699,34.1495543263,-1064.61,3.32148745327,7804.85,1791,47.0827589604,1008.19,1006.45174835,602.025886056,175.559726845,91.5289395961,1004.73,436.657006668,1004.7742007,0.778155,317.689109289,24.5227329243,1791
139.277,446.068,274.946742793,33.8252791417,-1063.93,3.47478888721,7384.59,1792,61.9414243514,1006.41,1004.33424246,503.697907763,152.082382986,44.9940831399,1002.58,324.66825384,1002.50898477,0.796749,390.232364741,30.8459139748,1792
139.271,446.189,183.061401127,33.2099558517,-1066.27,3.70295324776,7204.4,1793,24.3748117148,1009.73,1007.83107331,694.244005821,159.869513819,93.7976772222,1005.76,425.200844222,1005.82422521,0.73959,117.935701173,17.5672600607,1793
139.306,446.344,194.355648936,33.8682818899,-1067.67,3.53393472923,7536.7,1794,23.239948718,1009.63,1007.80458297,805.373502021,174.045397991,117.189675252,1005.79,443.35877192,1005.81168716,0.808327,120.649566249,17.2473174114,1794
139.319,446.424,172.068129843,34.0340369325,-1066.23,3.61227888511,7530.68,1795,49.4587358804,1009.29,1007.38785574,1143.96808409,130.779694071,249.0637901,1005.29,451.135421763,1005.24198044,0.823237,342.309031783,25.7471872122,1795
139.359,446.567,200.973003983,32.814285089,-1060.17,3.40531102471,7323.76,1796,22.3269592273,1004.28,1002.51301111,841.365911018,168.194497941,118.771843146,1000.41,482.66098866,1000.40283384,0.838917,127.891239359,17.6795538009,1796
139.396,446.728,296.752623394,33.6962266965,-1062.69,3.33396749308,7376.75,1797,22.3575685709,1004.72,1002.78997973,713.842695523,189.707463799,92.6813682681,1000.69,514.109685099,1000.63728927,0.813654,99.4401328684,18.5688932915,1797
139.436,446.868,152.198594051,32.5707716843,-1063.49,3.57215840639,7107.13,1798,24.3876914569,1008.15,1006.46108925,625.139635466,173.32530028,101.643886635,1004.45,423.833084311,1004.51231969,0.813828,184.560129986,15.4455481039,1798
139.46,447.021,202.074749424,34.1653762795,-1062.63,3.93327511135,7694.34,1799,35.4871742872,1004.91,1003.05223029,528.643433296,146.515150249,77.7822766486,1001.08,315.568055672,1001.05494438,0.74138,122.609273567,30.3536061101,1799
139.436,447.123,96.6920701083,34.5627400795,-1061.28,3.54834795048,7824.23,1800,34.845896578,1002.85,1000.81531937,570.877461183,121.631310008,107.731092019,999.083,284.749154632,999.012447176,0.814983,247.706867344,17.8491802008,1800
139.48,447.252,156.517098595,34.5081822429,-1060.06,3.5767190603,7697.52,1801,39.7808672277,1002.25,1000.50525184,663.168042236,112.602170936,130.845576352,998.623,304.80148885,998.751356796,0.778431,172.333899231,27.831514586,1801
139.509,447.384,229.074176474,34.0652835737,-1059.13,3.54558216308,7661.0,1802,20.3699423204,1003.05,1001.19450451,914.13896688,160.650332312,123.673407533,999.434,390.737571234,999.460635469,0.820642,97.3290890979,17.0781142934,1802
139.554,447.544,170.454579284,33.4759730891,-1059.95,3.63931599193,7541.69,1803,34.789295939,1001.25,999.334799752,543.918778745,136.594958753,80.9563928689,997.635,264.498432143,997.691378298,0.776557,185.181270552,22.6227382309,1803
139.565,447.698,79.6655138778,33.9135516236,-1060.87,3.4324888192,7528.03,1804,31.807848926,1001.87,999.927545195,634.773681996,115.561475484,141.327589621,998.315,293.125188481,998.24865695,0.797876,230.634081749,16.736190165,1804
139.597,447.83,178.482239157,33.0481614833,-1060.83,3.36728650696,7267.79,1805,47.0069966394,1004.05,1002.23621522,785.020277472,155.80217055,150.133009277,1000.4,366.97385201,1000.50614072,0.831486,229.648571954,28.4911460979,1805
139.651,447.965,230.030528743,34.1003484434,-1060.58,4.10502634555,7695.78,1806,54.3535373194,1002.98,1000.94055349,712.663107657,163.701135685,123.091988615,999.392,369.1779849,999.336061401,0.817347,279.105824999,28.0395594278,1806
139.723,448.082,227.317688617,34.3599792054,-1058.91,3.46944602043,7845.82,1807,46.4540513085,1000.69,998.824083143,697.758070631,162.348205784,88.1452820928,997.13,362.500796482,997.124543619,0.797885,313.606035521,22.9333060076,1807
139.738,448.253,242.035394694,33.4590441915,-1056.59,3.57267226103,7443.91,1808,50.7407527552,999.863,997.97674491,732.728920013,157.498835998,99.1133763646,996.569,387.928405659,996.583057012,0.755356,384.203692096,21.04882084,1808
139.738,448.425,68.3054435065,33.7737868336,-1058.86,3.50534607558,7489.53,1809,74.486441247,1000.93,998.991183141,600.497930292,153.975710651,113.072338961,997.606,422.523218436,997.594294178,0.812977,508.943143947,28.4175420038,1809
139.763,448.545,75.3150487368,33.6907328368,-1057.18,3.51079880112,7391.67,1810,22.4716206927,999.531,997.633157952,659.426700548,146.503860634,112.793865151,995.873,298.616993893,995.92090022,0.816814,120.105992863,17.5777432199,1810
139.774,448.646,225.824839565,32.4295320471,-1055.87,3.42338336989,6857.2,1811,49.9642266575,1000.43,998.480659309,740.139960103,165.39830276,107.074642874,996.787,363.148958929,996.780760294,0.710839,295.182879696,24.0723058859,1811
139.843,448.755,231.265932027,34.6547317338,-1055.44,4.04872088016,8073.38,1812,63.5148457691,998.157,996.141128154,735.482240476,168.532499829,126.327078414,994.361,406.739567249,994.329825036,0.768157,391.337041938,29.7703846696,1812
139.873,448.876,326.088819302,33.2348915015,-1054.82,3.84616641282,7118.12,1813,95.0178248443,998.088,996.326180416,959.801150667,144.224460428,149.736262518,994.403,552.207509971,994.457435784,0.816149,622.893488469,32.3587426679,1813
139.957,448.995,225.481168143,32.7741003671,-1055.76,3.54390305829,7021.46,1814,47.9238030898,1000.53,998.530209203,779.741225718,180.291348037,101.72616435,996.757,416.599941595,996.687012133,0.847282,280.573087469,25.3046270485,1814
139.969,449.153,172.241851465,33.4672656173,-1053.77,3.80887450901,7325.81,1815,56.7250114608,997.176,995.113258,765.69247817,170.620665014,143.36859599,993.127,393.18402508,993.134939373,0.831265,317.195874417,25.5712106879,1815
140.001,449.272,170.537794772,32.7922515378,-1054.12,4.24142373866,7230.14,1816,44.3922026743,998.305,996.358696432,1194.2700053,92.4795258147,245.035089602,994.483,611.52009662,994.400972775,0.681744,241.827886743,29.9708737273,1816
140.013,449.386,209.917007437,34.0079636656,-1054.58,3.99024996074,7605.39,1817,26.8313493055,998.016,996.158764258,1076.94562769,143.265181525,193.944149543,994.289,532.601036375,994.301579116,0.819296,128.240765588,17.7347323588,1817
140.018,449.509,255.112850304,33.3909053373,-1051.23,4.43271336413,7122.83,1818,47.4887417351,994.607,992.632024482,980.865269358,163.66288903,150.137336112,990.871,489.376199055,990.956658815,0.84987,278.088468853,31.1625856449,1818
140.031,449.621,298.753234479,34.2453532304,-1052.45,4.17318841003,7707.56,1819,63.8673282817,995.188,993.38437749,1006.12721868,158.574729499,120.064404396,991.503,453.570566416,991.476804208,0.795314,410.494278644,31.7600050599,1819
140.09,449.789,208.46013742,33.6195026645,-1049.6,3.86581046857,7446.8,1820,73.1496097043,994.848,993.156043439,595.348556047,160.570841318,98.0710062761,991.227,368.531985913,991.241910252,0.813809,320.834225676,38.1098911491,1820
140.144,449.896,233.860739666,33.7392016711,-1049.13,3.81706339606,7661.6,1821,29.5260312551,992.73,990.836863221,666.363455757,164.665663711,118.3244061,988.944,358.171452344,988.929949705,0.827942,144.473264403,21.0273709167,1821
140.21,450.003,217.265479881,32.8496993408,-1051.38,3.67112583458,7149.02,1822,46.2917697457,993.941,992.074736793,749.460406544,139.310914779,129.239792494,990.041,422.610014195,990.097852074,0.826878,208.027857707,29.9772229804,1822
140.24,450.16,233.529562967,33.2665172796,-1050.84,4.23876932905,7356.15,1823,26.0345494214,993.346,991.421909185,611.338324598,177.685112576,98.2203033053,989.569,398.525568325,989.559919426,0.819834,130.018656836,22.7846003341,1823
140.224,450.262,246.548056973,32.7978811964,-1050.77,3.89179510587,6905.67,1824,21.3054669198,994.184,992.549109556,700.828758096,172.92413378,104.297368817,990.491,404.956218835,990.534688079,0.822355,107.041044124,18.8670406676,1824
140.236,450.409,245.538928431,33.1927726534,-1050.0,3.49910699027,7375.51,1825,20.6774381677,992.847,990.859011375,734.65033777,179.382880493,101.067029387,988.877,396.909853915,988.822071884,0.833151,92.1230654681,17.807722782,1825
140.25,450.544,295.862371203,33.7978179292,-1050.06,3.90056026327,7375.34,1826,50.0866522662,992.813,991.093686161,755.894304236,152.239077601,93.0128385879,989.265,433.901004924,989.315268267,0.820268,324.160021127,26.060979206,1826
140.288,450.688,76.0937943871,33.3534997735,-1047.88,3.70773443934,7403.03,1827,66.0777587578,992.165,990.291192569,891.414851345,129.624095136,186.086406327,988.561,472.35799958,988.567185884,0.74382,445.428338886,28.8713096334,1827
140.315,450.783,199.097576899,33.1308330492,-1046.97,3.3375506329,7352.57,1828,47.3925284362,991.074,989.29029872,875.400691963,167.250690591,127.775696025,987.471,436.477319021,987.474129394,0.782725,296.556193605,25.9936953398,1828
140.35,450.92,168.270330538,32.5942463754,-1044.93,3.75934128567,6931.74,1829,70.4547885832,989.647,987.748106178,1095.13423498,207.576334138,225.084631991,986.079,624.817970207,986.095195885,0.853968,389.026848284,36.6486459511,1829
140.392,451.021,167.520998249,33.0918603745,-1043.29,3.95800283919,7095.62,1830,42.7585870783,987.949,985.957301274,842.056944191,178.314492854,145.281419204,984.375,490.169144906,984.365070407,0.871204,326.536642277,18.3471035098,1830
140.414,451.173,181.647521211,33.4116560561,-1042.26,3.7788895943,7426.22,1831,19.0511645865,984.591,982.507234422,762.865437776,176.989117911,180.888600734,980.666,452.703793005,980.651842816,0.789726,108.15852378,19.5214243723,1831
140.452,451.226,175.672035982,32.7611124768,-1043.04,3.47542766047,7233.13,1832,24.8362726592,985.659,983.842298866,677.103786611,166.356221155,105.705253444,982.083,430.194141762,982.130423947,0.848999,145.822873781,17.2579866603,1832
140.489,451.36,239.372346851,33.1293649615,-1042.39,3.70813843511,7394.68,1833,24.6954196539,984.351,982.353395092,759.360987983,180.759362401,114.153866209,980.596,407.334695878,980.587050349,0.77802,172.632361758,16.770995342,1833
140.465,451.49,199.149232674,33.4640094402,-1043.15,3.4092248772,7577.75,1834,36.5513820216,987.197,985.082377758,753.340241613,122.131556964,133.726866444,983.322,448.853152421,983.297445116,0.802263,292.811648503,15.8331129283,1834
140.462,451.572,201.459214495,32.8562769809,-1042.62,3.82694464586,6917.59,1835,47.9542015347,987.181,985.186790977,574.429695397,157.456553791,72.3498749067,983.498,321.661953896,983.472946202,0.887604,273.791654558,21.2295094845,1835
140.548,451.681,204.193908479,33.7253894543,-1041.88,4.02383114971,7314.64,1836,41.2476372065,984.732,982.681551004,561.708709508,158.698048599,86.4003133612,980.912,320.976420928,980.894562497,0.880623,262.845288619,24.411636654,1836
140.582,451.78,195.605127955,33.0551379402,-1043.15,2.93979271716,7243.68,1837,27.5688586085,987.126,985.292838635,686.686954015,163.725092966,125.363050399,983.5,389.950556507,983.492477678,0.846382,115.015510881,24.7657277323,1837
140.601,451.905,155.218231719,33.2037916813,-1040.56,3.42288893947,7212.25,1838,108.030963089,983.496,981.70843112,630.940401093,149.490937886,136.497158686,979.95,355.367084595,979.988030814,0.823788,568.794909594,47.9646149782,1838
140.69,452.001,298.375195966,33.4505819949,-1038.12,3.4560374281,7351.28,1839,50.4708553581,983.361,981.412206638,1031.86195806,162.486246841,132.039935022,979.643,497.759975024,979.620586691,0.822112,329.191728709,23.8818555277,1839
140.661,452.101,389.050124009,32.8070749903,-1039.45,3.61011992052,7311.74,1840,76.6284848715,984.707,982.722725531,1125.76955704,111.0154276,220.614993864,980.993,785.296238658,980.986234645,0.719247,388.559851752,35.1587274676,1840
140.713,452.214,188.466850918,33.8146316976,-1034.57,3.49371065013,7383.12,1841,53.5557529681,979.705,977.687306232,1069.06532076,137.67735533,182.689026465,975.713,560.848820743,975.713161234,0.872809,372.479507349,22.5784667958,1841
140.776,452.301,244.205602818,33.453124012,-1032.28,4.09749318876,7392.82,1842,15.7243506402,975.373,973.208692965,604.690530636,168.841186818,103.791650343,971.476,360.080753993,971.400180105,0.770147,91.1073232493,15.1141683559,1842
140.801,452.4,152.246251112,33.2216631306,-1032.63,3.6644988835,7232.98,1843,24.166711029,976.473,974.526581973,686.144941201,156.336756158,97.5894273998,972.635,459.401912924,972.699097147,0.833342,84.295593382,19.4597926018,1843
140.806,452.501,91.3998539141,32.0158251353,-1028.68,4.39711904234,6601.78,1844,33.6672752384,974.918,973.044934718,901.606122143,75.1807847938,232.766744101,971.071,414.330192801,971.024203603,0.630931,166.05089816,26.1029914715,1844
140.845,452.654,69.6749885998,33.1149861728,-1028.97,4.0710065298,7228.64,1845,26.9702899185,973.354,971.490248889,578.022214447,96.9512851833,130.579637981,969.25,184.546329007,969.260699364,0.78983,162.817192209,19.2086102286,1845
140.885,452.762,104.854097808,33.1382778269,-1029.44,3.5812149082,7209.24,1846,32.9569198254,974.539,972.415684063,1164.7787342,93.999470181,228.023194667,970.519,399.367777854,970.489847673,0.699844,140.059622242,23.3576810726,1846
140.936,452.886,60.4598284735,32.9042553341,-1025.9,3.87755391765,7018.12,1847,24.3194892966,971.443,969.402253199,592.809798865,112.70774532,181.415949913,967.282,306.927173965,967.274236655,0.819454,138.80707013,17.2360424278,1847
140.994,453.03,99.0892639036,32.6148887356,-1028.55,3.62997087089,7177.6,1848,16.6367336768,973.827,972.005485247,711.151178275,105.342183401,153.390770266,969.967,451.401035906,969.988340637,0.764756,112.121573228,14.5406761418,1848
141.033,453.181,219.32843387,32.3861434571,-1027.49,3.65814368371,6757.99,1849,70.0459426242,970.908,969.120966673,766.494163675,128.340261427,131.760857717,967.192,402.853880977,967.247669974,0.769651,430.114620882,27.3314151466,1849
141.051,453.254,64.7115543689,32.705737539,-1025.49,4.26677198123,7063.05,1850,42.2303210833,969.859,967.920908419,435.387986688,125.095004843,76.9581850662,966.213,253.721004695,966.169104979,0.801015,194.603618027,31.7588238735,1850
