AverageDiscountedReturn,AveragePolicySurr,PolicyRegParamNorm,StdEsReturn,AverageQ,MinReturn,AverageAction,QFunRegParamNorm,MinEsReturn,AverageQLoss,MaxReturn,StdReturn,AverageReturn,Iteration,AverageEsReturn,AverageAbsQ,MaxEsReturn,AverageAbsY,AverageAbsQYDiff,Epoch,AverageY
190.949228774,-371.542,109.153,73.5094107966,363.669,112.057414491,0.815676,223.837,6.65100865415,511.339,1772.47875885,398.119045536,1036.50758757,876,58.7570202295,364.022,302.942671713,363.791322781,7.36212200481,876,363.68239756
168.891377035,-372.278,109.189,58.1679735087,364.402,159.22604492,0.800092,223.981,5.68249091698,480.176,1786.27134539,413.357426875,919.964676489,877,51.6229193066,364.764,221.493427934,364.513093756,7.29244917788,877,364.413853168
209.855868757,-372.286,109.234,57.7969720436,364.354,462.42644409,0.790809,224.111,4.38143839148,455.913,2927.59535345,618.256835122,1384.12763198,878,55.3864451765,364.715,231.817727277,364.474290556,7.04102796708,878,364.374648316
194.640349775,-372.511,109.294,92.4852186847,364.912,257.550877948,0.797991,224.201,5.99426345489,499.432,1664.76198704,368.376449716,698.719248743,879,73.9194605792,365.242,335.281727384,365.013420318,7.25317053362,879,364.901813786
198.911513618,-372.562,109.344,95.9862115773,364.916,315.662219987,0.759899,224.312,6.47778973709,466.044,2904.08271212,953.44361252,1874.82217246,880,68.1389874148,365.301,363.7188782,365.080257258,7.10551745471,880,364.953555582
192.140416346,-372.697,109.44,52.3604922824,364.99,438.236755822,0.77301,224.39,5.53596667659,478.993,2283.08880566,494.822668522,1104.74002039,881,47.4338389923,365.367,200.91802279,365.126695404,7.24639763706,881,365.003395871
198.057589477,-372.582,109.47,71.3503398541,364.774,395.785137185,0.785214,224.476,6.52676007703,496.964,2712.53434727,710.748201998,1261.97164347,882,88.542786637,365.128,240.532699435,364.90468605,7.30229411977,882,364.775633518
176.764029999,-372.736,109.535,135.963381861,365.026,141.056214051,0.754053,224.586,7.88087709514,484.276,2933.9428601,871.025114795,1243.88996168,883,109.499720628,365.409,428.33636126,365.149478181,7.14494527384,883,365.032215294
174.094167977,-373.483,109.578,126.337455433,365.579,289.533305197,0.75669,224.745,5.23984687619,511.526,2614.53740111,474.34621541,558.325889619,884,96.4751028582,365.922,506.657279494,365.695728978,7.33543595546,884,365.593871307
178.104566613,-372.639,109.624,117.357516983,365.069,230.667033677,0.782007,224.877,6.16562568315,473.311,2414.12471248,569.178465975,1104.98776762,885,89.0906201945,365.458,439.063505316,365.202480893,7.13973202078,885,365.075703251
202.820098102,-372.797,109.723,148.113142304,365.125,484.495088671,0.770003,225.019,5.34992566125,496.352,2739.8937531,641.795922751,1410.43807519,886,78.8757857469,365.543,672.142356146,365.320597721,7.40978462474,886,365.159273498
146.903510227,-372.941,109.802,59.3073500842,365.085,153.553016311,0.786446,225.128,6.70731027609,486.908,1664.5129325,414.017224699,491.957204826,887,50.164997428,365.495,271.629122058,365.273546731,7.23532530273,887,365.078724741
208.995137939,-373.09,109.837,123.78919984,365.437,455.148928695,0.79476,225.243,6.76410631437,507.417,3109.18224889,616.240921235,1225.22186224,888,78.4626323293,365.856,602.938713946,365.621477371,7.40457239711,888,365.451213701
211.163846729,-372.798,109.899,62.4377301481,365.002,665.333035859,0.812008,225.384,5.29701893153,505.09,2370.04810737,551.6201826,1381.08651093,889,59.4184573796,365.366,254.674003118,365.147759719,7.30438181877,889,365.015215271
211.370909455,-372.845,109.916,73.9170328064,364.96,154.539333642,0.833644,225.518,6.81672702563,507.136,1651.00990108,330.221881801,979.958758374,890,56.1421493713,365.328,276.553165107,365.122472646,7.17272164424,890,364.9720985
197.156635468,-372.479,109.986,96.4941813335,364.804,398.647444169,0.797616,225.61,6.37519022491,512.695,2329.98932667,536.056672319,1185.26725926,891,83.7690885486,365.173,306.502066161,364.95090738,7.32795235198,891,364.814228666
172.089650625,-372.911,110.019,156.556895439,365.252,105.356422206,0.819353,225.674,6.69250739991,461.136,1774.88452526,510.613531598,748.118008826,892,79.4849189325,365.603,742.907097848,365.36898575,6.96404751326,892,365.244735824
169.622383246,-372.782,110.102,142.931842213,365.272,155.011244392,0.791276,225.8,6.81645940852,506.718,1725.00341556,405.802803461,605.789954028,893,80.7438666071,365.634,678.613305539,365.406759689,7.36271109241,893,365.293870486
188.391804613,-372.94,110.132,53.0982072821,365.4,127.80581994,0.792182,225.912,6.56769940889,476.669,2512.64798932,617.804288194,1033.4537517,894,50.0154263916,365.761,187.575891188,365.531121207,7.26090371477,894,365.403518029
160.13635323,-371.834,110.2,119.191347673,364.095,136.573000114,0.795926,226.061,6.79347797675,490.39,1579.8439313,403.713422819,533.58973747,895,89.6908361176,364.461,543.243367404,364.229299213,7.29854380021,895,364.105567569
207.95308294,-371.46,110.285,121.603705323,363.863,496.029668728,0.786894,226.097,9.8512357992,493.42,3033.68028914,852.841759449,1504.3675884,896,117.884608285,364.259,434.402249231,364.032417209,7.12838748734,896,363.874865629
209.043147459,-371.94,110.376,83.7900944491,364.012,742.741387404,0.784799,226.235,6.79829216934,515.767,2085.14093071,305.870339218,1190.62035451,897,73.9683861513,364.389,370.675828035,364.18493019,7.35115530611,897,364.030453339
198.113491277,-372.811,110.436,67.1250829512,364.763,755.023016809,0.798487,226.355,6.35580177956,475.138,3040.98338699,663.651786991,2487.83011291,898,57.8916585762,365.13,273.656303687,364.892104938,7.28199696605,898,364.779465699
196.835888993,-372.691,110.512,55.9690082465,365.102,207.818222591,0.788225,226.494,4.99858299393,496.417,1700.01939306,422.978197094,756.031508281,899,44.8336728384,365.465,250.827201294,365.222676986,7.24383177684,899,365.101746211
187.7741121,-372.017,110.584,74.6366932798,364.334,239.338460557,0.796424,226.578,5.88369275806,488.314,2135.96082058,502.118258125,1008.60692545,900,71.6350144796,364.702,298.077214963,364.474279872,7.32668639874,900,364.357630643
177.655774633,-372.997,110.668,79.4697075332,365.187,124.690535039,0.765453,226.657,5.79602767773,516.63,1787.75987028,327.36852625,721.31099309,901,55.2809432423,365.578,364.88742535,365.307383294,7.3887922819,901,365.188890549
180.905015889,-373.406,110.707,63.3176393634,365.557,299.561278654,0.766614,226.726,6.68965379362,495.864,1553.2237997,249.773979351,513.794910573,902,66.6382758625,365.958,258.921844801,365.687047633,7.42504966347,902,365.561210939
180.161109036,-373.865,110.749,91.237143354,366.37,286.115718044,0.746197,226.848,7.32335713372,476.399,706.640378135,105.909999653,418.488366307,903,78.2870958546,366.717,374.621967567,366.511191449,7.0839566649,903,366.408511728
179.027269487,-373.18,110.803,150.557550133,365.431,274.857468035,0.744807,226.977,6.85360089906,472.629,1411.85137796,286.828101598,702.484246407,904,106.842236951,365.82,677.51878378,365.542453202,7.17228871727,904,365.42165337
46.3737287867,-372.907,110.819,70.7378133477,365.218,55.2100275036,0.66183,227.159,5.84951865218,532.866,59.9111189062,0.917229729196,57.4930332862,905,66.4033836656,365.593,309.749294173,365.351227966,7.4344130637,905,365.225947477
195.182377926,-373.162,110.895,74.8323910039,365.242,584.470323895,0.765444,227.277,7.7826944806,483.325,1497.03840873,229.095752912,893.89259652,906,93.2409519078,365.607,354.247002374,365.373761835,7.11092466526,906,365.25327009
190.894520501,-374.238,110.907,125.691385647,366.713,381.724275598,0.773333,227.353,7.86003628477,475.564,995.454917163,144.045981966,668.661211783,907,85.99156101,367.063,491.561903771,366.83710254,7.04597403093,907,366.715415574
197.493590044,-373.415,110.988,112.873463369,365.622,504.364141388,0.776188,227.471,11.5375898819,506.142,1409.72671527,241.383417024,800.93259864,908,93.0571115413,365.985,511.950152507,365.754766999,7.46698149259,908,365.645164084
193.950533806,-373.218,111.038,80.5838801685,365.497,396.106732082,0.755952,227.559,5.59620568338,545.776,1492.8628194,252.221615868,839.246282547,909,65.4735615693,365.876,303.281654389,365.656180759,7.42112209225,909,365.509587279
191.263821633,-373.354,111.074,116.626669803,365.621,142.647995519,0.808576,227.692,8.08917249229,513.821,1585.43267939,286.064964924,758.196616001,910,79.3874226012,365.964,520.413234642,365.73517782,7.36308014396,910,365.624491961
191.571437759,-373.967,111.107,102.396385336,366.036,140.518416113,0.784325,227.831,5.59048288545,459.964,2974.42929404,825.787693462,1198.215265,911,80.877153867,366.401,390.984215245,366.170678683,7.03535395645,911,366.043452823
168.607270615,-374.1,111.159,65.1353646009,366.612,139.010062685,0.789107,227.944,6.29435150204,478.622,926.11788243,185.114486781,469.150491436,912,62.596760995,366.956,279.520234342,366.738227413,7.06877355022,912,366.617468517
204.919489698,-373.285,111.205,124.993685294,365.672,212.12940089,0.784311,228.042,6.4547860501,518.563,2311.64403751,486.986351026,998.065518919,913,79.4566079405,366.071,585.327117944,365.839856119,7.25736179376,913,365.696084299
201.664286302,-373.561,111.304,47.9821902622,366.017,292.168525894,0.801254,228.169,6.84399886264,482.888,2205.07484837,389.852444854,775.621563447,914,49.4491795383,366.42,175.342402857,366.134373748,7.28477072908,914,366.022872385
197.525257065,-372.724,111.412,94.6552372276,364.891,224.654661907,0.766492,228.326,5.87223814567,522.436,2403.04245783,565.570465624,1202.89701039,915,63.5522301284,365.231,497.809649843,365.017654202,7.41902306141,915,364.904040869
193.428937709,-373.015,111.478,76.3690736163,365.065,218.014017358,0.800241,228.417,6.46653379361,483.076,1866.17824217,366.777899634,712.584232269,916,55.0003587448,365.459,281.002087119,365.20077869,7.29235830221,916,365.074696293
179.744888866,-373.922,111.562,134.791636714,366.191,144.177521067,0.798322,228.495,6.91095616063,486.866,1572.27173232,351.706399216,738.502788861,917,82.7977421073,366.534,626.616760124,366.286225563,7.14161946086,917,366.197493206
184.958332243,-372.757,111.596,150.781674847,364.871,206.248246936,0.745815,228.602,8.0267985656,506.726,2802.21480414,603.891965207,755.376747155,918,105.364609586,365.252,691.824684617,364.997491782,7.36740844961,918,364.86754699
193.072861291,-372.762,111.646,102.128644198,365.304,250.274653722,0.766363,228.691,7.06873206129,517.062,2590.62859883,461.654550931,831.121955693,919,75.6819422103,365.646,452.796272001,365.423349141,7.44861189563,919,365.322725681
201.885373303,-373.126,111.701,63.9577202504,365.266,406.447087329,0.777293,228.825,6.37495743985,482.009,3046.6692196,561.221076639,1593.14577899,920,59.0329220995,365.606,231.344729858,365.379105921,7.17212242995,920,365.263263019
196.592085337,-373.224,111.745,100.106227629,365.557,261.906839587,0.797166,228.873,6.63963154066,473.313,3028.78178331,663.812865382,1162.95346214,921,57.1514280265,365.895,562.505262738,365.694378083,6.94737759597,921,365.588066826
164.386134062,-372.346,111.791,71.6087032037,364.764,182.397365315,0.784721,228.996,4.56439014202,496.076,2712.77297564,502.138765484,523.204905797,922,53.639644482,365.141,289.139039579,364.894928129,7.25718399461,922,364.758697933
148.003995444,-372.068,111.859,52.3011842646,364.556,211.091474836,0.74072,229.133,5.5831315294,507.885,2179.81529811,414.787256131,448.694788261,923,50.3879235701,364.947,191.200307686,364.690549577,7.21644920197,923,364.575096777
203.076752946,-373.304,111.926,226.053759784,365.734,130.690904651,0.757932,229.227,6.59039699447,487.881,2796.86903837,590.346361276,1126.30408235,924,126.366181432,366.056,757.39365613,365.847540778,7.19559792307,924,365.733683126
220.650214973,-372.01,111.983,90.9095042355,364.304,147.731442154,0.804314,229.341,6.57431372061,500.602,2919.28452691,578.447587704,1262.68243677,925,61.9157409069,364.664,460.381911823,364.429288513,7.10374662229,925,364.304684991
162.190962463,-372.48,111.997,117.128718682,364.971,102.298158784,0.776057,229.476,5.60591311223,497.106,1832.56465806,492.828279685,684.639354057,926,60.3654360168,365.351,625.107113398,365.104164115,7.33110810661,926,364.983755896
151.014636158,-372.439,112.076,77.3150002157,364.874,120.893926891,0.780645,229.626,5.47189008079,495.699,3009.44620469,695.625037328,733.87011142,927,59.8150454057,365.269,369.205719167,365.045894046,7.17312689675,927,364.899854653
199.331148148,-372.484,112.139,72.675632271,364.526,481.611219263,0.807429,229.737,6.42790822573,491.568,1829.40285116,254.020903903,815.842896118,928,62.2701850824,364.936,280.201874155,364.675312045,7.27475565594,928,364.537707242
188.266653711,-372.351,112.206,106.538869128,364.777,121.063726153,0.789333,229.831,6.41379046016,492.495,2373.07777305,553.61115106,990.456826806,929,77.4532391129,365.199,425.22467477,364.904035467,7.33875170146,929,364.752409185
197.117226278,-372.193,112.217,225.409020495,364.41,204.995116641,0.760716,229.963,5.80831524741,507.381,1172.89142316,174.125876393,698.070910671,930,109.553461175,364.803,1034.69964064,364.595764508,7.32482594415,930,364.437616659
193.24755236,-373.068,112.311,81.0094904638,365.055,142.253930242,0.761844,230.066,6.63437793464,507.708,2121.40450906,476.57840141,933.442419778,931,54.7001972695,365.455,399.397665084,365.221319846,7.22209328152,931,365.069376408
192.743215749,-372.531,112.413,74.5806935041,364.704,252.644182351,0.795671,230.163,6.64859200298,488.491,2641.83710845,653.547279221,1120.79697607,932,55.3013654891,365.107,364.479448901,364.87687519,7.25791203848,932,364.712759867
147.994223344,-373.161,112.484,71.4578132652,365.343,208.336187889,0.757299,230.285,5.74781732865,483.309,916.962533234,158.442646117,326.63172651,933,52.2766077487,365.725,320.109166576,365.499474628,7.11627203135,933,365.348959702
148.753542213,-372.886,112.512,92.2186276647,365.103,135.25054672,0.756346,230.415,3.70209890015,497.83,1435.61930539,261.635847073,362.106755257,934,54.3972258985,365.507,475.707283062,365.276705203,7.36845117163,934,365.124073348
159.312177055,-372.364,112.598,109.810225297,364.405,202.221613561,0.763103,230.538,6.52891269445,516.1,1730.97988489,417.453554722,496.181114564,935,66.1303222267,364.846,516.701010108,364.602395486,7.21641323193,935,364.40846965
128.398952254,-372.68,112.661,151.2826041,364.732,132.343432216,0.732308,230.627,6.43578325422,456.481,1303.57820842,226.060863725,303.194883063,936,84.4742544736,365.138,713.152311001,364.884526954,7.21423760505,936,364.746573029
174.391677929,-372.877,112.695,89.7977728111,365.014,220.828419746,0.803071,230.692,5.70984718062,490.454,1332.51477864,235.47980797,488.508110944,937,58.2335320078,365.429,430.072222222,365.146279858,7.11435825733,937,365.032450997
155.135232684,-373.316,112.708,74.286920213,365.409,181.34528766,0.782501,230.734,6.32161276844,525.74,3291.2051157,512.642068517,428.986592035,938,56.3943120126,365.796,319.308886347,365.551095757,7.52849801751,938,365.43062211
177.373566153,-373.527,112.774,55.578433459,365.587,193.382117523,0.780564,230.837,6.65929354904,485.101,2997.07285723,829.77666743,945.500822971,939,43.9351845899,365.942,229.819096496,365.715523421,7.29508143424,939,365.586122259
164.359381927,-373.84,112.881,76.901277125,365.897,181.752145452,0.716467,230.92,6.55813434691,478.621,1659.86751065,333.423057844,614.758469069,940,63.0530746056,366.276,296.73647053,366.006335069,7.25830937791,940,365.900089321
189.460118327,-373.519,112.948,76.7805312299,365.483,140.037558339,0.81384,230.976,6.69110022681,517.036,2122.50991997,479.810147705,768.801579518,941,80.5655229021,365.838,263.370092718,365.583334243,7.45430447587,941,365.489158919
189.124839235,-374.225,113.014,244.873650421,366.322,484.220028237,0.746764,231.047,6.55858423935,498.725,2695.57319453,644.274200169,1098.40911431,942,113.496093901,366.692,1120.47269204,366.447961604,7.24840509275,942,366.341996319
199.940822704,-373.826,113.064,70.4236640015,366.072,181.213682776,0.820064,231.136,5.88308773009,500.128,2422.40861863,693.315580327,1307.70079532,943,58.9666296625,366.446,261.810309281,366.173435217,7.37523679651,943,366.071603519
174.069073987,-373.231,113.12,59.2089786028,365.17,199.822263476,0.835518,231.265,6.50291643861,506.138,1718.26138142,298.886589723,536.843094938,944,50.5929683264,365.544,213.952486505,365.294357111,7.31693464187,944,365.171814892
